"Trait ID","Trait name","Method","RS#","Chromosome","Marker position (bp)","SNP effect","'-log10(P)'","Genotype for code 1"
"18","Trait18","mrMLM","PstI.TP510044","1","31327463","7.4864e-05","0.0047","C"
"18","Trait18","mrMLM","PstI.TP1104697","1","34536264","2.5109e-05","0.0016","C"
"18","Trait18","mrMLM","PstI.TP231608","1","46403489","-2.791e-05","0.0017","A"
"18","Trait18","mrMLM","PstI.TP1213378","1","46786394","0.2852","0.5082","C"
"18","Trait18","mrMLM","PstI.TP286748","1","49731278","7.0261e-06","4e-04","A"
"18","Trait18","mrMLM","PstI.TP261824","1","50142562","-0.2971","0.4413","A"
"18","Trait18","mrMLM","PstI.TP1189297","1","50142670","1.8227e-05","0.0011","A"
"18","Trait18","mrMLM","PstI.TP1162168","1","50144561","-7.9896e-05","0.005","A"
"18","Trait18","mrMLM","PstI.TP122157","1","50223254","-1.7952e-05","0.0011","A"
"18","Trait18","mrMLM","PstI.TP1138376","1","51888724","-3.7003e-05","0.0023","A"
"18","Trait18","mrMLM","PstI.TP481755","1","51889649","2.9789e-05","0.0019","G"
"18","Trait18","mrMLM","PstI.TP452799","1","52828554","-1e-04","0.0066","A"
"18","Trait18","mrMLM","PstI.TP548667","1","53141843","-1.6233","2.1056","A"
"18","Trait18","mrMLM","PstI.TP1134497","1","53143016","4.2691e-05","0.0027","C"
"18","Trait18","mrMLM","PstI.TP378778","1","54121051","-7.3565e-05","0.0046","G"
"18","Trait18","mrMLM","PstI.TP665437","1","54999161","-5.2074e-05","0.0033","C"
"18","Trait18","mrMLM","PstI.TP1167747","1","56262223","-6.6893e-05","0.0042","A"
"18","Trait18","mrMLM","PstI.TP1007712","1","56295361","-0.2072","0.541","A"
"18","Trait18","mrMLM","PstI.TP309283","1","56385216","4.6358e-05","0.0029","A"
"18","Trait18","mrMLM","NsiI.TP742789","1","56568036","0.3919","0.7946","A"
"18","Trait18","mrMLM","PstI.TP822327","1","56871868","0.0119","0.0851","A"
"18","Trait18","mrMLM","PstI.TP377200","1","56910407","7.317e-05","0.0046","G"
"18","Trait18","mrMLM","PstI.TP1041006","1","57001520","-0.2458","0.5543","C"
"18","Trait18","mrMLM","PstI.TP1282088","1","57117988","-5.9629e-05","0.0037","G"
"18","Trait18","mrMLM","PstI.TP807213","1","57183105","-0.4977","1.1396","C"
"18","Trait18","mrMLM","PstI.TP1165736","1","57192298","-7.7675e-05","0.0049","C"
"18","Trait18","mrMLM","PstI.TP264010","1","57283338","2.3472e-05","0.0015","A"
"18","Trait18","mrMLM","PstI.TP445858","1","57330069","-0.7581","0.9732","C"
"18","Trait18","mrMLM","NsiI.TP755202","1","57718474","5.5346e-05","0.0035","C"
"18","Trait18","mrMLM","PstI.TP9065","1","57881166","-4.6903e-07","2.9208e-05","A"
"18","Trait18","mrMLM","PstI.TP708344","1","57964831","-1e-04","0.0075","A"
"18","Trait18","mrMLM","PstI.TP720409","1","58165134","7.7998e-05","0.0049","C"
"18","Trait18","mrMLM","PstI.TP306310","1","58165810","1.332e-05","8e-04","C"
"18","Trait18","mrMLM","PstI.TP607895","1","58398018","-5.1801e-05","0.0032","C"
"18","Trait18","mrMLM","PstI.TP975092","1","59040624","5.3128e-05","0.0033","C"
"18","Trait18","mrMLM","PstI.TP546331","1","59140499","-5.0994e-05","0.0032","A"
"18","Trait18","mrMLM","PstI.TP502131","1","59426545","4.8645e-05","0.003","C"
"18","Trait18","mrMLM","PstI.TP816116","1","59685970","2.2416e-05","0.0014","A"
"18","Trait18","mrMLM","NsiI.TP45219","1","60042018","1.4194e-05","9e-04","C"
"18","Trait18","mrMLM","PstI.TP773822","1","60097008","0.7646","1.3239","C"
"18","Trait18","mrMLM","PstI.TP457393","1","60097068","-0.7067","3.1009","C"
"18","Trait18","mrMLM","PstI.TP1185674","1","60148122","0.0795","0.201","A"
"18","Trait18","mrMLM","NsiI.TP337751","1","60167980","4.3219e-05","0.0027","C"
"18","Trait18","mrMLM","NsiI.TP94007","1","60313546","-2.6593e-05","0.0017","C"
"18","Trait18","mrMLM","PstI.TP1014707","1","60949616","1e-04","0.0086","C"
"18","Trait18","mrMLM","PstI.TP774975","1","61157443","-5.8329e-05","0.0036","C"
"18","Trait18","mrMLM","PstI.TP1246681","1","61289286","1.6107e-05","0.001","C"
"18","Trait18","mrMLM","PstI.TP365645","1","61353360","-0.0606","0.195","A"
"18","Trait18","mrMLM","PstI.TP1040444","1","61649660","-0.558","1.0888","C"
"18","Trait18","mrMLM","PstI.TP483846","1","61901448","3.2678e-05","0.002","C"
"18","Trait18","mrMLM","PstI.TP288904","1","62080065","6.4741e-05","0.0041","C"
"18","Trait18","mrMLM","PstI.TP153019","1","62238600","-5.1145e-05","0.0032","A"
"18","Trait18","mrMLM","NsiI.TP462536","1","62433879","-5.2375e-05","0.0033","A"
"18","Trait18","mrMLM","PstI.TP1235985","1","62443684","-7.3167e-05","0.0046","A"
"18","Trait18","mrMLM","PstI.TP116028","1","62738111","1.9703e-05","0.0012","G"
"18","Trait18","mrMLM","PstI.TP332665","1","62857264","-4.7592e-06","3e-04","A"
"18","Trait18","mrMLM","PstI.TP834485","1","62936010","1.4405e-06","8.9715e-05","A"
"18","Trait18","mrMLM","PstI.TP420801","1","62946889","0.427","1.1592","G"
"18","Trait18","mrMLM","PstI.TP428256","1","63323451","-0.1384","0.3231","C"
"18","Trait18","mrMLM","PstI.TP424159","1","63417435","-1.0197e-05","6e-04","C"
"18","Trait18","mrMLM","PstI.TP84880","1","63680478","-0.3768","0.806","C"
"18","Trait18","mrMLM","PstI.TP59594","1","63737514","1.8126e-05","0.0011","C"
"18","Trait18","mrMLM","NsiI.TP267317","1","63808055","7.2723e-05","0.0046","C"
"18","Trait18","mrMLM","PstI.TP339315","1","63808218","-0.4802","0.7461","C"
"18","Trait18","mrMLM","PstI.TP622702","1","63849924","-0.029","0.1723","C"
"18","Trait18","mrMLM","PstI.TP403217","1","63867116","-2.6739e-05","0.0017","C"
"18","Trait18","mrMLM","PstI.TP816739","1","64060896","2.9031e-08","1.808e-06","C"
"18","Trait18","mrMLM","PstI.TP1252633","1","64114120","8.6311e-05","0.0054","A"
"18","Trait18","mrMLM","PstI.TP820348","1","64116607","-1.1877","2.4613","A"
"18","Trait18","mrMLM","PstI.TP1281541","1","64484981","9.0274e-06","6e-04","A"
"18","Trait18","mrMLM","PstI.TP997652","1","64799296","6.4109e-05","0.004","C"
"18","Trait18","mrMLM","PstI.TP833589","1","64801253","-0.3504","0.5448","A"
"18","Trait18","mrMLM","PstI.TP944748","1","64883503","0.3064","0.5539","A"
"18","Trait18","mrMLM","PstI.TP876794","1","65066495","-0.0779","0.181","C"
"18","Trait18","mrMLM","PstI.TP961110","1","65184135","0.3109","0.8999","C"
"18","Trait18","mrMLM","PstI.TP477712","1","65237054","5.5361e-05","0.0035","C"
"18","Trait18","mrMLM","PstI.TP197677","1","65249144","-0.1975","0.5776","C"
"18","Trait18","mrMLM","PstI.TP358803","1","65256453","-0.2322","0.4184","C"
"18","Trait18","mrMLM","PstI.TP924658","1","65264909","-3.5067e-05","0.0022","A"
"18","Trait18","mrMLM","NsiI.TP615624","1","65289533","-0.0976","0.2986","C"
"18","Trait18","mrMLM","PstI.TP68682","1","65572744","-0.0689","0.1563","C"
"18","Trait18","mrMLM","PstI.TP966260","1","65795867","0.1165","0.3266","A"
"18","Trait18","mrMLM","PstI.TP530837","1","65836675","-4.2263e-05","0.0026","A"
"18","Trait18","mrMLM","NsiI.TP117758","1","66087512","-9.9722e-06","6e-04","A"
"18","Trait18","mrMLM","PstI.TP46198","1","66096584","-4.5463e-06","3e-04","C"
"18","Trait18","mrMLM","PstI.TP69498","1","66230707","1.0932e-05","7e-04","A"
"18","Trait18","mrMLM","NsiI.TP66906","1","66339343","-8.6827e-05","0.0054","A"
"18","Trait18","mrMLM","NsiI.TP482264","1","66520178","-0.8269","2.0666","A"
"18","Trait18","mrMLM","PstI.TP393536","1","66632271","-0.2913","0.9014","C"
"18","Trait18","mrMLM","PstI.TP1084761","1","66720416","2.8737e-05","0.0018","C"
"18","Trait18","mrMLM","NsiI.TP475064","1","66777724","-0.68","0.9743","A"
"18","Trait18","mrMLM","NsiI.TP575744","1","66841969","-0.3743","0.5876","A"
"18","Trait18","mrMLM","NsiI.TP459012","1","67058618","-4.6819e-05","0.0029","A"
"18","Trait18","mrMLM","PstI.TP1102564","1","67094571","2.3482e-05","0.0015","A"
"18","Trait18","mrMLM","PstI.TP94366","1","67316019","-0.0204","0.0794","G"
"18","Trait18","mrMLM","PstI.TP1171121","1","67376990","8.2327e-05","0.0052","A"
"18","Trait18","mrMLM","PstI.TP787593","1","67474277","5.7827e-06","4e-04","A"
"18","Trait18","mrMLM","PstI.TP721763","1","67560203","6.9902e-05","0.0044","A"
"18","Trait18","mrMLM","PstI.TP148680","1","67724801","0.168","0.5799","A"
"18","Trait18","mrMLM","PstI.TP678255","1","67745947","3.2759e-05","0.002","A"
"18","Trait18","mrMLM","PstI.TP209249","1","67863639","0.0076","0.0511","C"
"18","Trait18","mrMLM","NsiI.TP712037","1","67933970","-0.0756","0.3248","G"
"18","Trait18","mrMLM","PstI.TP420086","1","68042057","-2.1853e-05","0.0014","A"
"18","Trait18","mrMLM","PstI.TP820370","1","68065605","0.3021","0.538","G"
"18","Trait18","mrMLM","PstI.TP94114","1","68081418","-2.8124e-05","0.0018","G"
"18","Trait18","mrMLM","NsiI.TP624683","1","68159137","0.0226","0.0971","C"
"18","Trait18","mrMLM","NsiI.TP700374","1","68176238","9.189e-08","5.7219e-06","C"
"18","Trait18","mrMLM","PstI.TP1021466","1","68344473","-0.652","1.4989","C"
"18","Trait18","mrMLM","PstI.TP1131578","1","68512918","0.2192","0.4013","A"
"18","Trait18","mrMLM","PstI.TP929783","1","68577350","7.4535e-05","0.0047","A"
"18","Trait18","mrMLM","PstI.TP577286","1","68698894","-1.8606e-05","0.0012","C"
"18","Trait18","mrMLM","NsiI.TP252602","1","68982448","-4.3305e-05","0.0027","C"
"18","Trait18","mrMLM","PstI.TP1045708","1","69041513","-2.5263e-06","2e-04","C"
"18","Trait18","mrMLM","NsiI.TP801056","1","69044428","-7.242e-05","0.0045","C"
"18","Trait18","mrMLM","PstI.TP871336","1","69055455","4.9474e-05","0.0031","A"
"18","Trait18","mrMLM","PstI.TP884447","1","69119836","-4.9246e-05","0.0031","A"
"18","Trait18","mrMLM","PstI.TP468115","1","69143489","-6.8642e-05","0.0043","C"
"18","Trait18","mrMLM","PstI.TP299690","1","69193739","8.783e-05","0.0055","C"
"18","Trait18","mrMLM","PstI.TP754866","1","69204551","-0.0522","0.1548","A"
"18","Trait18","mrMLM","PstI.TP345976","1","69318742","-6.0441e-05","0.0038","A"
"18","Trait18","mrMLM","NsiI.TP19909","1","69328566","-1e-04","0.008","A"
"18","Trait18","mrMLM","NsiI.TP487741","1","69506512","7.0716e-05","0.0044","C"
"18","Trait18","mrMLM","PstI.TP317631","1","69806063","-5.6891e-05","0.0036","C"
"18","Trait18","mrMLM","PstI.TP1183728","1","69834022","-1.2214e-05","8e-04","C"
"18","Trait18","mrMLM","PstI.TP687743","1","69969234","5.1121e-05","0.0032","C"
"18","Trait18","mrMLM","PstI.TP603122","1","70276636","-0.2399","0.2726","A"
"18","Trait18","mrMLM","PstI.TP921276","1","70382591","-0.3909","0.7719","A"
"18","Trait18","mrMLM","PstI.TP452364","1","70416615","-8.9996e-06","6e-04","C"
"18","Trait18","mrMLM","PstI.TP180949","1","70527436","0.0557","0.2058","A"
"18","Trait18","mrMLM","PstI.TP663427","1","70529598","0.2522","0.5192","C"
"18","Trait18","mrMLM","PstI.TP488184","1","70532632","-5.4873e-05","0.0034","C"
"18","Trait18","mrMLM","PstI.TP448080","1","70586488","-5.4861e-05","0.0034","C"
"18","Trait18","mrMLM","PstI.TP494387","1","70689700","0.2811","0.4543","A"
"18","Trait18","mrMLM","PstI.TP1205408","1","70741243","-1e-04","0.0089","C"
"18","Trait18","mrMLM","PstI.TP790103","1","70752961","-0.55","0.8386","A"
"18","Trait18","mrMLM","PstI.TP549992","1","70753172","-3.6891e-05","0.0023","C"
"18","Trait18","mrMLM","PstI.TP665587","1","70753604","3.4358e-05","0.0021","C"
