"<phenotype>","Trait1","Trait2","Trait3","Trait4","Trait5","Trait6","Trait7","Trait8","Trait9","Trait10","Trait11","Trait12","Trait13","Trait14","Trait15","Trait16","Trait17","Trait18"
"NC.2010.002.001",-1.38732618687024,-31.8921812433331,-0.398371564280589,-0.611336101467843,0.0222593916112358,-5.94421068101792,-1.43697185048364,-1.0309902497346,-0.489307282281311,-0.031148831340663,0.189943926224566,-1.383522642933,3.03027740945253,0.0000261782030164359,-2.01088144854093,-1.12555043420851,-1.72042953980228,-1.69194588126627
"NC.2010.003.D",-0.0214793483660375,-3.77421862004413,-0.0610033130501336,0.152333203719934,-0.214399496101435,-2.70491234112888,-0.873954300917742,-0.421470384488076,-0.43600186671953,0.0903704451108734,0.202757492280127,-1.2079152715892,1.49324989474995,0.0000385534127883274,-0.880549510683276,0.249134362599857,0.0165204280119102,-0.740890080273076
"NC.2010.003.E",-0.328012939703641,-25.5146397576729,-0.0589112743129973,0.546184624013528,-0.26829476660686,-1.79930812128681,-0.185927014797626,-0.275920348643368,-0.2815093593029,-0.031148831340663,0.197223369959237,0.35183409221824,-0.863625463179355,-0.000183382065447323,-0.437904704673112,-0.676362812466264,0.390111658551201,-0.368450891008706
"NC.2010.004.E",-0.537937846101913,-10.5908367183969,-0.0602388885915348,0.0953503503103316,-0.498221939539873,-7.14259761243221,-2.2404073575229,-1.15088117980831,-1.10710513149181,-0.031148831340663,0.189943926224566,-1.383522642933,4.22018779515212,-0.000200153139405041,-2.24423694640304,0.706254753735873,-0.368263519422882,-1.88829006344452
"PA.2010.001.005",0.441443755175821,10.7536161983368,0.203721504912604,0.15208029205944,0.218929915840757,1.36691485184171,0.872127680561934,0.569758244067253,0.388755173990156,-0.0417051966119775,0.204605129252695,0.721856408667672,-0.905812204563007,-0.000134910815191894,0.945076304576131,-0.0318129505641763,0.575617681629064,0.795182611161955
"PA.2010.002.004",-0.151696207900159,-4.91471691049098,0.0263571849702725,-0.167346340852673,0.116528982307689,0.0746479033011233,-0.428095677619645,-0.176722548327152,-0.272129400162802,-0.0411217584644468,0.2041212827689,1.52024232464391,-1.98012245999985,-0.000119199405424385,-0.357116298195453,-0.403072652700033,-0.135833011237013,-0.300475918299112
"PA.2010.002.013",-0.245504505006829,-10.4090976642821,-0.0526593656474239,-0.0769208168525286,0.073220568910331,-3.34220339431978,-0.833748667344653,-0.58184323017706,-0.387996286048423,-0.0388573810198962,-0.375210772311001,0.400203289648755,0.859163088162652,-0.000150164099419884,-1.14868181303917,-0.474219291964722,-0.179939639286372,-0.966495296787197
"PA.2010.002.015",-0.331452754930706,-0.822250699625136,-0.0817004399144586,-0.404830239844537,0.376515254377337,-3.19537472016315,-0.199236875976421,-0.0133628598736935,-0.0251993160357535,-0.031148831340663,0.189943926224566,-1.383522642933,0.437492125081781,-0.000200153139405041,0.00904716870005657,-0.590813733950003,-0.581731289894846,0.00761224375789748
"PA.2010.002.B3.b",-0.0411586740487971,-15.1806179199901,-0.526377147851795,-0.28393084096698,0.29091739681249,-7.23029204972244,-1.74464168495654,-0.984563621161336,-0.542153471280616,-0.031148831340663,0.197223369959237,-1.38352264373763,4.36119954533729,-0.0000994537257045073,-1.91958032600275,-0.985415342009521,-0.54182637131162,-1.6151255602951
"PA.2010.002.E",-0.584880630244288,-8.64251255980685,-0.209771178655516,-0.285657289208166,-0.273728852010161,-3.74977759824388,-0.908416730676985,-0.599443309287018,0.129891388877369,-0.031148831340663,0.189943926224566,-1.383522642933,1.77460922699404,0.000129875830022644,-1.18968902109026,0.285347679102589,-0.829259465818373,-1.0009985624504
"PMS.009",0.394466128785228,16.4676639146919,0.243662075080081,0.325400374926841,-0.343123269716519,3.15436912091533,1.85663785293396,1.11732994276208,0.763134603276033,0.364730601969174,0.204605129252695,-0.662222652305658,-0.905812204563008,0.0000302876441607048,1.84430560986798,1.52438708691491,0.605601660450956,1.55178977986044
"PMS.014",1.75099901605799,70.6229042199494,0.685142132400973,0.780137829061306,0.266593301625927,3.10801072974771,2.74928402350404,1.43034651504613,1.23913301883173,0.675534447942995,0.204605129252695,-0.387485199494746,-1.83710183320668,0.000152136309871052,3.02411097149716,1.86439747375689,1.80386872237085,2.54447227922339
"PMS.038",1.34147511232062,26.3575749747962,0.380932162348929,0.775084420705476,0.648854234651992,4.13061100048197,2.18752813996054,1.3516935167281,0.913060012155557,0.0599037530333103,0.204605129252695,-0.951338841057324,3.65888986299712,0.000175582659442238,2.27476382104494,-0.343137283057891,1.66432204265596,1.91397522742646
"PMS.087",0.823013663034061,30.7229391626281,0.100472095435583,0.512425195118217,0.372192768831053,2.84791935095455,1.08181855031704,0.81447096733168,-0.0594602972562117,-0.037472089059555,0.197400496473627,0.379230685931502,-0.533104380402316,-0.000194183968167747,1.31052623653806,0.344100218625079,0.801574563844351,1.10267040844972
"PMS.130",-0.449445400135905,3.81238202017674,-0.0829957651063896,-0.30821412156942,-0.619467037025878,-3.06285508662695,-1.94291132994218,-1.03077011608952,-1.52280939101594,-0.0409117852909931,0.204459290519541,0.158781416988238,5.44967935253154,0.0000753970779907577,-1.98292654526295,1.62261577759052,-0.683392118534747,-1.6684247614236
"PMS.131",-0.776759369375591,-26.4514068647891,-0.0775318849249186,-0.329856048674143,-0.862274491072246,-5.52186791157576,-0.325107822614792,-0.330594173263582,-0.370375526552568,-0.0367816737001204,0.201636220867507,1.39679235066939,3.03027740945253,-0.000200153139405041,-0.541243106393213,0.932316438132376,-0.672559083342124,-0.455399320187045
"PMS.134",0.00142793559269377,21.4289043124812,-0.123857178917548,-0.0316219460667513,-0.394027852445625,0.726497522796809,-0.420757372674857,-0.283465611576976,-0.457506494920862,-0.0417051966119775,0.204605129252695,1.26927645345433,-0.064171166642785,-0.000180011803229888,-0.648729193473169,1.77888358931494,-0.269994151726835,-0.54583759162578
"PMS.144",-0.0930774996956585,7.27663119995484,-0.218558479415673,-0.0858299695513253,-0.157789093200452,0.671854032645694,-0.0739341667140434,0.0167681679276233,0.123551629209041,-0.0417051966119775,0.204605129252695,0.9109745103188,-1.30519150985609,-0.000180011803229778,0.0363957771993127,0.605944541188931,-0.438657153089526,0.0306232301185667
"PMS.159",0.337471216770421,25.3273077094508,0.114221471244043,0.394671884175645,-0.329257951759564,-0.129399415164555,-0.581261003702914,-0.238517632387028,-0.342122576735772,-0.0401917501562171,0.200877943668316,0.772012069358831,-1.35150702412699,-0.000202702885018499,-0.407492956324017,1.77305150138787,0.393316959464971,-0.342862593700618
"PMS.164",0.601174117675711,20.3214687521996,0.200026225534368,0.242050686860425,0.556978862580721,0.481157062392875,0.652865366217971,0.481250806593856,0.32290869015128,-0.0417051966119775,0.204605129252695,1.81344450004037,-2.50210208489913,-0.00020256229724883,0.78121742283044,-0.382564305378931,0.666453908930704,0.65731254414555
"PMS.178",0.259473333126168,-10.0435885418385,-0.000704979619283843,0.37236244614742,0.134736062287917,0.919378631732995,-0.0197521798615519,0.0490630402259467,-0.212609038186761,-0.0417051966119775,0.204605129252695,1.2597187402984,-0.905812204563008,-0.00020256229724883,0.123960406185866,-0.608367904548502,0.516154570439225,0.104299683527907
"PMS.183",1.1408630077461,39.8528025563811,0.308177922627059,0.645144949233596,0.336154864470496,1.51687036366085,1.47001700382133,0.979324438088823,0.710271504306979,0.0599037530333103,0.204605129252695,1.81344450004037,-0.861635198543835,-0.0000913371514499722,1.74594676079211,0.656825457752486,1.25713252251808,1.46903112211009
"PMS.204",1.40763956768518,40.2956846596037,0.399652408493913,0.70353338482152,0.561961884145826,2.05305661556627,2.18489745476724,1.45201883704463,1.22543562654152,-0.0409117852909931,0.205420336035822,1.45514255690484,-5.47323790519117,-0.000180011803229888,2.56603108993339,0.196718310179784,1.6055907580306,2.15904609239004
"PMS.272",-0.228516443529657,-5.70385338178723,0.0173036155408609,-0.11537751742322,-0.273728852010161,-4.0674263814397,-0.81328514030007,-0.604148317050573,-0.370375526552568,-0.031148831340663,0.189943926224566,-1.383522642933,-1.00463721336452,-0.000116224799662225,-1.07886495627187,0.405482472951806,-0.197013556755812,-0.907751732734433
"PMS.285",0.636736227752922,17.4254128427292,0.0567849788309348,0.155863910115166,0.424961444796591,2.56834247830014,0.801385525810925,0.644797648962733,0.0768963386501696,-0.0417051966119775,0.204605129252695,1.89469806428047,-0.861635198543835,-0.00020256229724883,1.01195023279905,-0.245827485318392,0.528193843637584,0.851450009471527
"PMS.293",1.93593688323709,49.9978425822244,0.62609606651455,0.937104122095375,0.900320696451028,4.2859357592334,2.80919494206437,1.52642161006171,1.44341677568741,0.364730601969174,0.204605129252695,0.292259817294729,-4.91895962368883,0.000152136309871052,3.21534137445561,-0.179805397364438,2.29919466664008,2.7053726112077
"PMS.300",0.425208433458389,15.3818456710289,0.0113660999698368,-0.105463654602419,0.881878383466223,5.09245831060417,1.78540169370036,1.30595068595255,1.06757036308683,-0.0409117852909931,0.205420336035822,1.89844583771,-1.34936851587526,-0.000180011803229888,2.1155002713169,-1.10672697965064,0.224130200622486,1.77997165044416
"PMS.303",1.53268888724756,45.4920787764072,0.396663459636678,0.668879558262507,0.314054337837188,2.23233085241267,2.18532153812398,1.50841231978176,1.1477533822416,0.612619226179235,0.202757492280127,0.920784971120924,-2.58616527068596,-0.0000626378816701189,2.52934083529192,0.918211968230956,1.60999373791946,2.12817509037796
"PMS.306",1.0410808729466,16.5707775685852,0.11034453108719,0.405434876068103,0.319279104498493,2.03954936366805,2.52430910270055,1.57643100093748,1.16738902802296,0.567948501259749,0.204605129252695,1.45514255690484,-5.47323790519117,-0.000157461309210946,2.99959565481974,-0.0452023395186052,1.04591491363227,2.52384521086456
"PMS.314",1.73281562031083,55.4655334904164,0.529995788984536,1.02401302180237,0.814472701189432,4.06857791072223,2.30183800333261,1.43936744511538,0.885071357019339,0.0599037530333103,0.204605129252695,1.09490433846453,-4.36468134218648,0.0000964118019217878,2.58849149668353,0.14708452050841,2.02045474343772,2.17794416950349
"PMS.347",0.402854537996154,13.0059556097972,-0.125578649971035,0.0144910694071938,0.551123429561593,1.61261430987291,2.13634710002799,1.34463150194925,1.0178535494319,-0.0401917501562171,0.202757492280127,-0.703905763904975,-2.64359841227356,0.0000753970779907577,2.3430915217799,-0.563260030890793,0.0996667600185919,1.97146582285395
"PMS.359",-0.153693560202713,12.2477796062558,-0.234560770893064,-0.320567574795929,0.245166425041179,3.83053139846503,-0.0831179399606624,-0.0517246876983853,-0.684425966437376,-0.0401917501562171,0.204990004912351,-0.830464507061947,3.12573176718015,0.000385190090800507,-0.13983922740962,0.0153760144790837,-0.670800357239784,-0.1176600465491
"PMS.397",1.34327004143271,50.6282742141281,0.600483104463536,0.651368467552986,1.29856637851745,1.70127831383614,2.82916211329602,1.10487261481188,1.19975982088395,-0.0417051966119775,0.204605129252695,-0.397817468415026,1.2341991106909,0.000174810206379493,2.91161758454216,-0.757151355142602,1.65851967059556,2.44982088997208
"PMS.425",0.937945094369044,21.9635554027069,0.0969236893351737,0.531807015580257,0.283519639652515,1.3137682088607,1.71541448055513,1.03434764186547,1.13997531359975,0.0903704451108734,0.202757492280127,-0.703905763904975,-2.58616527068596,0.00011224074319344,2.03371766182555,0.242575762016789,0.954885365629783,1.71116016013591
"PMS.436",-1.69236824470045,-66.3209428188867,-0.663770118110228,-0.78858558802902,-1.22432474552801,-1.06016115127228,-2.18827905709599,-1.21526552687761,NA,-0.0331092028412545,-2.61860750726933,1.74789089914472,3.54288309808543,-0.0000120422344408327,-2.46390419015516,-1.24855258202022,-1.71235502217243,-2.07311701508272
"PMS.438",-1.58674726731283,-35.0736380435761,-0.675895465498992,-0.635204400522288,-1.33278000290049,-0.559023211646256,-2.39314852377053,-1.18342199834223,-1.59443877802686,-0.0417051966119775,0.204605129252695,1.54451333422501,3.27268348580525,-0.000180011803229888,-2.3333856275045,1.61866791211123,-2.17993758957163,-1.96329933056281
"UI10.00012.Cabaret",0.277077806695338,-3.65169142292398,0.156628794443415,0.29896460446121,0.318879272742362,0.622985704490292,0.188372780092767,0.213360132579734,0.0454634810560588,-0.0417051966119775,0.204605129252695,-0.303428808910323,-0.494554549853824,0.00010868604861852,0.267118509067339,-0.814986021128723,0.601027225113736,0.224752215779669
"UI10.00015.Cosmopolitan",1.02363442657495,1.14648830744438,0.510849935250613,0.757906724777758,-0.00510772369676805,1.60073586617852,0.373880305850259,0.117224325316919,-0.12259870383514,-0.0417051966119775,0.204605129252695,-0.62568452822622,-0.418078887231581,0.000323774948747922,0.204718210810676,0.11705179642425,1.76069280315504,0.172248907989235
"UI10.00017.condensatus",0.116579921123953,0.230825255044865,0.0146065622041908,0.0863544173555365,-0.0521175890867027,1.05526053290533,-0.594461030499012,-0.172964539587122,-0.291564668447358,-0.0417051966119775,0.204605129252695,-0.206488532683269,-0.35289573959468,-0.000157461309210946,-0.587430057777242,0.0351501797032984,0.196945375886533,-0.494260796664114
"UI10.00020.Adagio",-1.44493317906404,-42.5758945144843,-0.687202070239524,-0.676121083545262,-1.13564869077787,-1.52331079090361,-1.87125807673879,-1.03973585535565,-2.2120153959803,-0.0388573810198962,0.202615415127908,-1.62831874902107,7.63392725906568,0.000146646903980362,-2.06680326671014,0.0724024241125543,-1.902623876333,-1.73899822734766
"UI10.00021.Allegro",-0.516117666620401,-7.84110251378878,-0.247327032121382,-0.238790074386284,-0.375175268524282,-0.16372037508241,0.0336061086585259,0.185351452057596,0.216295893241772,-0.0426692393645616,0.205515804759052,0.115968749945219,-5.29553854354956,-0.00020256229724883,0.243553824941128,0.483759020000017,-0.776802449839983,0.204925005039574
"UI10.00022.Altweibersommer",0.261421673521566,44.3121675418678,0.143505975624959,-0.342480199909148,0.58793868383619,3.58366364577001,1.19519566289121,0.85424362261554,0.785535883732539,-0.0401917501562171,0.200877943668316,0.920784971294074,-1.40894016571459,-0.000202702885018499,1.36227345086721,0.297798921857156,-0.108037908309822,1.14621026315938
"UI10.00023.Andante",0.0308761051615918,4.35895116036107,0.0111361127064975,-0.126321185362215,-0.35317989094805,-1.25789546787412,-1.60432184891674,-0.748913959964923,-0.663383073371489,-0.0417051966119775,0.204605129252695,-0.914800716977886,0.404436422186785,-0.0000687866574309203,-1.4575432552833,0.960816236443247,-0.0665174116566253,-1.22636981372798
"UI10.00024.Arabesque",-0.479621385352324,-4.50774572036783,-0.219931469808629,-0.312980273546848,-0.58691607599599,0.663627679129749,-0.441951061766337,-0.21145615490729,-0.47203553919979,-0.037472089059555,0.199668157382208,-0.964504845005859,-1.58650798663254,0.0000905987601631,-0.345027934411153,1.17542166656199,-0.788339179086303,-0.2903048277434
"UI10.00025.Autumn.Light",-0.435542925705769,-12.1974717716287,-0.362656011287212,-0.222226576693124,-0.347544264931391,-1.85809844238781,-0.84845941795245,-0.289343076981986,-0.606122355158455,-0.037472089059555,0.196370482326922,1.27888524784224,1.03905137285164,0.0000343740775350068,-0.751788443895018,0.247541707550565,-0.783878429193437,-0.632551144251497
"UI10.00026.Ben.Graz",-0.841216037939567,-10.0936571255365,-0.255446061325385,-0.431249402385507,-0.513479069032854,-3.42580744231218,-1.80193848809203,-0.935329317285689,-1.16002283748752,-0.0417051966119775,0.204605129252695,-0.62568452822622,1.17684917657052,-0.000180011803229778,-1.80327550066961,0.819162034197163,-1.1669150073034,-1.51726724530646
"UI10.00027.Ben.Rotkopf",0.823498130750182,2.05300545091604,0.298077953549445,0.268590656448759,0.285483311409189,-2.27204730992669,0.469104876711158,0.391105242336204,0.480256846627839,0.272410465084667,0.189943926224566,-1.383522642933,-1.00463721336452,-0.000116224799662225,0.613128877732356,-0.389463790540104,1.15966322895197,0.515883658896649
"UI10.00029.Bitsy.Ben",-1.35039526204273,-25.400175266319,-0.687262334692983,-0.822714643400212,-0.208630662814755,-4.96188635013178,-1.8207084821477,-1.01540361505269,-0.806357469086098,-0.031148831340663,0.187775518841644,-0.413046854452258,3.03027740945253,-0.000116224799662225,-1.95828937741734,-0.539621137901871,-2.32609237799855,-1.64769516811252
"UI10.00030.Blondo",-0.174774363752926,11.8773700015138,-0.153099741490201,-0.246617021209247,0.0460296981351287,0.409595701683759,0.510452251009095,0.402966746080353,0.284778876619807,-0.0417051966119775,0.204605129252695,0.899480521858094,-3.87694802485505,-0.000157461309210946,0.608360852167373,0.344726483398515,-0.556771185295231,0.511871865388015
"UI10.00031.Bluetenwunder",-1.8301207842752,-60.4981668957187,-0.514313781730682,-0.649177916330391,-0.711147122184072,-2.23380924214228,-1.25858031830278,-0.746423876395225,-0.398368848770164,-0.0352206806058429,0.192700408230678,-0.413046854754564,2.62680264976891,-0.0000402893679486492,-1.34739002547611,-1.50486202835684,-1.81996793091843,-1.13368742137381
"UI10.00032.Bodacious.Ben",0.70399153683967,26.2436972922307,0.247168916343203,0.162240392553943,0.0228028079165633,2.24180472415714,1.13361889483329,0.810516009510891,0.521511587069262,-0.0417051966119775,0.204605129252695,0.284357187630146,-3.25612477918179,-0.000180011803229888,1.29956426618934,0.907368798711213,0.715906565345638,1.09344705983539
"UI10.00033.Border.Bandit",-0.812486388476748,-26.3973492590778,-0.355195859170208,-0.845105314915314,-0.040623751472943,-0.890693418441226,-1.90044839127302,-1.06206027593378,NA,-0.0222230367229027,0.174586509522334,-0.861093559486491,NA,NA,-2.19549205095339,-0.786090982178123,-1.33301477116639,-1.84727634519472
"UI10.00036.Dixieland",-1.18578655734904,-17.567486836663,-0.599395381056307,-0.76772812249952,-0.427033456120623,-1.8631258965382,-0.892057350226609,-0.581193673466261,-0.198172624230443,-0.0347310529382644,0.194814714647748,1.46486161212759,-4.59937125573866,-0.000186949058326911,-1.19084172930023,-0.250034211304959,-1.88173924724205,-1.00196844548319
"UI10.00038.Emerald.Shadow",1.04348588557007,11.9806948917937,0.512876481552016,0.591904255523779,0.485986695290978,0.00659300394265678,0.966603532015654,0.509324513495654,0.374646712840636,-0.0417051966119775,0.204605129252695,-0.254006799188254,-1.9036467973776,0.000152136309871052,0.963893419269584,-0.505058347178803,1.616712931645,0.81101524003936
"UI10.00039.Emmanuel.LePage",-0.671062632297164,-22.7386732857679,-0.213842471797141,-0.124191801615324,-0.148605924507591,-0.0388418700173865,-0.917630367322373,-0.545388946783244,-0.6174097561271,-0.0409117852909931,0.204459290519541,-0.397817468415026,3.67821841480802,-0.00000797425962563663,-0.952465555496589,-0.665880728573272,-0.657027209187085,-0.80139989097807
"UI10.00042.Giraffe",-1.11213849229359,-24.1776867336549,-0.375028023852555,-0.35622449228669,-0.151658962051024,-0.707317617378535,-1.28660190248926,-0.790233374514363,-0.851323286663594,-0.0417051966119775,0.204605129252695,1.28513988156558,2.50027073142152,-0.00020256229724883,-1.46377641572526,-0.714092839523082,-1.36538441625201,-1.23161436464095
"UI10.00043.Gold.and.Silver",-0.971505548133819,-22.5350093560661,-0.434124615473777,-0.502538686634773,-1.14390229269648,-2.54010020472254,-1.60200065789051,-0.942741594894942,-1.23465167988179,-0.037472089059555,0.196370482326922,-0.782266138087975,2.62680264976891,0.000343358650670238,-1.78578558860704,2.10481422099649,-1.40247107110287,-1.50255131828926
"UI10.00047.Goliath",0.295925539359101,17.2943930828976,0.238467630046336,0.457482084112791,-0.144144049454906,2.75287690732686,0.564216769078294,0.466519430272956,0.399141421802431,-0.0417051966119775,0.204605129252695,1.46906970971131,-0.418078887231581,-0.00020256229724883,0.79294718998598,0.961274363747347,0.570792843086116,0.667181913242862
"UI10.00048.Gracillimus",-0.137617066648599,-9.60278853314492,-0.116683703373243,-0.0216222206879638,-0.310274706497372,-1.07716029798864,-0.0157761007761466,-0.0234439810963478,-0.43876092664188,-0.042141265933013,0.205735636566187,0.62698233416595,-2.50210208489913,-0.00000797425962563663,-0.0208437730077673,0.343998073807005,-0.180345326461134,-0.0175378493312793
"UI10.00051.Gracillimus.Nana",-1.33671480557925,-37.1506824769848,-0.510394407669096,-0.61126036793621,-1.22283613232832,-4.23661547931113,-1.76368673458467,-0.99989240723508,-1.08858412656498,-0.0409117852909931,0.203650187923686,-0.358716034948484,5.01243397491775,-0.000172883228197256,-1.93416957169772,1.38928662135542,-1.69829667687927,-1.62740088073989
"UI10.00053.Grosse.Fontaine",0.0919950854303469,16.1846564518919,0.289366569510274,0.0759760453930018,-0.101728772447541,0.963337590880836,0.0650531235678072,0.0235645548472417,-0.0790712887244569,-0.0401917501562171,0.200877943668316,0.25820385087045,1.98244355099295,-0.000202702885018499,0.0464524853976774,0.852494916945298,0.203850796067656,0.0390848955366222
"UI10.00056.Huron.Blush",-1.5305950956501,-48.2144837040933,-0.368251646439502,-0.74283085971091,-0.629253894888848,-1.5025681016612,-2.15068448361105,-1.09153115591755,-1.0873938367629,-0.0417051966119775,0.204605129252695,-1.04827911728438,2.88647710861339,-0.000134910815191894,-2.10429341095574,-0.93140568249556,-1.61425684491714,-1.77054225256971
"UI10.00057.Huron.Sentinel",-1.7030364140613,-50.1563087361941,-0.668492077175784,-0.617881725069801,-0.391407906703735,-0.566739864568128,-1.7199284970422,-1.15376194814312,-1.10710513149181,-0.031148831340663,0.189943926224566,0.351834093022863,1.77460922699404,-0.000200153139405041,-2.24832478815881,-1.33454615979117,-2.05938720504072,-1.89172955363765
"UI10.00060.July",-0.0443625565354939,10.6366784236574,0.154138167050001,0.103026836972509,-0.296567597993381,0.47425112825616,-0.239018120588508,-0.147257321788662,-0.339207671226108,-0.0417051966119775,0.204605129252695,-1.02611972914569,-1.79292482718751,-0.0000462361634119781,-0.238172698445801,1.18960114923472,0.0826498294964975,-0.200397351338447
"UI10.00061.Kaskade",0.171650135655699,20.7467752137446,0.121937110224666,-0.00397688595953828,-0.0386827082539449,0.316859145128439,-0.0181829596558312,0.0989402051046268,-0.0952297615422406,-0.0417051966119775,0.204605129252695,0.393124583075603,0.404436422186784,-0.000157461309210726,0.0302298693900341,0.804150402170849,0.0905147168616734,0.0254352652440013
"UI10.00062.Kirk.Alexander",-0.37689831811388,-31.4341228717556,-0.0812119806860193,0.0393561803544431,0.0547303430464685,-1.71873309724392,-0.916074995396021,-0.464319709248741,0.269776060420672,-0.0347310529382644,0.189943926224566,-0.782266138087975,1.77460922699404,-0.000116224799662225,-0.807365604840529,-0.925028932875898,-0.0367727266133554,-0.679313497463791
"UI10.00063.Kleine.Fontaine",-0.395762673554978,-14.2153500351805,0.0346318181086782,-0.0210504841458449,-0.611915338713139,-2.22974340561196,-0.954187671400982,-0.477924260222734,-0.643866283336162,-0.0401917501562171,0.204990004912351,0.80556731645668,-1.23880276380254,-0.000141796222303365,-0.911084863088676,0.756959517256473,-0.180616708563779,-0.766582377425573
"UI10.00064.Kleine.Silberspinne",-1.78848097829226,-52.8574125744815,-0.879947928962451,-0.626824500611371,-0.624587099928679,-3.19497710720858,-2.44773485914002,-1.19678962259356,-1.46125531294246,-0.0391586489974321,0.19774275334818,1.62465622437869,3.0502762326755,0.000166247673386761,-2.38564543412867,-1.43244786039275,-2.22072716298882,-2.00727047798516
"UI10.00066.Little.Nickey",0.794100747957722,37.7034317501471,0.333946767538395,0.307727788345588,0.120401659428345,-0.827358497329271,1.77745156670513,1.04232931709866,0.729830081425782,0.272410465084667,0.189943926224566,-1.383522642933,-4.39251708195158,0.000320835988434407,1.73621532165379,0.998130034224384,0.889114337809354,1.4608431364639
"UI10.00071.Morning.Light",1.00040104295857,32.5238290188995,0.527642120876459,0.539731523443148,0.0276934770145371,-1.31875650278858,1.48485864902769,0.868211179233214,0.707260370122559,-0.031148831340663,0.197223369959237,-0.0132652274663893,-4.25150533176642,0.000146646903980362,1.47928190641936,1.02965118754338,1.38376930098611,1.24466060919885
"UI10.00072.Mt.Washington",-1.62706460972693,-52.0887731988347,-0.729586291884442,-0.671024393297019,-0.728596479764432,-4.53628595947505,-2.37917966674504,-1.31217130577114,-1.22636862517058,-0.0397957223010548,0.203675228675746,-0.169950408603831,3.54511332047065,-0.000031511437186311,-2.70053320047622,-0.878444578295654,-2.03541174071114,-2.27221551472211
