"Trait ID","Trait name","Method","RS#","Chromosome","Marker position (bp)","SNP effect","'-log10(P)'","Genotype for code 1"
"15","Trait15","mrMLM","PstI.TP441536","1","2816855","3e-04","0.0119","C"
"15","Trait15","mrMLM","PstI.TP1085601","1","2820903","1e-04","0.0053","A"
"15","Trait15","mrMLM","PstI.TP525202","1","2884119","-1.816e-05","8e-04","A"
"15","Trait15","mrMLM","PstI.TP1268585","1","2988383","-0.5361","1.2213","C"
"15","Trait15","mrMLM","PstI.TP59735","1","3027630","2.2927e-05","0.0011","A"
"15","Trait15","mrMLM","PstI.TP849876","1","3050119","9.8645e-05","0.0046","C"
"15","Trait15","mrMLM","PstI.TP66009","1","3078783","-3.2256e-05","0.0015","A"
"15","Trait15","mrMLM","PstI.TP209693","1","3305106","-8.9212e-05","0.0041","A"
"15","Trait15","mrMLM","PstI.TP626124","1","3342723","-3.298e-05","0.0015","A"
"15","Trait15","mrMLM","PstI.TP1059573","1","3357749","-1e-04","0.006","A"
"15","Trait15","mrMLM","NsiI.TP504485","1","3381640","-9.0062e-05","0.0042","A"
"15","Trait15","mrMLM","PstI.TP1244443","1","3397749","-2e-04","0.0079","C"
"15","Trait15","mrMLM","PstI.TP1199997","1","3471828","-4.2957e-05","0.002","C"
"15","Trait15","mrMLM","PstI.TP757375","1","3471897","-0.1583","0.26","A"
"15","Trait15","mrMLM","PstI.TP726521","1","3535515","9.0546e-05","0.0042","C"
"15","Trait15","mrMLM","PstI.TP374511","1","3576636","0.3342","0.8062","A"
"15","Trait15","mrMLM","PstI.TP1267977","1","3576713","-9.8666e-05","0.0046","A"
"15","Trait15","mrMLM","PstI.TP1155202","1","3620639","-4.627e-05","0.0021","A"
"15","Trait15","mrMLM","PstI.TP961085","1","3705536","1e-04","0.0054","A"
"15","Trait15","mrMLM","PstI.TP21889","1","3705780","0.0386","0.1727","A"
"15","Trait15","mrMLM","PstI.TP1053336","1","3955998","-4.5634e-06","2e-04","A"
"15","Trait15","mrMLM","NsiI.TP403662","1","3957731","-8.8337e-05","0.0041","A"
"15","Trait15","mrMLM","PstI.TP891020","1","4033768","0.2765","0.5461","G"
"15","Trait15","mrMLM","PstI.TP629259","1","4276027","6.8391e-05","0.0032","C"
"15","Trait15","mrMLM","PstI.TP629254","1","4276045","-0.6169","0.8425","A"
"15","Trait15","mrMLM","PstI.TP140451","1","4460094","1e-04","0.006","G"
"15","Trait15","mrMLM","PstI.TP403850","1","4535788","-0.2688","0.3419","A"
"15","Trait15","mrMLM","PstI.TP1250346","1","4555696","0.4629","0.7644","A"
"15","Trait15","mrMLM","NsiI.TP468762","1","4620729","-6.0133e-05","0.0028","A"
"15","Trait15","mrMLM","PstI.TP307588","1","4762662","-4.5025e-05","0.0021","A"
"15","Trait15","mrMLM","PstI.TP920636","1","4777048","-0.2488","0.5267","A"
"15","Trait15","mrMLM","PstI.TP947391","1","4891496","-6.7714e-05","0.0031","C"
"15","Trait15","mrMLM","PstI.TP683907","1","4900973","-0.0997","0.2906","A"
"15","Trait15","mrMLM","PstI.TP402429","1","4990016","-1e-04","0.0063","C"
"15","Trait15","mrMLM","PstI.TP748688","1","5063937","-2.4689e-05","0.0011","C"
"15","Trait15","mrMLM","PstI.TP1126882","1","5115206","-0.3189","0.4602","A"
"15","Trait15","mrMLM","PstI.TP684655","1","5379329","-9.322e-05","0.0043","A"
"15","Trait15","mrMLM","NsiI.TP556033","1","5459542","5.8842e-05","0.0027","C"
"15","Trait15","mrMLM","NsiI.TP367540","1","5460609","5.9556e-05","0.0028","C"
"15","Trait15","mrMLM","PstI.TP928135","1","5502147","8.0014e-05","0.0037","A"
"15","Trait15","mrMLM","PstI.TP9547","1","5534818","1e-04","0.0049","C"
"15","Trait15","mrMLM","PstI.TP476949","1","5536792","1.6726e-05","8e-04","A"
"15","Trait15","mrMLM","PstI.TP291849","1","5571398","-9.4642e-06","4e-04","G"
"15","Trait15","mrMLM","PstI.TP677745","1","5751851","7.1771e-05","0.0033","C"
"15","Trait15","mrMLM","PstI.TP739422","1","5776555","4.0013e-05","0.0019","C"
"15","Trait15","mrMLM","PstI.TP705967","1","5858828","-0.0204","0.0833","C"
"15","Trait15","mrMLM","PstI.TP1252197","1","5912854","0.3176","0.686","C"
"15","Trait15","mrMLM","PstI.TP116123","1","5967108","0.4789","0.8694","A"
"15","Trait15","mrMLM","PstI.TP804275","1","5979740","1.8766e-05","9e-04","A"
"15","Trait15","mrMLM","PstI.TP523933","1","6018181","-0.3653","1.3583","C"
"15","Trait15","mrMLM","PstI.TP722242","1","6187691","7.5492e-05","0.0035","A"
"15","Trait15","mrMLM","NsiI.TP488601","1","6409370","0.4377","1.768","C"
"15","Trait15","mrMLM","PstI.TP1015835","1","6514843","-4.2031e-05","0.002","A"
"15","Trait15","mrMLM","PstI.TP547229","1","6574881","-3.5843e-05","0.0017","C"
"15","Trait15","mrMLM","PstI.TP1129801","1","6608649","2e-04","0.009","C"
"15","Trait15","mrMLM","PstI.TP272307","1","6679965","-4.0496e-05","0.0019","A"
"15","Trait15","mrMLM","PstI.TP841428","1","6731433","-5.6419e-05","0.0026","A"
"15","Trait15","mrMLM","PstI.TP1136661","1","6752030","-4.2693e-05","0.002","G"
"15","Trait15","mrMLM","PstI.TP444825","1","6930877","-0.1888","0.2854","C"
"15","Trait15","mrMLM","NsiI.TP350497","1","6933742","1.2914e-05","6e-04","C"
"15","Trait15","mrMLM","PstI.TP572285","1","6947477","-2.9677e-05","0.0014","G"
"15","Trait15","mrMLM","NsiI.TP800074","1","6979429","1.1685e-06","5.4082e-05","C"
"15","Trait15","mrMLM","PstI.TP806450","1","7007771","-0.2671","0.8143","C"
"15","Trait15","mrMLM","PstI.TP443586","1","7215893","2e-04","0.009","A"
"15","Trait15","mrMLM","PstI.TP488378","1","7260223","0.0251","0.0526","C"
"15","Trait15","mrMLM","PstI.TP356624","1","7268772","2e-04","0.0101","A"
"15","Trait15","mrMLM","NsiI.TP375218","1","7321465","8.9319e-05","0.0042","A"
"15","Trait15","mrMLM","PstI.TP451905","1","7339832","9.539e-05","0.0044","A"
"15","Trait15","mrMLM","PstI.TP712786","1","7449325","-4.984e-05","0.0023","C"
"15","Trait15","mrMLM","PstI.TP1137764","1","7486769","8.514e-05","0.004","A"
"15","Trait15","mrMLM","PstI.TP1173447","1","7571007","-8.0124e-05","0.0037","C"
"15","Trait15","mrMLM","NsiI.TP432315","1","7822652","-3e-04","0.0128","A"
"15","Trait15","mrMLM","PstI.TP614866","1","7824409","0.4275","0.5689","A"
"15","Trait15","mrMLM","PstI.TP973605","1","7933170","1e-04","0.0054","G"
"15","Trait15","mrMLM","PstI.TP972953","1","7984963","0.1943","0.7095","C"
"15","Trait15","mrMLM","PstI.TP36329","1","8029204","-0.2322","0.331","A"
"15","Trait15","mrMLM","PstI.TP308053","1","8330660","-0.2769","0.5961","A"
"15","Trait15","mrMLM","PstI.TP235369","1","8337767","1.277","2.6031","A"
"15","Trait15","mrMLM","PstI.TP424566","1","8533790","7.2244e-05","0.0034","C"
"15","Trait15","mrMLM","PstI.TP983141","1","8569458","-1.4157e-05","7e-04","C"
"15","Trait15","mrMLM","PstI.TP426455","1","8609159","1e-04","0.0055","C"
"15","Trait15","mrMLM","PstI.TP302093","1","8923298","-2.8543e-05","0.0013","C"
"15","Trait15","mrMLM","PstI.TP461927","1","9014162","0.0173","0.0806","A"
"15","Trait15","mrMLM","PstI.TP691225","1","9036250","-4e-04","0.0089","G"
"15","Trait15","mrMLM","PstI.TP443245","1","9039678","-0.2394","0.4367","C"
"15","Trait15","mrMLM","PstI.TP542649","1","9116308","-0.091","0.1861","C"
"15","Trait15","mrMLM","PstI.TP550784","1","9140137","-5.3441e-05","0.0025","A"
"15","Trait15","mrMLM","PstI.TP581769","1","9144035","0.6521","1.0105","A"
"15","Trait15","mrMLM","PstI.TP745827","1","9270379","-1e-04","0.0064","A"
"15","Trait15","mrMLM","PstI.TP456141","1","9284445","-0.3754","0.7024","C"
"15","Trait15","mrMLM","NsiI.TP769756","1","9322002","-2.9925","4.9619","A"
"15","Trait15","mrMLM","PstI.TP974726","1","9504539","5.6947e-05","0.0026","G"
"15","Trait15","mrMLM","NsiI.TP134750","1","9511955","-0.0071","0.0345","A"
"15","Trait15","mrMLM","PstI.TP701371","1","9558859","-3.2201e-05","0.0015","C"
"15","Trait15","mrMLM","PstI.TP390724","1","9756005","-5.6112e-05","0.0026","G"
"15","Trait15","mrMLM","PstI.TP258967","1","9761381","5.015e-05","0.0023","C"
"15","Trait15","mrMLM","NsiI.TP727325","1","9821700","1.9957e-05","9e-04","A"
"15","Trait15","mrMLM","PstI.TP377612","1","9851429","6e-04","0.0167","A"
"15","Trait15","mrMLM","PstI.TP377610","1","9851445","-5.601e-05","0.0026","C"
"15","Trait15","mrMLM","PstI.TP1001875","1","9929490","6.1917e-05","0.0029","C"
"15","Trait15","mrMLM","PstI.TP120265","1","9929566","5.4216e-05","0.0025","A"
"15","Trait15","mrMLM","PstI.TP145867","1","9990979","9.7754e-06","5e-04","C"
"15","Trait15","mrMLM","PstI.TP821356","1","10005335","-2.9871e-05","0.0014","C"
"15","Trait15","mrMLM","PstI.TP498398","1","10010021","-5.2242e-05","0.0024","A"
"15","Trait15","mrMLM","PstI.TP1106149","1","10181736","-1e-04","0.0068","C"
"15","Trait15","mrMLM","PstI.TP345581","1","10284848","-6.9822e-05","0.0032","C"
"15","Trait15","mrMLM","NsiI.TP664565","1","10300447","8.5955e-05","0.004","A"
"15","Trait15","mrMLM","PstI.TP593918","1","10465079","0.0087","0.0491","A"
"15","Trait15","mrMLM","NsiI.TP360999","1","10465743","-9.8892e-05","0.0046","C"
"15","Trait15","mrMLM","PstI.TP323026","1","10477035","-3.423e-05","0.0016","A"
"15","Trait15","mrMLM","PstI.TP91211","1","10530796","-7.1899e-05","0.0033","G"
"15","Trait15","mrMLM","PstI.TP488889","1","10576905","-9.1104e-05","0.0042","G"
"15","Trait15","mrMLM","PstI.TP948493","1","10639570","-8.5811e-05","0.004","A"
"15","Trait15","mrMLM","PstI.TP980214","1","10687788","1e-04","0.0068","G"
"15","Trait15","mrMLM","PstI.TP667320","1","10965394","6.8881e-05","0.0032","C"
"15","Trait15","mrMLM","PstI.TP869093","1","11187262","-0.2572","0.6967","C"
"15","Trait15","mrMLM","PstI.TP835148","1","11456164","0.0193","0.0869","A"
"15","Trait15","mrMLM","PstI.TP319571","1","11815150","-1e-04","0.0056","A"
"15","Trait15","mrMLM","PstI.TP1288084","1","11935767","-1e-04","0.0049","A"
"15","Trait15","mrMLM","PstI.TP939213","1","11990855","3.7261e-05","0.0017","A"
"15","Trait15","mrMLM","PstI.TP301133","1","12137712","6.5736e-05","0.0031","G"
"15","Trait15","mrMLM","NsiI.TP690036","1","12138480","5.7974e-05","0.0027","C"
"15","Trait15","mrMLM","PstI.TP181460","1","12172878","-2e-04","0.0085","C"
"15","Trait15","mrMLM","PstI.TP308387","1","12249163","1.5166e-05","7e-04","A"
"15","Trait15","mrMLM","PstI.TP401102","1","12714512","-2.9466e-05","0.0014","C"
"15","Trait15","mrMLM","PstI.TP419952","1","13194145","-0.6462","1.0402","C"
"15","Trait15","mrMLM","PstI.TP770895","1","13263569","0.5664","1.4247","A"
"15","Trait15","mrMLM","PstI.TP726878","1","13263594","-0.0422","0.156","A"
"15","Trait15","mrMLM","NsiI.TP146220","1","13426299","2.3818e-05","0.0011","A"
"15","Trait15","mrMLM","PstI.TP775845","1","13537099","-3.6939e-05","0.0017","C"
"15","Trait15","mrMLM","NsiI.TP819777","1","14025316","6.4252e-05","0.003","C"
"15","Trait15","mrMLM","PstI.TP473065","1","14979768","-0.0047","0.0527","C"
"15","Trait15","mrMLM","PstI.TP994295","1","15000089","4.8997e-05","0.0023","C"
"15","Trait15","mrMLM","NsiI.TP173516","1","15009936","-1e-04","0.0061","A"
"15","Trait15","mrMLM","NsiI.TP258606","1","15160092","-2e-04","0.0103","C"
"15","Trait15","mrMLM","NsiI.TP453296","1","15160906","2.5968e-06","1e-04","G"
"15","Trait15","mrMLM","PstI.TP745600","1","15174350","1.0592","1.2547","A"
"15","Trait15","mrMLM","NsiI.TP190002","1","15394010","-0.1059","0.3488","C"
"15","Trait15","mrMLM","PstI.TP37494","1","15597809","0.0615","0.1061","C"
"15","Trait15","mrMLM","PstI.TP364469","1","15807512","1e-04","0.0054","A"
"15","Trait15","mrMLM","PstI.TP537488","1","15836219","0.1509","0.4286","C"
"15","Trait15","mrMLM","PstI.TP548596","1","16432580","4.9521e-05","0.0023","A"
"15","Trait15","mrMLM","PstI.TP1150194","1","16733554","0.3903","0.5987","A"
"15","Trait15","mrMLM","PstI.TP1062903","1","16796019","3.7244e-05","0.0017","A"
"15","Trait15","mrMLM","PstI.TP875497","1","17132096","-3.8826e-05","0.0018","G"
"15","Trait15","mrMLM","PstI.TP270063","1","17132801","-3.3932e-05","0.0016","A"
"15","Trait15","mrMLM","NsiI.TP347636","1","17221327","8.608e-05","0.004","G"
"15","Trait15","mrMLM","PstI.TP97518","1","17476051","1e-04","0.0055","C"
"15","Trait15","mrMLM","PstI.TP311967","1","17610629","-5.3861e-05","0.0025","C"
"15","Trait15","mrMLM","PstI.TP392482","1","17611146","-1.9379","3.3834","A"
"15","Trait15","mrMLM","PstI.TP907404","1","18035898","-1.2659e-05","6e-04","A"
"15","Trait15","mrMLM","PstI.TP147052","1","18036670","0.2515","0.5023","A"
"15","Trait15","mrMLM","PstI.TP353784","1","18167193","0.2649","0.5106","C"
"15","Trait15","mrMLM","PstI.TP510832","1","18167351","-1e-04","0.0051","A"
"15","Trait15","mrMLM","NsiI.TP20060","1","18191763","9.234e-05","0.0043","A"
"15","Trait15","mrMLM","PstI.TP1245745","1","18203316","-0.3356","0.7091","C"
"15","Trait15","mrMLM","PstI.TP1183011","1","18308062","0.3184","0.3401","G"
"15","Trait15","mrMLM","PstI.TP460935","1","18308167","5.116e-06","2e-04","A"
"15","Trait15","mrMLM","PstI.TP533117","1","18662889","3.0307e-05","0.0014","G"
"15","Trait15","mrMLM","PstI.TP166501","1","18793961","-0.3691","0.9517","A"
"15","Trait15","mrMLM","PstI.TP1140029","1","19067860","8.8914e-05","0.0041","A"
"15","Trait15","mrMLM","PstI.TP298371","1","19099334","-0.1863","0.4762","A"
"15","Trait15","mrMLM","PstI.TP458499","1","19100550","-1e-04","0.0056","A"
"15","Trait15","mrMLM","PstI.TP402677","1","19244412","-6.9337e-05","0.0032","A"
"15","Trait15","mrMLM","PstI.TP579186","1","19637965","-0.5581","0.7096","C"
"15","Trait15","mrMLM","PstI.TP574132","1","19943823","0.3231","0.5563","A"
"15","Trait15","mrMLM","PstI.TP890955","1","20013544","-8.1009e-05","0.0038","A"
"15","Trait15","mrMLM","PstI.TP890977","1","20013575","-1e-04","0.0062","C"
"15","Trait15","mrMLM","NsiI.TP352570","1","20251715","-0.0867","0.145","C"
"15","Trait15","mrMLM","NsiI.TP440927","1","20252244","7.456e-05","0.0035","A"
"15","Trait15","mrMLM","PstI.TP1239144","1","20685889","-1e-04","0.0065","C"
"15","Trait15","mrMLM","PstI.TP861964","1","20685961","0.3632","0.4893","A"
"15","Trait15","mrMLM","PstI.TP851166","1","21305923","3.9984e-05","0.0019","C"
"15","Trait15","mrMLM","PstI.TP791712","1","21320307","-0.5191","1.1907","C"
"15","Trait15","mrMLM","PstI.TP198890","1","21626192","-7.4519e-05","0.0035","A"
"15","Trait15","mrMLM","PstI.TP1074331","1","21885836","-1e-04","0.0065","A"
"15","Trait15","mrMLM","PstI.TP761935","1","22258955","7.1159e-05","0.0033","A"
"15","Trait15","mrMLM","NsiI.TP304101","1","22335385","-7.6387e-05","0.0035","C"
"15","Trait15","mrMLM","PstI.TP1133775","1","23057893","8.1415e-05","0.0038","C"
"15","Trait15","mrMLM","PstI.TP1020277","1","23246220","1.3004","2.1385","C"
"15","Trait15","mrMLM","PstI.TP1256502","1","23777666","-0.1056","0.2206","A"
"15","Trait15","mrMLM","PstI.TP884909","1","23972025","5.4076e-05","0.0025","C"
"15","Trait15","mrMLM","PstI.TP510443","1","25088662","2.0543e-05","0.001","G"
"15","Trait15","mrMLM","PstI.TP98839","1","25165051","-6.8144e-06","3e-04","C"
"15","Trait15","mrMLM","PstI.TP543090","1","25480362","-7.3576e-05","0.0034","A"
"15","Trait15","mrMLM","PstI.TP21552","1","26847368","-0.0042","0.0259","A"
"15","Trait15","mrMLM","PstI.TP757921","1","26848011","0.2682","0.9912","A"
"15","Trait15","mrMLM","PstI.TP288641","1","27158173","6.7036e-05","0.0031","A"
"15","Trait15","mrMLM","PstI.TP309238","1","27158767","-3.7544e-05","0.0017","G"
"15","Trait15","mrMLM","PstI.TP176880","1","28241729","9.825e-05","0.0046","A"
"15","Trait15","mrMLM","PstI.TP896979","1","28970255","-7.0048e-06","3e-04","G"
"15","Trait15","mrMLM","PstI.TP150197","1","30650620","3.1627e-05","0.0015","G"
"15","Trait15","mrMLM","PstI.TP31070","1","30825121","-0.2748","0.3908","C"
"15","Trait15","mrMLM","PstI.TP510044","1","31327463","1.6389e-05","8e-04","C"
"15","Trait15","mrMLM","PstI.TP1104697","1","34536264","2.287e-05","0.0011","C"
"15","Trait15","mrMLM","PstI.TP231608","1","46403489","1.4654e-05","7e-04","A"
"15","Trait15","mrMLM","PstI.TP1213378","1","46786394","0.9046","1.6539","C"
"15","Trait15","mrMLM","PstI.TP286748","1","49731278","-3.9048e-07","1.8073e-05","A"
"15","Trait15","mrMLM","PstI.TP261824","1","50142562","-0.5422","0.7201","A"
"15","Trait15","mrMLM","PstI.TP1189297","1","50142670","8e-04","0.0155","A"
"15","Trait15","mrMLM","PstI.TP1162168","1","50144561","-1.5279e-05","7e-04","A"
"15","Trait15","mrMLM","PstI.TP122157","1","50223254","-6.9361e-05","0.0032","A"
"15","Trait15","mrMLM","PstI.TP15027","1","50852753","2e-04","0.0104","C"
"15","Trait15","mrMLM","PstI.TP1138376","1","51888724","-9.4215e-05","0.0044","A"
"15","Trait15","mrMLM","PstI.TP481755","1","51889649","7.848e-05","0.0036","G"
"15","Trait15","mrMLM","PstI.TP452799","1","52828554","-8.9485e-05","0.0042","A"
"15","Trait15","mrMLM","PstI.TP548667","1","53141843","-1.9374","2.5571","A"
"15","Trait15","mrMLM","PstI.TP1134497","1","53143016","-0.0119","0.0899","C"
"15","Trait15","mrMLM","PstI.TP378778","1","54121051","5.0078e-05","0.0023","G"
"15","Trait15","mrMLM","PstI.TP665437","1","54999161","-6.2477e-05","0.0029","C"
"15","Trait15","mrMLM","PstI.TP160672","1","55685308","-1e-04","0.0059","A"
"15","Trait15","mrMLM","PstI.TP1167747","1","56262223","-0.2389","0.4248","A"
"15","Trait15","mrMLM","PstI.TP1007712","1","56295361","-0.0382","0.1457","A"
"15","Trait15","mrMLM","PstI.TP1255073","1","56318472","-9.8963e-05","0.0046","C"
"15","Trait15","mrMLM","PstI.TP309283","1","56385216","5.7688e-05","0.0027","A"
"15","Trait15","mrMLM","NsiI.TP742789","1","56568036","0.7935","1.7184","A"
"15","Trait15","mrMLM","PstI.TP822327","1","56871868","0.0356","0.1412","A"
"15","Trait15","mrMLM","PstI.TP377200","1","56910407","-8.7312e-05","0.0041","G"
"15","Trait15","mrMLM","PstI.TP1041006","1","57001520","-0.2111","0.4604","C"
"15","Trait15","mrMLM","PstI.TP1282088","1","57117988","-6.7778e-05","0.0031","G"
"15","Trait15","mrMLM","PstI.TP807213","1","57183105","-2.2445e-07","1.039e-05","C"
"15","Trait15","mrMLM","PstI.TP1165736","1","57192298","-4.8337e-05","0.0022","C"
"15","Trait15","mrMLM","PstI.TP264010","1","57283338","2e-04","0.0078","A"
"15","Trait15","mrMLM","PstI.TP445858","1","57330069","-0.9904","1.217","C"
"15","Trait15","mrMLM","NsiI.TP459313","1","57397568","0.7608","1.2124","A"
"15","Trait15","mrMLM","NsiI.TP758763","1","57499558","-0.7419","1.2376","G"
"15","Trait15","mrMLM","PstI.TP1152180","1","57665941","-4.6874e-05","0.0022","C"
"15","Trait15","mrMLM","NsiI.TP755202","1","57718474","1e-04","0.0057","C"
"15","Trait15","mrMLM","PstI.TP9065","1","57881166","-3.7881e-05","0.0018","A"
"15","Trait15","mrMLM","PstI.TP708344","1","57964831","1.9645e-06","9.0973e-05","A"
"15","Trait15","mrMLM","PstI.TP720409","1","58165134","2e-04","0.0079","C"
"15","Trait15","mrMLM","PstI.TP306310","1","58165810","7.3025e-05","0.0034","C"
"15","Trait15","mrMLM","NsiI.TP20336","1","58285925","-6.5266e-05","0.003","C"
"15","Trait15","mrMLM","NsiI.TP326794","1","58346265","0.2598","0.4101","C"
"15","Trait15","mrMLM","PstI.TP607895","1","58398018","5.3825e-05","0.0025","C"
"15","Trait15","mrMLM","NsiI.TP509280","1","58994548","-0.3639","1.14","G"
"15","Trait15","mrMLM","PstI.TP975092","1","59040624","1.0603e-05","5e-04","C"
"15","Trait15","mrMLM","PstI.TP546331","1","59140499","-5.1047e-05","0.0024","A"
"15","Trait15","mrMLM","PstI.TP502131","1","59426545","4.5763e-05","0.0021","C"
"15","Trait15","mrMLM","PstI.TP816116","1","59685970","4.4219e-05","0.0021","A"
"15","Trait15","mrMLM","NsiI.TP45219","1","60042018","-2.8527e-05","0.0013","C"
"15","Trait15","mrMLM","PstI.TP773822","1","60097008","1.1551","2.0782","C"
"15","Trait15","mrMLM","PstI.TP457393","1","60097068","-0.737","3.0781","C"
"15","Trait15","mrMLM","PstI.TP1185674","1","60148122","0.4453","0.7342","A"
"15","Trait15","mrMLM","NsiI.TP337751","1","60167980","0.0304","0.1634","C"
"15","Trait15","mrMLM","NsiI.TP94007","1","60313546","-6.3233e-05","0.0029","C"
"15","Trait15","mrMLM","PstI.TP308061","1","60402946","-9.7147e-05","0.0045","A"
"15","Trait15","mrMLM","PstI.TP110030","1","60421130","2e-04","0.0077","A"
"15","Trait15","mrMLM","PstI.TP1014707","1","60949616","9.3277e-05","0.0043","C"
"15","Trait15","mrMLM","PstI.TP774975","1","61157443","-4.1278e-05","0.0019","C"
"15","Trait15","mrMLM","PstI.TP1246681","1","61289286","1.8377e-05","9e-04","C"
"15","Trait15","mrMLM","PstI.TP365645","1","61353360","-0.2698","0.5744","A"
"15","Trait15","mrMLM","PstI.TP1040444","1","61649660","-1.3393","3.278","C"
"15","Trait15","mrMLM","PstI.TP483846","1","61901448","-1.1258e-05","5e-04","C"
"15","Trait15","mrMLM","PstI.TP288904","1","62080065","2.002e-05","9e-04","C"
"15","Trait15","mrMLM","PstI.TP153019","1","62238600","6.8293e-05","0.0032","A"
"15","Trait15","mrMLM","NsiI.TP462536","1","62433879","-3.1916e-05","0.0015","A"
"15","Trait15","mrMLM","PstI.TP1235985","1","62443684","-4.6224e-05","0.0021","A"
"15","Trait15","mrMLM","PstI.TP116028","1","62738111","-4.7874e-05","0.0022","G"
"15","Trait15","mrMLM","PstI.TP332665","1","62857264","-8.2546e-05","0.0038","A"
"15","Trait15","mrMLM","PstI.TP1032405","1","62899325","-5.9968e-05","0.0028","G"
"15","Trait15","mrMLM","PstI.TP834485","1","62936010","9.9082e-07","4.5864e-05","A"
"15","Trait15","mrMLM","PstI.TP420801","1","62946889","0.6406","1.8537","G"
"15","Trait15","mrMLM","PstI.TP428256","1","63323451","-0.2055","0.4198","C"
"15","Trait15","mrMLM","PstI.TP1160645","1","63359101","5.3908e-05","0.0025","C"
"15","Trait15","mrMLM","PstI.TP424159","1","63417435","5.5683e-05","0.0026","C"
"15","Trait15","mrMLM","NsiI.TP56624","1","63509426","-1.0906","1.9262","A"
"15","Trait15","mrMLM","PstI.TP84880","1","63680478","-0.7026","1.6","C"
"15","Trait15","mrMLM","PstI.TP59594","1","63737514","6.8419e-05","0.0032","C"
"15","Trait15","mrMLM","NsiI.TP267317","1","63808055","-7.329e-05","0.0034","C"
"15","Trait15","mrMLM","PstI.TP339315","1","63808218","-0.9095","0.9194","C"
"15","Trait15","mrMLM","PstI.TP622702","1","63849924","-2e-04","0.0116","C"
"15","Trait15","mrMLM","PstI.TP403217","1","63867116","-2.2997e-06","1e-04","C"
"15","Trait15","mrMLM","PstI.TP816739","1","64060896","-1.3346e-05","6e-04","C"
"15","Trait15","mrMLM","NsiI.TP188409","1","64102768","6.1472e-05","0.0029","A"
"15","Trait15","mrMLM","PstI.TP1252633","1","64114120","1e-04","0.0062","A"
"15","Trait15","mrMLM","PstI.TP820348","1","64116607","-0.4057","0.5074","A"
"15","Trait15","mrMLM","NsiI.TP88778","1","64177819","-5.2088e-05","0.0024","A"
"15","Trait15","mrMLM","PstI.TP1281541","1","64484981","0.0227","0.0692","A"
"15","Trait15","mrMLM","PstI.TP997652","1","64799296","2e-04","0.0101","C"
"15","Trait15","mrMLM","PstI.TP833589","1","64801253","-0.5817","0.8241","A"
"15","Trait15","mrMLM","PstI.TP944748","1","64883503","8.0942e-05","0.0038","A"
"15","Trait15","mrMLM","PstI.TP876794","1","65066495","-1.4324e-06","6.6301e-05","C"
"15","Trait15","mrMLM","PstI.TP961110","1","65184135","0.4847","1.4079","C"
"15","Trait15","mrMLM","PstI.TP477712","1","65237054","6.5742e-05","0.0031","C"
"15","Trait15","mrMLM","PstI.TP197677","1","65249144","-2e-04","0.0082","C"
"15","Trait15","mrMLM","PstI.TP669936","1","65249574","7.9112e-05","0.0037","C"
"15","Trait15","mrMLM","PstI.TP358803","1","65256453","-0.3555","0.5448","C"
