"Trait ID","Trait name","Method","RS#","Chromosome","Marker position (bp)","SNP effect","'-log10(P)'","Genotype for code 1"
"18","Trait18","mrMLM","PstI.TP308053","1","8330660","-0.2173","0.5216","A"
"18","Trait18","mrMLM","PstI.TP235369","1","8337767","0.484","0.7868","A"
"18","Trait18","mrMLM","PstI.TP424566","1","8533790","9.176e-05","0.0057","C"
"18","Trait18","mrMLM","PstI.TP983141","1","8569458","-1.0591e-05","7e-04","C"
"18","Trait18","mrMLM","PstI.TP426455","1","8609159","1e-04","0.0069","C"
"18","Trait18","mrMLM","PstI.TP302093","1","8923298","2.4252e-06","1e-04","C"
"18","Trait18","mrMLM","PstI.TP461927","1","9014162","5.6608e-05","0.0035","A"
"18","Trait18","mrMLM","PstI.TP691225","1","9036250","-2.9109e-05","0.0018","G"
"18","Trait18","mrMLM","PstI.TP443245","1","9039678","-0.4311","0.8321","C"
"18","Trait18","mrMLM","PstI.TP542649","1","9116308","-0.239","0.4419","C"
"18","Trait18","mrMLM","PstI.TP550784","1","9140137","-5.5805e-05","0.0034","A"
"18","Trait18","mrMLM","PstI.TP581769","1","9144035","0.4942","0.8385","A"
"18","Trait18","mrMLM","PstI.TP745827","1","9270379","-4.3361e-05","0.0027","A"
"18","Trait18","mrMLM","PstI.TP456141","1","9284445","-0.2091","0.4466","C"
"18","Trait18","mrMLM","NsiI.TP769756","1","9322002","-1.639","2.007","A"
"18","Trait18","mrMLM","PstI.TP974726","1","9504539","3.0306e-05","0.0019","G"
"18","Trait18","mrMLM","NsiI.TP134750","1","9511955","0.3527","0.4978","A"
"18","Trait18","mrMLM","PstI.TP701371","1","9558859","-2.8024e-05","0.0017","C"
"18","Trait18","mrMLM","PstI.TP390724","1","9756005","-5.3039e-05","0.0033","G"
"18","Trait18","mrMLM","PstI.TP258967","1","9761381","0.209","0.2829","C"
"18","Trait18","mrMLM","NsiI.TP727325","1","9821700","4.0965e-05","0.0025","A"
"18","Trait18","mrMLM","PstI.TP377612","1","9851429","1e-04","0.0063","A"
"18","Trait18","mrMLM","PstI.TP377610","1","9851445","-3.4625e-05","0.0021","C"
"18","Trait18","mrMLM","PstI.TP1001875","1","9929490","2.3039e-05","0.0014","C"
"18","Trait18","mrMLM","PstI.TP120265","1","9929566","5.7502e-05","0.0035","A"
"18","Trait18","mrMLM","PstI.TP145867","1","9990979","-1.5528e-05","0.001","C"
"18","Trait18","mrMLM","PstI.TP821356","1","10005335","-2.8463e-05","0.0018","C"
"18","Trait18","mrMLM","PstI.TP498398","1","10010021","-7.0516e-05","0.0044","A"
"18","Trait18","mrMLM","PstI.TP1106149","1","10181736","-0.0126","0.0884","C"
"18","Trait18","mrMLM","PstI.TP345581","1","10284848","-4.5455e-05","0.0028","C"
"18","Trait18","mrMLM","NsiI.TP664565","1","10300447","2.4897e-05","0.0015","A"
"18","Trait18","mrMLM","PstI.TP593918","1","10465079","4.7944e-05","0.003","A"
"18","Trait18","mrMLM","NsiI.TP360999","1","10465743","-5.6679e-05","0.0035","C"
"18","Trait18","mrMLM","PstI.TP323026","1","10477035","-2.9553e-05","0.0018","A"
"18","Trait18","mrMLM","PstI.TP91211","1","10530796","-3.8592e-05","0.0024","G"
"18","Trait18","mrMLM","PstI.TP488889","1","10576905","-1e-04","0.0064","G"
"18","Trait18","mrMLM","PstI.TP948493","1","10639570","-5.5128e-05","0.0034","A"
"18","Trait18","mrMLM","PstI.TP980214","1","10687788","9.1575e-05","0.0057","G"
"18","Trait18","mrMLM","PstI.TP667320","1","10965394","5.1538e-05","0.0032","C"
"18","Trait18","mrMLM","PstI.TP869093","1","11187262","-1e-04","0.0072","C"
"18","Trait18","mrMLM","PstI.TP835148","1","11456164","8.9935e-05","0.0056","A"
"18","Trait18","mrMLM","PstI.TP319571","1","11815150","-3.1973e-05","0.002","A"
"18","Trait18","mrMLM","PstI.TP1288084","1","11935767","-1e-04","0.0068","A"
"18","Trait18","mrMLM","PstI.TP939213","1","11990855","-2.7582e-05","0.0017","A"
"18","Trait18","mrMLM","PstI.TP301133","1","12137712","5.0489e-05","0.0031","G"
"18","Trait18","mrMLM","NsiI.TP690036","1","12138480","1.367e-05","8e-04","C"
"18","Trait18","mrMLM","PstI.TP181460","1","12172878","-1e-04","0.007","C"
"18","Trait18","mrMLM","PstI.TP308387","1","12249163","2.1964e-05","0.0014","A"
"18","Trait18","mrMLM","PstI.TP401102","1","12714512","-4.9125e-05","0.003","C"
"18","Trait18","mrMLM","PstI.TP419952","1","13194145","-0.799","1.5005","C"
"18","Trait18","mrMLM","PstI.TP770895","1","13263569","0.5036","1.3382","A"
"18","Trait18","mrMLM","PstI.TP726878","1","13263594","-0.0314","0.1408","A"
"18","Trait18","mrMLM","NsiI.TP146220","1","13426299","3.8228e-05","0.0024","A"
"18","Trait18","mrMLM","PstI.TP775845","1","13537099","-5.6925e-05","0.0035","C"
"18","Trait18","mrMLM","NsiI.TP819777","1","14025316","-9.8853e-05","0.0061","C"
"18","Trait18","mrMLM","PstI.TP473065","1","14979768","-1e-04","0.008","C"
"18","Trait18","mrMLM","PstI.TP994295","1","15000089","-4.8667e-05","0.003","C"
"18","Trait18","mrMLM","NsiI.TP173516","1","15009936","-5.8511e-05","0.0036","A"
"18","Trait18","mrMLM","NsiI.TP258606","1","15160092","-1e-04","0.0073","C"
"18","Trait18","mrMLM","NsiI.TP453296","1","15160906","1.5464e-05","0.001","G"
"18","Trait18","mrMLM","PstI.TP745600","1","15174350","0.7878","0.9844","A"
"18","Trait18","mrMLM","NsiI.TP190002","1","15394010","-0.1327","0.46","C"
"18","Trait18","mrMLM","PstI.TP37494","1","15597809","8.4728e-06","5e-04","C"
"18","Trait18","mrMLM","PstI.TP364469","1","15807512","9.9005e-05","0.0061","A"
"18","Trait18","mrMLM","PstI.TP537488","1","15836219","0.2245","0.6786","C"
"18","Trait18","mrMLM","PstI.TP548596","1","16432580","0.0766","0.1543","A"
"18","Trait18","mrMLM","PstI.TP1150194","1","16733554","0.0781","0.1883","A"
"18","Trait18","mrMLM","PstI.TP1062903","1","16796019","-9.2415e-07","5.6765e-05","A"
"18","Trait18","mrMLM","PstI.TP875497","1","17132096","3.5197e-07","2.1618e-05","G"
"18","Trait18","mrMLM","PstI.TP270063","1","17132801","-4.0804e-05","0.0025","A"
"18","Trait18","mrMLM","NsiI.TP347636","1","17221327","0.1854","0.4015","G"
"18","Trait18","mrMLM","PstI.TP97518","1","17476051","-1.7203e-05","0.0011","C"
"18","Trait18","mrMLM","PstI.TP311967","1","17610629","-3.272e-05","0.002","C"
"18","Trait18","mrMLM","PstI.TP392482","1","17611146","-1.5361","2.6428","A"
"18","Trait18","mrMLM","PstI.TP907404","1","18035898","-4.1953e-05","0.0026","A"
"18","Trait18","mrMLM","PstI.TP147052","1","18036670","0.2503","0.5569","A"
"18","Trait18","mrMLM","PstI.TP353784","1","18167193","0.5064","1.1453","C"
"18","Trait18","mrMLM","PstI.TP510832","1","18167351","-4.5222e-05","0.0028","A"
"18","Trait18","mrMLM","NsiI.TP20060","1","18191763","2.9302e-05","0.0018","A"
"18","Trait18","mrMLM","PstI.TP1245745","1","18203316","-0.4892","1.2932","C"
"18","Trait18","mrMLM","PstI.TP1183011","1","18308062","0.4873","0.5433","G"
"18","Trait18","mrMLM","PstI.TP460935","1","18308167","-3.564e-05","0.0022","A"
"18","Trait18","mrMLM","PstI.TP533117","1","18662889","2.3184e-05","0.0014","G"
"18","Trait18","mrMLM","PstI.TP166501","1","18793961","-0.2153","0.6122","A"
"18","Trait18","mrMLM","PstI.TP1140029","1","19067860","3.418e-05","0.0021","A"
"18","Trait18","mrMLM","PstI.TP298371","1","19099334","-0.0875","0.2845","A"
"18","Trait18","mrMLM","PstI.TP458499","1","19100550","-2.3028e-05","0.0014","A"
"18","Trait18","mrMLM","PstI.TP402677","1","19244412","1.7109e-05","0.0011","A"
"18","Trait18","mrMLM","PstI.TP579186","1","19637965","-0.2843","0.4365","C"
"18","Trait18","mrMLM","PstI.TP574132","1","19943823","0.1423","0.3154","A"
"18","Trait18","mrMLM","PstI.TP890955","1","20013544","1.5932e-05","0.001","A"
"18","Trait18","mrMLM","PstI.TP890977","1","20013575","-1e-04","0.007","C"
"18","Trait18","mrMLM","NsiI.TP352570","1","20251715","-0.5838","0.6816","C"
"18","Trait18","mrMLM","NsiI.TP440927","1","20252244","6.1611e-05","0.0038","A"
"18","Trait18","mrMLM","PstI.TP1239144","1","20685889","-8.9608e-05","0.0055","C"
"18","Trait18","mrMLM","PstI.TP861964","1","20685961","0.6493","0.9674","A"
"18","Trait18","mrMLM","PstI.TP851166","1","21305923","0.0151","0.068","C"
"18","Trait18","mrMLM","PstI.TP791712","1","21320307","-0.4207","1.0243","C"
"18","Trait18","mrMLM","PstI.TP198890","1","21626192","-3.5088e-06","2e-04","A"
"18","Trait18","mrMLM","PstI.TP1074331","1","21885836","-6.31e-05","0.0039","A"
"18","Trait18","mrMLM","PstI.TP761935","1","22258955","0.3168","0.477","A"
"18","Trait18","mrMLM","NsiI.TP304101","1","22335385","-5.167e-05","0.0032","C"
"18","Trait18","mrMLM","PstI.TP1133775","1","23057893","5.8059e-05","0.0036","C"
"18","Trait18","mrMLM","PstI.TP1020277","1","23246220","0.8064","1.2261","C"
"18","Trait18","mrMLM","PstI.TP1256502","1","23777666","-5.3252e-05","0.0033","A"
"18","Trait18","mrMLM","PstI.TP884909","1","23972025","3.8293e-05","0.0024","C"
"18","Trait18","mrMLM","PstI.TP510443","1","25088662","7.3867e-07","4.5373e-05","G"
"18","Trait18","mrMLM","PstI.TP98839","1","25165051","2.0047e-05","0.0012","C"
"18","Trait18","mrMLM","PstI.TP543090","1","25480362","-0.0943","0.1795","A"
"18","Trait18","mrMLM","PstI.TP21552","1","26847368","-0.6967","0.7977","A"
"18","Trait18","mrMLM","PstI.TP757921","1","26848011","0.1948","0.7671","A"
"18","Trait18","mrMLM","PstI.TP288641","1","27158173","1.7823e-05","0.0011","A"
"18","Trait18","mrMLM","PstI.TP309238","1","27158767","-0.5668","0.5292","G"
"18","Trait18","mrMLM","PstI.TP176880","1","28241729","0.6564","1.5462","A"
"18","Trait18","mrMLM","PstI.TP896979","1","28970255","-6.0663e-06","4e-04","G"
"18","Trait18","mrMLM","PstI.TP150197","1","30650620","6.446e-05","0.004","G"
"18","Trait18","mrMLM","PstI.TP31070","1","30825121","-4.5956e-05","0.0028","C"
"18","Trait18","mrMLM","PstI.TP510044","1","31327463","7.6541e-05","0.0047","C"
"18","Trait18","mrMLM","PstI.TP1104697","1","34536264","3.0066e-05","0.0019","C"
"18","Trait18","mrMLM","PstI.TP231608","1","46403489","-2.0996e-05","0.0013","A"
"18","Trait18","mrMLM","PstI.TP1213378","1","46786394","0.8246","1.6191","C"
"18","Trait18","mrMLM","PstI.TP286748","1","49731278","-1.2104e-05","7e-04","A"
"18","Trait18","mrMLM","PstI.TP261824","1","50142562","-0.4016","0.5888","A"
"18","Trait18","mrMLM","PstI.TP1189297","1","50142670","8.5317e-05","0.0053","A"
"18","Trait18","mrMLM","PstI.TP1162168","1","50144561","-9.5011e-05","0.0059","A"
"18","Trait18","mrMLM","PstI.TP122157","1","50223254","-1.0705e-05","7e-04","A"
"18","Trait18","mrMLM","PstI.TP15027","1","50852753","-1.5584e-05","0.001","C"
"18","Trait18","mrMLM","PstI.TP1138376","1","51888724","-5.452e-05","0.0034","A"
"18","Trait18","mrMLM","PstI.TP481755","1","51889649","2.1545e-05","0.0013","G"
"18","Trait18","mrMLM","PstI.TP452799","1","52828554","-6.8909e-05","0.0043","A"
"18","Trait18","mrMLM","PstI.TP548667","1","53141843","-1.6947","2.295","A"
"18","Trait18","mrMLM","PstI.TP1134497","1","53143016","4.5479e-05","0.0028","C"
"18","Trait18","mrMLM","PstI.TP378778","1","54121051","-1.0577e-05","7e-04","G"
"18","Trait18","mrMLM","PstI.TP665437","1","54999161","-0.1765","0.2541","C"
"18","Trait18","mrMLM","PstI.TP160672","1","55685308","8.3803e-05","0.0052","A"
"18","Trait18","mrMLM","PstI.TP1167747","1","56262223","-0.046","0.1455","A"
"18","Trait18","mrMLM","PstI.TP1007712","1","56295361","-0.2579","0.6645","A"
"18","Trait18","mrMLM","PstI.TP1255073","1","56318472","-8.7245e-06","5e-04","C"
"18","Trait18","mrMLM","PstI.TP309283","1","56385216","3.4047e-05","0.0021","A"
"18","Trait18","mrMLM","NsiI.TP742789","1","56568036","0.321","0.6407","A"
"18","Trait18","mrMLM","PstI.TP822327","1","56871868","0.1343","0.3963","A"
"18","Trait18","mrMLM","PstI.TP377200","1","56910407","-1.3815e-05","8e-04","G"
"18","Trait18","mrMLM","PstI.TP1041006","1","57001520","-0.2877","0.658","C"
"18","Trait18","mrMLM","PstI.TP1282088","1","57117988","-5.3323e-05","0.0033","G"
"18","Trait18","mrMLM","PstI.TP807213","1","57183105","-0.4252","0.9258","C"
"18","Trait18","mrMLM","PstI.TP1165736","1","57192298","-5.953e-05","0.0037","C"
"18","Trait18","mrMLM","PstI.TP264010","1","57283338","6.6774e-06","4e-04","A"
"18","Trait18","mrMLM","PstI.TP445858","1","57330069","-0.9458","1.3152","C"
"18","Trait18","mrMLM","NsiI.TP459313","1","57397568","0.6656","1.1379","A"
"18","Trait18","mrMLM","NsiI.TP758763","1","57499558","-0.6672","1.1878","G"
"18","Trait18","mrMLM","PstI.TP1152180","1","57665941","-0.8464","0.816","C"
"18","Trait18","mrMLM","NsiI.TP755202","1","57718474","7.6367e-05","0.0047","C"
"18","Trait18","mrMLM","PstI.TP9065","1","57881166","-1.2145e-05","7e-04","A"
"18","Trait18","mrMLM","PstI.TP708344","1","57964831","-1e-04","0.0092","A"
"18","Trait18","mrMLM","PstI.TP720409","1","58165134","9.8479e-05","0.0061","C"
"18","Trait18","mrMLM","PstI.TP306310","1","58165810","2.382e-05","0.0015","C"
"18","Trait18","mrMLM","NsiI.TP20336","1","58285925","1.2049e-05","7e-04","C"
"18","Trait18","mrMLM","NsiI.TP326794","1","58346265","0.3347","0.5837","C"
"18","Trait18","mrMLM","PstI.TP607895","1","58398018","-9.9148e-05","0.0061","C"
"18","Trait18","mrMLM","NsiI.TP509280","1","58994548","-0.2291","0.7519","G"
"18","Trait18","mrMLM","PstI.TP975092","1","59040624","-2.3932e-05","0.0015","C"
"18","Trait18","mrMLM","PstI.TP546331","1","59140499","-4.1856e-05","0.0026","A"
"18","Trait18","mrMLM","PstI.TP502131","1","59426545","3.6137e-05","0.0022","C"
"18","Trait18","mrMLM","PstI.TP816116","1","59685970","-5.1589e-07","3.1688e-05","A"
"18","Trait18","mrMLM","NsiI.TP45219","1","60042018","2.7894e-05","0.0017","C"
"18","Trait18","mrMLM","PstI.TP773822","1","60097008","0.8736","1.6241","C"
"18","Trait18","mrMLM","PstI.TP457393","1","60097068","-0.7543","3.552","C"
"18","Trait18","mrMLM","PstI.TP1185674","1","60148122","7.5166e-05","0.0046","A"
"18","Trait18","mrMLM","NsiI.TP337751","1","60167980","2e-04","0.0097","C"
"18","Trait18","mrMLM","NsiI.TP94007","1","60313546","-3.8241e-05","0.0024","C"
"18","Trait18","mrMLM","PstI.TP308061","1","60402946","-2.4606e-05","0.0015","A"
"18","Trait18","mrMLM","PstI.TP110030","1","60421130","4.4012e-05","0.0027","A"
"18","Trait18","mrMLM","PstI.TP1014707","1","60949616","1e-04","0.0077","C"
"18","Trait18","mrMLM","PstI.TP774975","1","61157443","-2.0803e-05","0.0013","C"
"18","Trait18","mrMLM","PstI.TP1246681","1","61289286","2.238e-05","0.0014","C"
"18","Trait18","mrMLM","PstI.TP365645","1","61353360","-0.1902","0.4514","A"
"18","Trait18","mrMLM","PstI.TP1040444","1","61649660","-0.7829","1.6561","C"
"18","Trait18","mrMLM","PstI.TP483846","1","61901448","3.7147e-05","0.0023","C"
"18","Trait18","mrMLM","PstI.TP288904","1","62080065","5.6752e-05","0.0035","C"
"18","Trait18","mrMLM","PstI.TP153019","1","62238600","3.3967e-05","0.0021","A"
"18","Trait18","mrMLM","NsiI.TP462536","1","62433879","-3.1393e-05","0.0019","A"
"18","Trait18","mrMLM","PstI.TP1235985","1","62443684","-4.4669e-05","0.0028","A"
"18","Trait18","mrMLM","PstI.TP116028","1","62738111","4.9763e-06","3e-04","G"
"18","Trait18","mrMLM","PstI.TP332665","1","62857264","-1.9425e-05","0.0012","A"
"18","Trait18","mrMLM","PstI.TP1032405","1","62899325","-4.4248e-05","0.0027","G"
"18","Trait18","mrMLM","PstI.TP834485","1","62936010","1.6273e-05","0.001","A"
"18","Trait18","mrMLM","PstI.TP420801","1","62946889","0.2584","0.6642","G"
"18","Trait18","mrMLM","PstI.TP428256","1","63323451","-0.1703","0.3822","C"
"18","Trait18","mrMLM","PstI.TP1160645","1","63359101","-8.0741e-06","5e-04","C"
"18","Trait18","mrMLM","PstI.TP424159","1","63417435","6.7427e-06","4e-04","C"
"18","Trait18","mrMLM","NsiI.TP56624","1","63509426","-0.6387","1.0842","A"
"18","Trait18","mrMLM","PstI.TP84880","1","63680478","-0.4763","1.0725","C"
"18","Trait18","mrMLM","PstI.TP59594","1","63737514","1.6511e-05","0.001","C"
"18","Trait18","mrMLM","NsiI.TP267317","1","63808055","8.2014e-05","0.0051","C"
"18","Trait18","mrMLM","PstI.TP339315","1","63808218","-0.6402","0.6761","C"
"18","Trait18","mrMLM","PstI.TP622702","1","63849924","-0.0766","0.3387","C"
"18","Trait18","mrMLM","PstI.TP403217","1","63867116","-2.192e-05","0.0013","C"
"18","Trait18","mrMLM","PstI.TP816739","1","64060896","-5.647e-05","0.0035","C"
"18","Trait18","mrMLM","NsiI.TP188409","1","64102768","0.0465","0.1227","A"
"18","Trait18","mrMLM","PstI.TP1252633","1","64114120","7.7938e-05","0.0048","A"
"18","Trait18","mrMLM","PstI.TP820348","1","64116607","-0.9202","1.4207","A"
"18","Trait18","mrMLM","NsiI.TP88778","1","64177819","-2.4282e-05","0.0015","A"
"18","Trait18","mrMLM","PstI.TP1281541","1","64484981","-3.5012e-06","2e-04","A"
"18","Trait18","mrMLM","PstI.TP997652","1","64799296","3.7905e-05","0.0023","C"
"18","Trait18","mrMLM","PstI.TP833589","1","64801253","-0.4405","0.6998","A"
"18","Trait18","mrMLM","PstI.TP944748","1","64883503","0.209","0.4017","A"
"18","Trait18","mrMLM","PstI.TP876794","1","65066495","-6.3341e-05","0.0039","C"
"18","Trait18","mrMLM","PstI.TP961110","1","65184135","0.3561","1.0625","C"
"18","Trait18","mrMLM","PstI.TP477712","1","65237054","7.7507e-05","0.0048","C"
"18","Trait18","mrMLM","PstI.TP197677","1","65249144","-1e-04","0.0076","C"
