"Trait ID","Trait name","Method","RS#","Chromosome","Marker position (bp)","SNP effect","'-log10(P)'","Genotype for code 1"
"15","Trait15","mrMLM","PstI.TP1294018","1","2280325","-1.2044e-05","6e-04","C"
"15","Trait15","mrMLM","PstI.TP56795","1","2315051","-2.5479e-05","0.0013","G"
"15","Trait15","mrMLM","PstI.TP108989","1","2588793","7.5622e-05","0.0039","C"
"15","Trait15","mrMLM","PstI.TP966432","1","2596832","7.1003e-05","0.0037","A"
"15","Trait15","mrMLM","PstI.TP441536","1","2816855","9.2692e-05","0.0048","C"
"15","Trait15","mrMLM","PstI.TP1085601","1","2820903","8.6335e-05","0.0045","A"
"15","Trait15","mrMLM","PstI.TP525202","1","2884119","-1e-04","0.0055","A"
"15","Trait15","mrMLM","PstI.TP1268585","1","2988383","-9.4523e-05","0.0049","C"
"15","Trait15","mrMLM","PstI.TP59735","1","3027630","-1.9978e-05","0.001","A"
"15","Trait15","mrMLM","PstI.TP849876","1","3050119","3.8159e-05","0.002","C"
"15","Trait15","mrMLM","PstI.TP66009","1","3078783","-5.2739e-05","0.0027","A"
"15","Trait15","mrMLM","PstI.TP209693","1","3305106","-7.4814e-05","0.0039","A"
"15","Trait15","mrMLM","PstI.TP626124","1","3342723","-6.3623e-05","0.0033","A"
"15","Trait15","mrMLM","PstI.TP1059573","1","3357749","-0.1154","0.2673","A"
"15","Trait15","mrMLM","NsiI.TP504485","1","3381640","-5.3908e-05","0.0028","A"
"15","Trait15","mrMLM","PstI.TP1244443","1","3397749","-1e-04","0.0056","C"
"15","Trait15","mrMLM","PstI.TP1199997","1","3471828","-1.1208e-05","6e-04","C"
"15","Trait15","mrMLM","PstI.TP757375","1","3471897","-8.294e-05","0.0043","A"
"15","Trait15","mrMLM","PstI.TP726521","1","3535515","8.5699e-05","0.0045","C"
"15","Trait15","mrMLM","PstI.TP374511","1","3576636","0.2311","0.517","A"
"15","Trait15","mrMLM","PstI.TP1267977","1","3576713","-2.9714e-05","0.0015","A"
"15","Trait15","mrMLM","PstI.TP1155202","1","3620639","-6.2058e-05","0.0032","A"
"15","Trait15","mrMLM","PstI.TP961085","1","3705536","0.002","0.0346","A"
"15","Trait15","mrMLM","PstI.TP21889","1","3705780","1e-04","0.0074","A"
"15","Trait15","mrMLM","PstI.TP1053336","1","3955998","6.4986e-05","0.0034","A"
"15","Trait15","mrMLM","NsiI.TP403662","1","3957731","-1e-04","0.0064","A"
"15","Trait15","mrMLM","PstI.TP891020","1","4033768","0.1455","0.3012","G"
"15","Trait15","mrMLM","PstI.TP629259","1","4276027","-2.6731e-05","0.0014","C"
"15","Trait15","mrMLM","PstI.TP629254","1","4276045","-0.8812","1.173","A"
"15","Trait15","mrMLM","PstI.TP140451","1","4460094","9.6856e-05","0.005","G"
"15","Trait15","mrMLM","PstI.TP403850","1","4535788","-4.4605e-05","0.0023","A"
"15","Trait15","mrMLM","PstI.TP1250346","1","4555696","0.3313","0.5098","A"
"15","Trait15","mrMLM","NsiI.TP468762","1","4620729","-1.9568e-05","0.001","A"
"15","Trait15","mrMLM","PstI.TP307588","1","4762662","-9.2812e-05","0.0048","A"
"15","Trait15","mrMLM","PstI.TP920636","1","4777048","-0.2466","0.4851","A"
"15","Trait15","mrMLM","PstI.TP947391","1","4891496","7.489e-05","0.0039","C"
"15","Trait15","mrMLM","PstI.TP683907","1","4900973","-1e-04","0.0075","A"
"15","Trait15","mrMLM","PstI.TP402429","1","4990016","-0.0242","0.0959","C"
"15","Trait15","mrMLM","PstI.TP748688","1","5063937","-9.7476e-05","0.0051","C"
"15","Trait15","mrMLM","PstI.TP1126882","1","5115206","-0.7594","1.0841","A"
"15","Trait15","mrMLM","PstI.TP684655","1","5379329","3.6377e-05","0.0019","A"
"15","Trait15","mrMLM","NsiI.TP556033","1","5459542","-2.3474e-05","0.0012","C"
"15","Trait15","mrMLM","NsiI.TP367540","1","5460609","3.2302e-05","0.0017","C"
"15","Trait15","mrMLM","PstI.TP928135","1","5502147","6.6373e-05","0.0034","A"
"15","Trait15","mrMLM","PstI.TP9547","1","5534818","-1e-04","0.0068","C"
"15","Trait15","mrMLM","PstI.TP476949","1","5536792","7.0512e-05","0.0037","A"
"15","Trait15","mrMLM","PstI.TP291849","1","5571398","-5.4198e-05","0.0028","G"
"15","Trait15","mrMLM","PstI.TP677745","1","5751851","-9.4103e-06","5e-04","C"
"15","Trait15","mrMLM","PstI.TP739422","1","5776555","0.7722","0.6449","C"
"15","Trait15","mrMLM","PstI.TP705967","1","5858828","6.2697e-05","0.0033","C"
"15","Trait15","mrMLM","PstI.TP1252197","1","5912854","0.09","0.2329","C"
"15","Trait15","mrMLM","PstI.TP116123","1","5967108","0.3182","0.5297","A"
"15","Trait15","mrMLM","PstI.TP804275","1","5979740","3.2701e-05","0.0017","A"
"15","Trait15","mrMLM","PstI.TP523933","1","6018181","-0.2507","0.7718","C"
"15","Trait15","mrMLM","PstI.TP722242","1","6187691","0.7305","0.8598","A"
"15","Trait15","mrMLM","NsiI.TP488601","1","6409370","0.1887","0.5912","C"
"15","Trait15","mrMLM","PstI.TP1015835","1","6514843","4.3785e-05","0.0023","A"
"15","Trait15","mrMLM","PstI.TP547229","1","6574881","-6.5778e-05","0.0034","C"
"15","Trait15","mrMLM","PstI.TP1129801","1","6608649","8.8874e-05","0.0046","C"
"15","Trait15","mrMLM","PstI.TP272307","1","6679965","-3.2529e-05","0.0017","A"
"15","Trait15","mrMLM","PstI.TP841428","1","6731433","-4.9032e-05","0.0025","A"
"15","Trait15","mrMLM","PstI.TP1136661","1","6752030","-4.3633e-05","0.0023","G"
"15","Trait15","mrMLM","PstI.TP444825","1","6930877","-0.2535","0.3394","C"
"15","Trait15","mrMLM","NsiI.TP350497","1","6933742","6.6005e-06","3e-04","C"
"15","Trait15","mrMLM","PstI.TP572285","1","6947477","-1.9365e-05","0.001","G"
"15","Trait15","mrMLM","NsiI.TP800074","1","6979429","0.4678","0.6073","C"
"15","Trait15","mrMLM","PstI.TP806450","1","7007771","4.6503e-05","0.0024","C"
"15","Trait15","mrMLM","PstI.TP443586","1","7215893","-5.1611e-05","0.0027","A"
"15","Trait15","mrMLM","PstI.TP488378","1","7260223","1.2343","1.1174","C"
"15","Trait15","mrMLM","PstI.TP356624","1","7268772","3.1858e-05","0.0017","A"
"15","Trait15","mrMLM","NsiI.TP375218","1","7321465","8.3442e-05","0.0043","A"
"15","Trait15","mrMLM","PstI.TP451905","1","7339832","8.7005e-05","0.0045","A"
"15","Trait15","mrMLM","PstI.TP712786","1","7449325","-5.6477e-05","0.0029","C"
"15","Trait15","mrMLM","PstI.TP1137764","1","7486769","7.3331e-05","0.0038","A"
"15","Trait15","mrMLM","PstI.TP1173447","1","7571007","-0.2459","0.4366","C"
"15","Trait15","mrMLM","NsiI.TP432315","1","7822652","8.0821e-06","4e-04","A"
"15","Trait15","mrMLM","PstI.TP614866","1","7824409","0.3362","0.4191","A"
"15","Trait15","mrMLM","PstI.TP973605","1","7933170","0.0733","0.2091","G"
"15","Trait15","mrMLM","PstI.TP972953","1","7984963","0.0142","0.1023","C"
"15","Trait15","mrMLM","PstI.TP36329","1","8029204","-0.2353","0.3176","A"
"15","Trait15","mrMLM","PstI.TP308053","1","8330660","-0.2583","0.5216","A"
"15","Trait15","mrMLM","PstI.TP235369","1","8337767","0.5753","0.7868","A"
"15","Trait15","mrMLM","PstI.TP424566","1","8533790","1e-04","0.0057","C"
"15","Trait15","mrMLM","PstI.TP983141","1","8569458","-1.2588e-05","7e-04","C"
"15","Trait15","mrMLM","PstI.TP426455","1","8609159","1e-04","0.0069","C"
"15","Trait15","mrMLM","PstI.TP302093","1","8923298","2.8824e-06","1e-04","C"
"15","Trait15","mrMLM","PstI.TP461927","1","9014162","6.7279e-05","0.0035","A"
"15","Trait15","mrMLM","PstI.TP691225","1","9036250","-3.4596e-05","0.0018","G"
"15","Trait15","mrMLM","PstI.TP443245","1","9039678","-0.5123","0.8321","C"
"15","Trait15","mrMLM","PstI.TP542649","1","9116308","-0.2841","0.4419","C"
"15","Trait15","mrMLM","PstI.TP550784","1","9140137","-6.6324e-05","0.0034","A"
"15","Trait15","mrMLM","PstI.TP581769","1","9144035","0.5874","0.8385","A"
"15","Trait15","mrMLM","PstI.TP745827","1","9270379","-5.1535e-05","0.0027","A"
"15","Trait15","mrMLM","PstI.TP456141","1","9284445","-0.2485","0.4466","C"
"15","Trait15","mrMLM","NsiI.TP769756","1","9322002","-1.9479","2.007","A"
"15","Trait15","mrMLM","PstI.TP974726","1","9504539","3.6018e-05","0.0019","G"
"15","Trait15","mrMLM","NsiI.TP134750","1","9511955","0.4192","0.4978","A"
"15","Trait15","mrMLM","PstI.TP701371","1","9558859","-3.3307e-05","0.0017","C"
"15","Trait15","mrMLM","PstI.TP390724","1","9756005","-6.3037e-05","0.0033","G"
"15","Trait15","mrMLM","PstI.TP258967","1","9761381","0.2484","0.2829","C"
"15","Trait15","mrMLM","NsiI.TP727325","1","9821700","4.8687e-05","0.0025","A"
"15","Trait15","mrMLM","PstI.TP377612","1","9851429","1e-04","0.0063","A"
"15","Trait15","mrMLM","PstI.TP377610","1","9851445","-4.1151e-05","0.0021","C"
"15","Trait15","mrMLM","PstI.TP1001875","1","9929490","2.7382e-05","0.0014","C"
"15","Trait15","mrMLM","PstI.TP120265","1","9929566","6.8342e-05","0.0035","A"
"15","Trait15","mrMLM","PstI.TP145867","1","9990979","-1.8456e-05","0.001","C"
"15","Trait15","mrMLM","PstI.TP821356","1","10005335","-3.3829e-05","0.0018","C"
"15","Trait15","mrMLM","PstI.TP498398","1","10010021","-8.3808e-05","0.0044","A"
"15","Trait15","mrMLM","PstI.TP1106149","1","10181736","-0.0149","0.0884","C"
"15","Trait15","mrMLM","PstI.TP345581","1","10284848","-5.4023e-05","0.0028","C"
"15","Trait15","mrMLM","NsiI.TP664565","1","10300447","2.959e-05","0.0015","A"
"15","Trait15","mrMLM","PstI.TP593918","1","10465079","5.6982e-05","0.003","A"
"15","Trait15","mrMLM","NsiI.TP360999","1","10465743","-6.7363e-05","0.0035","C"
"15","Trait15","mrMLM","PstI.TP323026","1","10477035","-3.5124e-05","0.0018","A"
"15","Trait15","mrMLM","PstI.TP91211","1","10530796","-4.5867e-05","0.0024","G"
"15","Trait15","mrMLM","PstI.TP488889","1","10576905","-1e-04","0.0064","G"
"15","Trait15","mrMLM","PstI.TP948493","1","10639570","-6.552e-05","0.0034","A"
"15","Trait15","mrMLM","PstI.TP980214","1","10687788","1e-04","0.0057","G"
"15","Trait15","mrMLM","PstI.TP667320","1","10965394","6.1253e-05","0.0032","C"
"15","Trait15","mrMLM","PstI.TP869093","1","11187262","-1e-04","0.0072","C"
"15","Trait15","mrMLM","PstI.TP835148","1","11456164","1e-04","0.0056","A"
"15","Trait15","mrMLM","PstI.TP319571","1","11815150","-3.8e-05","0.002","A"
"15","Trait15","mrMLM","PstI.TP1288084","1","11935767","-1e-04","0.0068","A"
"15","Trait15","mrMLM","PstI.TP939213","1","11990855","-3.2782e-05","0.0017","A"
"15","Trait15","mrMLM","PstI.TP301133","1","12137712","6.0006e-05","0.0031","G"
"15","Trait15","mrMLM","NsiI.TP690036","1","12138480","1.6247e-05","8e-04","C"
"15","Trait15","mrMLM","PstI.TP181460","1","12172878","-1e-04","0.007","C"
"15","Trait15","mrMLM","PstI.TP308387","1","12249163","2.6104e-05","0.0014","A"
"15","Trait15","mrMLM","PstI.TP401102","1","12714512","-5.8385e-05","0.003","C"
"15","Trait15","mrMLM","PstI.TP419952","1","13194145","-0.9496","1.5005","C"
"15","Trait15","mrMLM","PstI.TP770895","1","13263569","0.5985","1.3382","A"
"15","Trait15","mrMLM","PstI.TP726878","1","13263594","-0.0373","0.1408","A"
"15","Trait15","mrMLM","NsiI.TP146220","1","13426299","4.5434e-05","0.0024","A"
"15","Trait15","mrMLM","PstI.TP775845","1","13537099","-6.7656e-05","0.0035","C"
"15","Trait15","mrMLM","NsiI.TP819777","1","14025316","-1e-04","0.0061","C"
"15","Trait15","mrMLM","PstI.TP473065","1","14979768","-2e-04","0.008","C"
"15","Trait15","mrMLM","PstI.TP994295","1","15000089","-5.784e-05","0.003","C"
"15","Trait15","mrMLM","NsiI.TP173516","1","15009936","-6.954e-05","0.0036","A"
"15","Trait15","mrMLM","NsiI.TP258606","1","15160092","-1e-04","0.0073","C"
"15","Trait15","mrMLM","NsiI.TP453296","1","15160906","1.8379e-05","0.001","G"
"15","Trait15","mrMLM","PstI.TP745600","1","15174350","0.9363","0.9844","A"
"15","Trait15","mrMLM","NsiI.TP190002","1","15394010","-0.1577","0.46","C"
"15","Trait15","mrMLM","PstI.TP37494","1","15597809","1.007e-05","5e-04","C"
"15","Trait15","mrMLM","PstI.TP364469","1","15807512","1e-04","0.0061","A"
"15","Trait15","mrMLM","PstI.TP537488","1","15836219","0.2668","0.6786","C"
"15","Trait15","mrMLM","PstI.TP548596","1","16432580","0.0911","0.1543","A"
"15","Trait15","mrMLM","PstI.TP1150194","1","16733554","0.0928","0.1883","A"
"15","Trait15","mrMLM","PstI.TP1062903","1","16796019","-1.0984e-06","5.6765e-05","A"
"15","Trait15","mrMLM","PstI.TP875497","1","17132096","4.1832e-07","2.1618e-05","G"
"15","Trait15","mrMLM","PstI.TP270063","1","17132801","-4.8496e-05","0.0025","A"
"15","Trait15","mrMLM","NsiI.TP347636","1","17221327","0.2204","0.4015","G"
"15","Trait15","mrMLM","PstI.TP97518","1","17476051","-2.0446e-05","0.0011","C"
"15","Trait15","mrMLM","PstI.TP311967","1","17610629","-3.8888e-05","0.002","C"
"15","Trait15","mrMLM","PstI.TP392482","1","17611146","-1.8257","2.6428","A"
"15","Trait15","mrMLM","PstI.TP907404","1","18035898","-4.9861e-05","0.0026","A"
"15","Trait15","mrMLM","PstI.TP147052","1","18036670","0.2975","0.5569","A"
"15","Trait15","mrMLM","PstI.TP353784","1","18167193","0.6018","1.1453","C"
"15","Trait15","mrMLM","PstI.TP510832","1","18167351","-5.3746e-05","0.0028","A"
"15","Trait15","mrMLM","NsiI.TP20060","1","18191763","3.4826e-05","0.0018","A"
"15","Trait15","mrMLM","PstI.TP1245745","1","18203316","-0.5815","1.2932","C"
"15","Trait15","mrMLM","PstI.TP1183011","1","18308062","0.5791","0.5433","G"
"15","Trait15","mrMLM","PstI.TP460935","1","18308167","-4.2358e-05","0.0022","A"
"15","Trait15","mrMLM","PstI.TP533117","1","18662889","2.7554e-05","0.0014","G"
"15","Trait15","mrMLM","PstI.TP166501","1","18793961","-0.2559","0.6122","A"
"15","Trait15","mrMLM","PstI.TP1140029","1","19067860","4.0623e-05","0.0021","A"
"15","Trait15","mrMLM","PstI.TP298371","1","19099334","-0.104","0.2845","A"
"15","Trait15","mrMLM","PstI.TP458499","1","19100550","-2.7369e-05","0.0014","A"
"15","Trait15","mrMLM","PstI.TP402677","1","19244412","2.0334e-05","0.0011","A"
"15","Trait15","mrMLM","PstI.TP579186","1","19637965","-0.3378","0.4365","C"
"15","Trait15","mrMLM","PstI.TP574132","1","19943823","0.1692","0.3154","A"
"15","Trait15","mrMLM","PstI.TP890955","1","20013544","1.8936e-05","0.001","A"
"15","Trait15","mrMLM","PstI.TP890977","1","20013575","-1e-04","0.007","C"
"15","Trait15","mrMLM","NsiI.TP352570","1","20251715","-0.6939","0.6816","C"
"15","Trait15","mrMLM","NsiI.TP440927","1","20252244","7.3225e-05","0.0038","A"
"15","Trait15","mrMLM","PstI.TP1239144","1","20685889","-1e-04","0.0055","C"
"15","Trait15","mrMLM","PstI.TP861964","1","20685961","0.7717","0.9674","A"
"15","Trait15","mrMLM","PstI.TP851166","1","21305923","0.0179","0.068","C"
"15","Trait15","mrMLM","PstI.TP791712","1","21320307","-0.5","1.0243","C"
"15","Trait15","mrMLM","PstI.TP198890","1","21626192","-4.1702e-06","2e-04","A"
"15","Trait15","mrMLM","PstI.TP1074331","1","21885836","-7.4995e-05","0.0039","A"
"15","Trait15","mrMLM","PstI.TP761935","1","22258955","0.3765","0.477","A"
"15","Trait15","mrMLM","NsiI.TP304101","1","22335385","-6.1409e-05","0.0032","C"
"15","Trait15","mrMLM","PstI.TP1133775","1","23057893","6.9004e-05","0.0036","C"
"15","Trait15","mrMLM","PstI.TP1020277","1","23246220","0.9584","1.2261","C"
"15","Trait15","mrMLM","PstI.TP1256502","1","23777666","-6.329e-05","0.0033","A"
"15","Trait15","mrMLM","PstI.TP884909","1","23972025","4.5511e-05","0.0024","C"
"15","Trait15","mrMLM","PstI.TP510443","1","25088662","8.7791e-07","4.5373e-05","G"
"15","Trait15","mrMLM","PstI.TP98839","1","25165051","2.3826e-05","0.0012","C"
"15","Trait15","mrMLM","PstI.TP543090","1","25480362","-0.112","0.1795","A"
"15","Trait15","mrMLM","PstI.TP21552","1","26847368","-0.828","0.7977","A"
"15","Trait15","mrMLM","PstI.TP757921","1","26848011","0.2315","0.7671","A"
"15","Trait15","mrMLM","PstI.TP288641","1","27158173","2.1182e-05","0.0011","A"
"15","Trait15","mrMLM","PstI.TP309238","1","27158767","-0.6737","0.5292","G"
"15","Trait15","mrMLM","PstI.TP176880","1","28241729","0.7801","1.5462","A"
"15","Trait15","mrMLM","PstI.TP896979","1","28970255","-7.2098e-06","4e-04","G"
"15","Trait15","mrMLM","PstI.TP150197","1","30650620","7.6611e-05","0.004","G"
"15","Trait15","mrMLM","PstI.TP31070","1","30825121","-5.4619e-05","0.0028","C"
"15","Trait15","mrMLM","PstI.TP510044","1","31327463","9.0969e-05","0.0047","C"
"15","Trait15","mrMLM","PstI.TP1104697","1","34536264","3.5734e-05","0.0019","C"
"15","Trait15","mrMLM","PstI.TP231608","1","46403489","-2.4953e-05","0.0013","A"
"15","Trait15","mrMLM","PstI.TP1213378","1","46786394","0.98","1.6191","C"
"15","Trait15","mrMLM","PstI.TP286748","1","49731278","-1.4385e-05","7e-04","A"
"15","Trait15","mrMLM","PstI.TP261824","1","50142562","-0.4772","0.5888","A"
"15","Trait15","mrMLM","PstI.TP1189297","1","50142670","1e-04","0.0053","A"
"15","Trait15","mrMLM","PstI.TP1162168","1","50144561","-1e-04","0.0059","A"
"15","Trait15","mrMLM","PstI.TP122157","1","50223254","-1.2722e-05","7e-04","A"
"15","Trait15","mrMLM","PstI.TP15027","1","50852753","-1.8522e-05","0.001","C"
"15","Trait15","mrMLM","PstI.TP1138376","1","51888724","-6.4797e-05","0.0034","A"
"15","Trait15","mrMLM","PstI.TP481755","1","51889649","2.5607e-05","0.0013","G"
"15","Trait15","mrMLM","PstI.TP452799","1","52828554","-8.1898e-05","0.0043","A"
"15","Trait15","mrMLM","PstI.TP548667","1","53141843","-2.0142","2.295","A"
"15","Trait15","mrMLM","PstI.TP1134497","1","53143016","5.4052e-05","0.0028","C"
"15","Trait15","mrMLM","PstI.TP378778","1","54121051","-1.257e-05","7e-04","G"
"15","Trait15","mrMLM","PstI.TP665437","1","54999161","-0.2098","0.2541","C"
"15","Trait15","mrMLM","PstI.TP160672","1","55685308","9.96e-05","0.0052","A"
"15","Trait15","mrMLM","PstI.TP1167747","1","56262223","-0.0546","0.1455","A"
"15","Trait15","mrMLM","PstI.TP1007712","1","56295361","-0.3065","0.6645","A"
"15","Trait15","mrMLM","PstI.TP1255073","1","56318472","-1.0369e-05","5e-04","C"
"15","Trait15","mrMLM","PstI.TP309283","1","56385216","4.0465e-05","0.0021","A"
"15","Trait15","mrMLM","NsiI.TP742789","1","56568036","0.3815","0.6407","A"
"15","Trait15","mrMLM","PstI.TP822327","1","56871868","0.1596","0.3963","A"
"15","Trait15","mrMLM","PstI.TP377200","1","56910407","-1.6419e-05","8e-04","G"
"15","Trait15","mrMLM","PstI.TP1041006","1","57001520","-0.3419","0.658","C"
"15","Trait15","mrMLM","PstI.TP1282088","1","57117988","-6.3375e-05","0.0033","G"
"15","Trait15","mrMLM","PstI.TP807213","1","57183105","-0.5053","0.9258","C"
"15","Trait15","mrMLM","PstI.TP1165736","1","57192298","-7.0751e-05","0.0037","C"
"15","Trait15","mrMLM","PstI.TP264010","1","57283338","7.9361e-06","4e-04","A"
"15","Trait15","mrMLM","PstI.TP445858","1","57330069","-1.1241","1.3152","C"
"15","Trait15","mrMLM","NsiI.TP459313","1","57397568","0.7911","1.1379","A"
"15","Trait15","mrMLM","NsiI.TP758763","1","57499558","-0.793","1.1878","G"
"15","Trait15","mrMLM","PstI.TP1152180","1","57665941","-1.0059","0.816","C"
"15","Trait15","mrMLM","NsiI.TP755202","1","57718474","9.0763e-05","0.0047","C"
"15","Trait15","mrMLM","PstI.TP9065","1","57881166","-1.4434e-05","7e-04","A"
"15","Trait15","mrMLM","PstI.TP708344","1","57964831","-2e-04","0.0092","A"
"15","Trait15","mrMLM","PstI.TP720409","1","58165134","1e-04","0.0061","C"
"15","Trait15","mrMLM","PstI.TP306310","1","58165810","2.8311e-05","0.0015","C"
"15","Trait15","mrMLM","NsiI.TP20336","1","58285925","1.432e-05","7e-04","C"
"15","Trait15","mrMLM","NsiI.TP326794","1","58346265","0.3978","0.5837","C"
"15","Trait15","mrMLM","PstI.TP607895","1","58398018","-1e-04","0.0061","C"
"15","Trait15","mrMLM","NsiI.TP509280","1","58994548","-0.2723","0.7519","G"
"15","Trait15","mrMLM","PstI.TP975092","1","59040624","-2.8443e-05","0.0015","C"
"15","Trait15","mrMLM","PstI.TP546331","1","59140499","-4.9745e-05","0.0026","A"
"15","Trait15","mrMLM","PstI.TP502131","1","59426545","4.2948e-05","0.0022","C"
"15","Trait15","mrMLM","PstI.TP816116","1","59685970","-6.1314e-07","3.1688e-05","A"
"15","Trait15","mrMLM","NsiI.TP45219","1","60042018","3.3152e-05","0.0017","C"
"15","Trait15","mrMLM","PstI.TP773822","1","60097008","1.0383","1.6241","C"
"15","Trait15","mrMLM","PstI.TP457393","1","60097068","-0.8965","3.552","C"
"15","Trait15","mrMLM","PstI.TP1185674","1","60148122","8.9335e-05","0.0046","A"
"15","Trait15","mrMLM","NsiI.TP337751","1","60167980","2e-04","0.0097","C"
"15","Trait15","mrMLM","NsiI.TP94007","1","60313546","-4.545e-05","0.0024","C"
"15","Trait15","mrMLM","PstI.TP308061","1","60402946","-2.9244e-05","0.0015","A"
"15","Trait15","mrMLM","PstI.TP110030","1","60421130","5.2309e-05","0.0027","A"
"15","Trait15","mrMLM","PstI.TP1014707","1","60949616","1e-04","0.0077","C"
"15","Trait15","mrMLM","PstI.TP774975","1","61157443","-2.4725e-05","0.0013","C"
"15","Trait15","mrMLM","PstI.TP1246681","1","61289286","2.6598e-05","0.0014","C"
"15","Trait15","mrMLM","PstI.TP365645","1","61353360","-0.226","0.4514","A"
"15","Trait15","mrMLM","PstI.TP1040444","1","61649660","-0.9305","1.6561","C"
"15","Trait15","mrMLM","PstI.TP483846","1","61901448","4.415e-05","0.0023","C"
"15","Trait15","mrMLM","PstI.TP288904","1","62080065","6.745e-05","0.0035","C"
"15","Trait15","mrMLM","PstI.TP153019","1","62238600","4.037e-05","0.0021","A"
"15","Trait15","mrMLM","NsiI.TP462536","1","62433879","-3.7311e-05","0.0019","A"
"15","Trait15","mrMLM","PstI.TP1235985","1","62443684","-5.3089e-05","0.0028","A"
"15","Trait15","mrMLM","PstI.TP116028","1","62738111","5.9143e-06","3e-04","G"
"15","Trait15","mrMLM","PstI.TP332665","1","62857264","-2.3086e-05","0.0012","A"
"15","Trait15","mrMLM","PstI.TP1032405","1","62899325","-5.2589e-05","0.0027","G"
"15","Trait15","mrMLM","PstI.TP834485","1","62936010","1.934e-05","0.001","A"
"15","Trait15","mrMLM","PstI.TP420801","1","62946889","0.3071","0.6642","G"
"15","Trait15","mrMLM","PstI.TP428256","1","63323451","-0.2023","0.3822","C"
"15","Trait15","mrMLM","PstI.TP1160645","1","63359101","-9.5961e-06","5e-04","C"
"15","Trait15","mrMLM","PstI.TP424159","1","63417435","8.0137e-06","4e-04","C"
"15","Trait15","mrMLM","NsiI.TP56624","1","63509426","-0.7591","1.0842","A"
"15","Trait15","mrMLM","PstI.TP84880","1","63680478","-0.566","1.0725","C"
"15","Trait15","mrMLM","PstI.TP59594","1","63737514","1.9623e-05","0.001","C"
"15","Trait15","mrMLM","NsiI.TP267317","1","63808055","9.7474e-05","0.0051","C"
"15","Trait15","mrMLM","PstI.TP339315","1","63808218","-0.7609","0.6761","C"
"15","Trait15","mrMLM","PstI.TP622702","1","63849924","-0.0911","0.3387","C"
"15","Trait15","mrMLM","PstI.TP403217","1","63867116","-2.6052e-05","0.0013","C"
"15","Trait15","mrMLM","PstI.TP816739","1","64060896","-6.7115e-05","0.0035","C"
"15","Trait15","mrMLM","NsiI.TP188409","1","64102768","0.0553","0.1227","A"
"15","Trait15","mrMLM","PstI.TP1252633","1","64114120","9.263e-05","0.0048","A"
"15","Trait15","mrMLM","PstI.TP820348","1","64116607","-1.0936","1.4207","A"
"15","Trait15","mrMLM","NsiI.TP88778","1","64177819","-2.8859e-05","0.0015","A"
"15","Trait15","mrMLM","PstI.TP1281541","1","64484981","-4.1612e-06","2e-04","A"
"15","Trait15","mrMLM","PstI.TP997652","1","64799296","4.5051e-05","0.0023","C"
"15","Trait15","mrMLM","PstI.TP833589","1","64801253","-0.5235","0.6998","A"
"15","Trait15","mrMLM","PstI.TP944748","1","64883503","0.2484","0.4017","A"
"15","Trait15","mrMLM","PstI.TP876794","1","65066495","-7.5281e-05","0.0039","C"
"15","Trait15","mrMLM","PstI.TP961110","1","65184135","0.4232","1.0625","C"
"15","Trait15","mrMLM","PstI.TP477712","1","65237054","9.2118e-05","0.0048","C"
"15","Trait15","mrMLM","PstI.TP197677","1","65249144","-1e-04","0.0076","C"
"15","Trait15","mrMLM","PstI.TP669936","1","65249574","-5.2389e-05","0.0027","C"
