"Trait ID","Trait name","Method","RS#","Chromosome","Marker position (bp)","SNP effect","'-log10(P)'","Genotype for code 1"
"15","Trait15","mrMLM","PstI.TP677745","1","5751851","9.2893e-05","0.0043","C"
"15","Trait15","mrMLM","PstI.TP739422","1","5776555","1.67e-05","8e-04","C"
"15","Trait15","mrMLM","PstI.TP705967","1","5858828","-8.8145e-05","0.0041","C"
"15","Trait15","mrMLM","PstI.TP1252197","1","5912854","0.2177","0.4835","C"
"15","Trait15","mrMLM","PstI.TP116123","1","5967108","0.3627","0.6477","A"
"15","Trait15","mrMLM","PstI.TP804275","1","5979740","3.6157e-05","0.0017","A"
"15","Trait15","mrMLM","PstI.TP523933","1","6018181","-0.293","1.0911","C"
"15","Trait15","mrMLM","PstI.TP722242","1","6187691","6.9807e-05","0.0032","A"
"15","Trait15","mrMLM","NsiI.TP488601","1","6409370","0.3671","1.433","C"
"15","Trait15","mrMLM","PstI.TP1015835","1","6514843","-6.9847e-05","0.0032","A"
"15","Trait15","mrMLM","PstI.TP547229","1","6574881","-1.4964e-05","7e-04","C"
"15","Trait15","mrMLM","PstI.TP1129801","1","6608649","0.0693","0.2641","C"
"15","Trait15","mrMLM","PstI.TP272307","1","6679965","4.8767e-05","0.0023","A"
"15","Trait15","mrMLM","PstI.TP841428","1","6731433","-5.3226e-05","0.0025","A"
"15","Trait15","mrMLM","PstI.TP1136661","1","6752030","-4.1268e-05","0.0019","G"
"15","Trait15","mrMLM","PstI.TP444825","1","6930877","-0.3015","0.4213","C"
"15","Trait15","mrMLM","PstI.TP572285","1","6947477","-2.6061e-05","0.0012","G"
"15","Trait15","mrMLM","NsiI.TP800074","1","6979429","-2.9977e-05","0.0014","C"
"15","Trait15","mrMLM","PstI.TP806450","1","7007771","-0.2362","0.7387","C"
"15","Trait15","mrMLM","PstI.TP443586","1","7215893","0.0271","0.1556","A"
"15","Trait15","mrMLM","PstI.TP488378","1","7260223","0.8732","1.2912","C"
"15","Trait15","mrMLM","NsiI.TP375218","1","7321465","8.5842e-05","0.004","A"
"15","Trait15","mrMLM","PstI.TP451905","1","7339832","3.8822e-05","0.0018","A"
"15","Trait15","mrMLM","PstI.TP712786","1","7449325","-7.4193e-05","0.0034","C"
"15","Trait15","mrMLM","PstI.TP1137764","1","7486769","8.7859e-05","0.0041","A"
"15","Trait15","mrMLM","PstI.TP1173447","1","7571007","-8.3729e-05","0.0039","C"
"15","Trait15","mrMLM","PstI.TP614866","1","7824409","0.829","1.2769","A"
"15","Trait15","mrMLM","PstI.TP973605","1","7933170","1e-04","0.0058","G"
"15","Trait15","mrMLM","PstI.TP972953","1","7984963","0.1772","0.6549","C"
"15","Trait15","mrMLM","PstI.TP36329","1","8029204","-0.3355","0.4762","A"
"15","Trait15","mrMLM","PstI.TP308053","1","8330660","-0.3271","0.7123","A"
"15","Trait15","mrMLM","PstI.TP424566","1","8533790","6.0859e-05","0.0028","C"
"15","Trait15","mrMLM","PstI.TP983141","1","8569458","-1.5442e-05","7e-04","C"
"15","Trait15","mrMLM","PstI.TP302093","1","8923298","-1.488e-05","7e-04","C"
"15","Trait15","mrMLM","PstI.TP461927","1","9014162","9.245e-05","0.0043","A"
"15","Trait15","mrMLM","PstI.TP443245","1","9039678","-0.1908","0.3679","C"
"15","Trait15","mrMLM","PstI.TP542649","1","9116308","-7.9011e-05","0.0037","C"
"15","Trait15","mrMLM","PstI.TP550784","1","9140137","-5.8835e-05","0.0027","A"
"15","Trait15","mrMLM","PstI.TP581769","1","9144035","0.5309","0.8178","A"
"15","Trait15","mrMLM","PstI.TP745827","1","9270379","-1e-04","0.0062","A"
"15","Trait15","mrMLM","PstI.TP974726","1","9504539","1e-04","0.0053","G"
"15","Trait15","mrMLM","PstI.TP701371","1","9558859","-9.4049e-06","4e-04","C"
"15","Trait15","mrMLM","PstI.TP390724","1","9756005","1.5117e-05","7e-04","G"
"15","Trait15","mrMLM","PstI.TP258967","1","9761381","4.1076e-05","0.0019","C"
"15","Trait15","mrMLM","PstI.TP377612","1","9851429","2e-04","0.01","A"
"15","Trait15","mrMLM","PstI.TP377610","1","9851445","-6.3582e-05","0.0029","C"
"15","Trait15","mrMLM","PstI.TP1001875","1","9929490","5.9514e-05","0.0027","C"
"15","Trait15","mrMLM","PstI.TP120265","1","9929566","0.0266","0.1149","A"
"15","Trait15","mrMLM","PstI.TP145867","1","9990979","4.7304e-06","2e-04","C"
"15","Trait15","mrMLM","PstI.TP498398","1","10010021","-6.0974e-05","0.0028","A"
"15","Trait15","mrMLM","PstI.TP1106149","1","10181736","-1e-04","0.0067","C"
"15","Trait15","mrMLM","PstI.TP593918","1","10465079","8.2716e-05","0.0038","A"
"15","Trait15","mrMLM","NsiI.TP360999","1","10465743","-0.0499","0.1273","C"
"15","Trait15","mrMLM","PstI.TP323026","1","10477035","-2.6276e-05","0.0012","A"
"15","Trait15","mrMLM","PstI.TP91211","1","10530796","-4.3317e-05","0.002","G"
"15","Trait15","mrMLM","PstI.TP488889","1","10576905","-1e-04","0.0056","G"
"15","Trait15","mrMLM","PstI.TP948493","1","10639570","-9.1646e-05","0.0042","A"
"15","Trait15","mrMLM","PstI.TP667320","1","10965394","8.4145e-05","0.0039","C"
"15","Trait15","mrMLM","PstI.TP869093","1","11187262","-0.1985","0.5731","C"
"15","Trait15","mrMLM","PstI.TP835148","1","11456164","0.0722","0.1928","A"
"15","Trait15","mrMLM","PstI.TP319571","1","11815150","-1e-04","0.0055","A"
"15","Trait15","mrMLM","PstI.TP1288084","1","11935767","-1e-04","0.0052","A"
"15","Trait15","mrMLM","PstI.TP939213","1","11990855","4.5059e-05","0.0021","A"
"15","Trait15","mrMLM","PstI.TP301133","1","12137712","7.1235e-05","0.0033","G"
"15","Trait15","mrMLM","NsiI.TP690036","1","12138480","6.6898e-05","0.0031","C"
"15","Trait15","mrMLM","PstI.TP308387","1","12249163","6.636e-05","0.0031","A"
"15","Trait15","mrMLM","PstI.TP401102","1","12714512","-0.0631","0.1468","C"
"15","Trait15","mrMLM","PstI.TP770895","1","13263569","0.4767","1.1555","A"
"15","Trait15","mrMLM","PstI.TP726878","1","13263594","-2e-04","0.008","A"
"15","Trait15","mrMLM","NsiI.TP146220","1","13426299","2.141e-05","0.001","A"
"15","Trait15","mrMLM","PstI.TP775845","1","13537099","-4.6149e-05","0.0021","C"
"15","Trait15","mrMLM","PstI.TP473065","1","14979768","-2e-04","0.0104","C"
"15","Trait15","mrMLM","PstI.TP994295","1","15000089","1e-04","0.005","C"
"15","Trait15","mrMLM","NsiI.TP453296","1","15160906","-4.0318e-05","0.0019","G"
"15","Trait15","mrMLM","PstI.TP745600","1","15174350","1.0841","1.2808","A"
"15","Trait15","mrMLM","PstI.TP37494","1","15597809","4.7078e-05","0.0022","C"
"15","Trait15","mrMLM","PstI.TP364469","1","15807512","0.1455","0.3768","A"
"15","Trait15","mrMLM","PstI.TP548596","1","16432580","0.4288","0.6438","A"
"15","Trait15","mrMLM","PstI.TP1150194","1","16733554","0.4","0.6174","A"
"15","Trait15","mrMLM","PstI.TP875497","1","17132096","-3.8753e-05","0.0018","G"
"15","Trait15","mrMLM","PstI.TP270063","1","17132801","1.3632e-05","6e-04","A"
"15","Trait15","mrMLM","PstI.TP97518","1","17476051","1e-04","0.0065","C"
"15","Trait15","mrMLM","PstI.TP311967","1","17610629","-4.3034e-05","0.002","C"
"15","Trait15","mrMLM","PstI.TP907404","1","18035898","-5.9036e-05","0.0027","A"
"15","Trait15","mrMLM","PstI.TP510832","1","18167351","-1e-04","0.0048","A"
"15","Trait15","mrMLM","NsiI.TP20060","1","18191763","0.2075","0.4886","A"
"15","Trait15","mrMLM","PstI.TP1183011","1","18308062","0.0236","0.0657","G"
"15","Trait15","mrMLM","PstI.TP460935","1","18308167","3.3638e-05","0.0016","A"
"15","Trait15","mrMLM","PstI.TP533117","1","18662889","6.2436e-06","3e-04","G"
"15","Trait15","mrMLM","PstI.TP166501","1","18793961","-0.2399","0.6261","A"
"15","Trait15","mrMLM","PstI.TP298371","1","19099334","-0.0011","0.0217","A"
"15","Trait15","mrMLM","PstI.TP458499","1","19100550","-1e-04","0.0061","A"
"15","Trait15","mrMLM","PstI.TP402677","1","19244412","-0.1343","0.2247","A"
"15","Trait15","mrMLM","PstI.TP579186","1","19637965","-1e-04","0.0047","C"
"15","Trait15","mrMLM","PstI.TP574132","1","19943823","0.3692","0.6591","A"
"15","Trait15","mrMLM","PstI.TP890955","1","20013544","-1e-04","0.006","A"
"15","Trait15","mrMLM","PstI.TP890977","1","20013575","-2e-04","0.007","C"
"15","Trait15","mrMLM","NsiI.TP352570","1","20251715","-0.2229","0.2788","C"
"15","Trait15","mrMLM","NsiI.TP440927","1","20252244","9.799e-05","0.0045","A"
"15","Trait15","mrMLM","PstI.TP1239144","1","20685889","-1e-04","0.0062","C"
"15","Trait15","mrMLM","PstI.TP851166","1","21305923","3.5544e-05","0.0016","C"
"15","Trait15","mrMLM","PstI.TP198890","1","21626192","-1e-04","0.0061","A"
"15","Trait15","mrMLM","PstI.TP1074331","1","21885836","-1e-04","0.0065","A"
"15","Trait15","mrMLM","PstI.TP761935","1","22258955","1e-04","0.0063","A"
"15","Trait15","mrMLM","NsiI.TP304101","1","22335385","-6.4133e-05","0.003","C"
"15","Trait15","mrMLM","PstI.TP1133775","1","23057893","-5.1312e-05","0.0024","C"
"15","Trait15","mrMLM","PstI.TP328085","1","23102616","1.6017","2.1005","C"
"15","Trait15","mrMLM","PstI.TP1020277","1","23246220","1.2184","1.972","C"
"15","Trait15","mrMLM","PstI.TP1256502","1","23777666","-1e-04","0.0058","A"
"15","Trait15","mrMLM","PstI.TP884909","1","23972025","8.0528e-05","0.0037","C"
"15","Trait15","mrMLM","PstI.TP98839","1","25165051","-1.5353e-05","7e-04","C"
"15","Trait15","mrMLM","PstI.TP543090","1","25480362","-7.2082e-05","0.0033","A"
"15","Trait15","mrMLM","PstI.TP757921","1","26848011","0.2326","0.8644","A"
"15","Trait15","mrMLM","PstI.TP288641","1","27158173","0.1092","0.2534","A"
"15","Trait15","mrMLM","PstI.TP309238","1","27158767","-3.4135e-05","0.0016","G"
"15","Trait15","mrMLM","PstI.TP176880","1","28241729","-5.1435e-05","0.0024","A"
"15","Trait15","mrMLM","PstI.TP896979","1","28970255","-3.1401e-06","1e-04","G"
"15","Trait15","mrMLM","PstI.TP150197","1","30650620","3.285e-05","0.0015","G"
"15","Trait15","mrMLM","PstI.TP31070","1","30825121","-0.6898","1.0858","C"
"15","Trait15","mrMLM","PstI.TP510044","1","31327463","-2.6307e-08","1.2112e-06","C"
"15","Trait15","mrMLM","PstI.TP1104697","1","34536264","1.9037e-05","9e-04","C"
"15","Trait15","mrMLM","PstI.TP231608","1","46403489","1.4679e-05","7e-04","A"
"15","Trait15","mrMLM","PstI.TP1213378","1","46786394","0.1764","0.3209","C"
"15","Trait15","mrMLM","PstI.TP286748","1","49731278","2.2825e-05","0.0011","A"
"15","Trait15","mrMLM","PstI.TP261824","1","50142562","-0.3617","0.4871","A"
"15","Trait15","mrMLM","PstI.TP1189297","1","50142670","4.3926e-05","0.002","A"
"15","Trait15","mrMLM","PstI.TP1162168","1","50144561","2.4177e-05","0.0011","A"
"15","Trait15","mrMLM","PstI.TP122157","1","50223254","-8.0445e-05","0.0037","A"
"15","Trait15","mrMLM","PstI.TP1138376","1","51888724","-7.8667e-05","0.0036","A"
"15","Trait15","mrMLM","PstI.TP481755","1","51889649","6.7529e-05","0.0031","G"
"15","Trait15","mrMLM","PstI.TP452799","1","52828554","-1e-04","0.0049","A"
"15","Trait15","mrMLM","PstI.TP548667","1","53141843","-1.7961","2.3008","A"
"15","Trait15","mrMLM","PstI.TP1134497","1","53143016","-0.0201","0.1229","C"
"15","Trait15","mrMLM","PstI.TP378778","1","54121051","-6.199e-05","0.0029","G"
"15","Trait15","mrMLM","PstI.TP665437","1","54999161","-5.4397e-05","0.0025","C"
"15","Trait15","mrMLM","PstI.TP1167747","1","56262223","-1e-04","0.0056","A"
"15","Trait15","mrMLM","PstI.TP1007712","1","56295361","-0.008","0.0613","A"
"15","Trait15","mrMLM","PstI.TP309283","1","56385216","7.3774e-05","0.0034","A"
"15","Trait15","mrMLM","NsiI.TP742789","1","56568036","0.689","1.4613","A"
"15","Trait15","mrMLM","PstI.TP822327","1","56871868","8.7995e-05","0.0041","A"
"15","Trait15","mrMLM","PstI.TP377200","1","56910407","7.0044e-05","0.0032","G"
"15","Trait15","mrMLM","PstI.TP1041006","1","57001520","-0.1137","0.2844","C"
"15","Trait15","mrMLM","PstI.TP1282088","1","57117988","-6.716e-05","0.0031","G"
"15","Trait15","mrMLM","PstI.TP807213","1","57183105","6.3814e-06","3e-04","C"
"15","Trait15","mrMLM","PstI.TP1165736","1","57192298","-5.9881e-05","0.0028","C"
"15","Trait15","mrMLM","PstI.TP264010","1","57283338","0.021","0.1178","A"
"15","Trait15","mrMLM","PstI.TP445858","1","57330069","-0.8359","0.9858","C"
"15","Trait15","mrMLM","NsiI.TP755202","1","57718474","8.8765e-05","0.0041","C"
"15","Trait15","mrMLM","PstI.TP9065","1","57881166","-2.3876e-05","0.0011","A"
"15","Trait15","mrMLM","PstI.TP708344","1","57964831","8.1702e-05","0.0038","A"
"15","Trait15","mrMLM","PstI.TP720409","1","58165134","2e-04","0.0075","C"
"15","Trait15","mrMLM","PstI.TP306310","1","58165810","6.9377e-05","0.0032","C"
"15","Trait15","mrMLM","PstI.TP607895","1","58398018","1e-04","0.0066","C"
"15","Trait15","mrMLM","PstI.TP975092","1","59040624","1e-04","0.006","C"
"15","Trait15","mrMLM","PstI.TP546331","1","59140499","-4.9273e-05","0.0023","A"
"15","Trait15","mrMLM","PstI.TP502131","1","59426545","6.1861e-05","0.0029","C"
"15","Trait15","mrMLM","PstI.TP816116","1","59685970","7.9167e-05","0.0037","A"
"15","Trait15","mrMLM","NsiI.TP45219","1","60042018","-3.7042e-05","0.0017","C"
"15","Trait15","mrMLM","PstI.TP773822","1","60097008","1.0231","1.7404","C"
"15","Trait15","mrMLM","PstI.TP457393","1","60097068","-0.5033","1.7965","C"
"15","Trait15","mrMLM","PstI.TP1185674","1","60148122","0.5425","0.9155","A"
"15","Trait15","mrMLM","NsiI.TP337751","1","60167980","1e-04","0.0064","C"
"15","Trait15","mrMLM","NsiI.TP94007","1","60313546","-4.5753e-05","0.0021","C"
"15","Trait15","mrMLM","PstI.TP1014707","1","60949616","1e-04","0.006","C"
"15","Trait15","mrMLM","PstI.TP774975","1","61157443","-1e-04","0.005","C"
"15","Trait15","mrMLM","PstI.TP1246681","1","61289286","1.341e-05","6e-04","C"
"15","Trait15","mrMLM","PstI.TP365645","1","61353360","-0.1976","0.4452","A"
"15","Trait15","mrMLM","PstI.TP1040444","1","61649660","-1.1176","2.5868","C"
"15","Trait15","mrMLM","PstI.TP483846","1","61901448","-3.9501e-05","0.0018","C"
"15","Trait15","mrMLM","PstI.TP288904","1","62080065","2.9483e-05","0.0014","C"
"15","Trait15","mrMLM","PstI.TP153019","1","62238600","-3.9508e-05","0.0018","A"
"15","Trait15","mrMLM","NsiI.TP462536","1","62433879","-5.9408e-05","0.0027","A"
"15","Trait15","mrMLM","PstI.TP1235985","1","62443684","-9.618e-05","0.0044","A"
"15","Trait15","mrMLM","PstI.TP116028","1","62738111","-4.5147e-05","0.0021","G"
"15","Trait15","mrMLM","PstI.TP332665","1","62857264","-6.7983e-05","0.0031","A"
"15","Trait15","mrMLM","PstI.TP834485","1","62936010","-2.14e-05","0.001","A"
"15","Trait15","mrMLM","PstI.TP420801","1","62946889","0.7948","2.6897","G"
"15","Trait15","mrMLM","PstI.TP428256","1","63323451","-0.1386","0.3124","C"
"15","Trait15","mrMLM","PstI.TP424159","1","63417435","5.2759e-05","0.0024","C"
"15","Trait15","mrMLM","PstI.TP84880","1","63680478","-0.5694","1.2296","C"
"15","Trait15","mrMLM","PstI.TP59594","1","63737514","6.6651e-05","0.0031","C"
"15","Trait15","mrMLM","NsiI.TP267317","1","63808055","-6.6793e-05","0.0031","C"
"15","Trait15","mrMLM","PstI.TP339315","1","63808218","-0.7182","1.1087","C"
"15","Trait15","mrMLM","PstI.TP622702","1","63849924","-2e-04","0.0098","C"
"15","Trait15","mrMLM","PstI.TP403217","1","63867116","-1.3008e-05","6e-04","C"
"15","Trait15","mrMLM","PstI.TP816739","1","64060896","5.1977e-05","0.0024","C"
"15","Trait15","mrMLM","PstI.TP1252633","1","64114120","0.0408","0.139","A"
"15","Trait15","mrMLM","PstI.TP820348","1","64116607","-0.7327","1.2072","A"
"15","Trait15","mrMLM","PstI.TP1281541","1","64484981","0.3182","0.3902","A"
"15","Trait15","mrMLM","PstI.TP997652","1","64799296","0.0574","0.2205","C"
"15","Trait15","mrMLM","PstI.TP833589","1","64801253","-0.5015","0.6984","A"
"15","Trait15","mrMLM","PstI.TP944748","1","64883503","1e-04","0.0049","A"
"15","Trait15","mrMLM","PstI.TP876794","1","65066495","-2.547e-05","0.0012","C"
"15","Trait15","mrMLM","PstI.TP961110","1","65184135","0.4344","1.2444","C"
"15","Trait15","mrMLM","PstI.TP477712","1","65237054","7.3273e-06","3e-04","C"
"15","Trait15","mrMLM","PstI.TP197677","1","65249144","-0.1519","0.4236","C"
"15","Trait15","mrMLM","PstI.TP358803","1","65256453","-0.5798","0.9197","C"
"15","Trait15","mrMLM","PstI.TP924658","1","65264909","-1e-04","0.0048","A"
"15","Trait15","mrMLM","NsiI.TP615624","1","65289533","-0.3229","0.7898","C"
"15","Trait15","mrMLM","PstI.TP68682","1","65572744","2.5161e-05","0.0012","C"
"15","Trait15","mrMLM","PstI.TP966260","1","65795867","1e-04","0.0058","A"
"15","Trait15","mrMLM","PstI.TP530837","1","65836675","-6.2346e-05","0.0029","A"
"15","Trait15","mrMLM","NsiI.TP117758","1","66087512","-1.0402e-05","5e-04","A"
"15","Trait15","mrMLM","PstI.TP46198","1","66096584","-1.9992e-05","9e-04","C"
"15","Trait15","mrMLM","PstI.TP69498","1","66230707","4.7749e-05","0.0022","A"
"15","Trait15","mrMLM","NsiI.TP66906","1","66339343","-1e-04","0.0064","A"
"15","Trait15","mrMLM","NsiI.TP482264","1","66520178","-0.6655","1.3855","A"
"15","Trait15","mrMLM","PstI.TP393536","1","66632271","-0.0889","0.2917","C"
"15","Trait15","mrMLM","PstI.TP1084761","1","66720416","-1.3364e-05","6e-04","C"
"15","Trait15","mrMLM","NsiI.TP475064","1","66777724","-0.8905","1.2802","A"
"15","Trait15","mrMLM","NsiI.TP575744","1","66841969","-8.6871e-05","0.004","A"
"15","Trait15","mrMLM","NsiI.TP459012","1","67058618","-6.8301e-05","0.0032","A"
"15","Trait15","mrMLM","PstI.TP1102564","1","67094571","-1.5285e-05","7e-04","A"
"15","Trait15","mrMLM","PstI.TP94366","1","67316019","-6.2807e-05","0.0029","G"
"15","Trait15","mrMLM","PstI.TP1171121","1","67376990","7.786e-05","0.0036","A"
"15","Trait15","mrMLM","PstI.TP787593","1","67474277","2.1293e-05","0.001","A"
"15","Trait15","mrMLM","PstI.TP721763","1","67560203","8.5906e-05","0.004","A"
"15","Trait15","mrMLM","PstI.TP148680","1","67724801","9.564e-05","0.0044","A"
"15","Trait15","mrMLM","PstI.TP678255","1","67745947","-1.0589e-06","4.8744e-05","A"
"15","Trait15","mrMLM","PstI.TP209249","1","67863639","5.1813e-05","0.0024","C"
"15","Trait15","mrMLM","NsiI.TP712037","1","67933970","-1e-04","0.0066","G"
"15","Trait15","mrMLM","PstI.TP420086","1","68042057","-8.3816e-05","0.0039","A"
"15","Trait15","mrMLM","PstI.TP820370","1","68065605","7.7267e-05","0.0036","G"
"15","Trait15","mrMLM","PstI.TP94114","1","68081418","-3.9941e-05","0.0018","G"
"15","Trait15","mrMLM","NsiI.TP624683","1","68159137","7.8907e-05","0.0036","C"
"15","Trait15","mrMLM","NsiI.TP700374","1","68176238","-2.1866e-05","0.001","C"
"15","Trait15","mrMLM","PstI.TP1021466","1","68344473","-0.4849","0.9302","C"
"15","Trait15","mrMLM","PstI.TP1131578","1","68512918","0.2289","0.3723","A"
"15","Trait15","mrMLM","PstI.TP929783","1","68577350","1e-04","0.0055","A"
"15","Trait15","mrMLM","PstI.TP577286","1","68698894","5.0269e-05","0.0023","C"
"15","Trait15","mrMLM","NsiI.TP252602","1","68982448","-3.7171e-05","0.0017","C"
"15","Trait15","mrMLM","PstI.TP1045708","1","69041513","-2.0378e-05","9e-04","C"
"15","Trait15","mrMLM","NsiI.TP801056","1","69044428","-6.5924e-06","3e-04","C"
"15","Trait15","mrMLM","PstI.TP871336","1","69055455","3.6968e-05","0.0017","A"
"15","Trait15","mrMLM","PstI.TP884447","1","69119836","6.2233e-05","0.0029","A"
"15","Trait15","mrMLM","PstI.TP468115","1","69143489","-1e-04","0.006","C"
"15","Trait15","mrMLM","PstI.TP299690","1","69193739","1e-04","0.0057","C"
"15","Trait15","mrMLM","PstI.TP754866","1","69204551","-0.221","0.3802","A"
"15","Trait15","mrMLM","PstI.TP345976","1","69318742","-0.0954","0.2024","A"
"15","Trait15","mrMLM","NsiI.TP19909","1","69328566","-2e-04","0.0091","A"
"15","Trait15","mrMLM","NsiI.TP487741","1","69506512","4.3613e-05","0.002","C"
"15","Trait15","mrMLM","PstI.TP317631","1","69806063","-4.9408e-05","0.0023","C"
"15","Trait15","mrMLM","PstI.TP1183728","1","69834022","-1.816e-05","8e-04","C"
"15","Trait15","mrMLM","PstI.TP687743","1","69969234","7.2008e-05","0.0033","C"
"15","Trait15","mrMLM","PstI.TP603122","1","70276636","-4.9675e-05","0.0023","A"
"15","Trait15","mrMLM","PstI.TP921276","1","70382591","-0.7531","1.5917","A"
"15","Trait15","mrMLM","PstI.TP452364","1","70416615","-3.549e-05","0.0016","C"
"15","Trait15","mrMLM","PstI.TP180949","1","70527436","4.3121e-05","0.002","A"
"15","Trait15","mrMLM","PstI.TP663427","1","70529598","0.6288","1.3065","C"
"15","Trait15","mrMLM","PstI.TP488184","1","70532632","5.7374e-05","0.0026","C"
"15","Trait15","mrMLM","PstI.TP448080","1","70586488","-3.5935e-05","0.0017","C"
"15","Trait15","mrMLM","PstI.TP494387","1","70689700","1e-04","0.0049","A"
"15","Trait15","mrMLM","PstI.TP1205408","1","70741243","-3.0238e-05","0.0014","C"
"15","Trait15","mrMLM","PstI.TP790103","1","70752961","-7.0244e-05","0.0032","A"
"15","Trait15","mrMLM","PstI.TP549992","1","70753172","-8.8115e-06","4e-04","C"
"15","Trait15","mrMLM","PstI.TP665587","1","70753604","1e-04","0.0049","C"
"15","Trait15","mrMLM","PstI.TP225232","1","70799952","1.4067","2.1705","A"
