"Trait ID","Trait name","Method","RS#","Chromosome","Marker position (bp)","SNP effect","'-log10(P)'","Genotype for code 1"
"18","Trait18","mrMLM","PstI.TP929619","1","1952038","3.7549e-05","0.0023","A"
"18","Trait18","mrMLM","PstI.TP417865","1","2030761","4.0846e-05","0.0025","C"
"18","Trait18","mrMLM","NsiI.TP666080","1","2031570","-0.3843","0.9264","C"
"18","Trait18","mrMLM","PstI.TP885267","1","2084430","4.3491e-05","0.0027","A"
"18","Trait18","mrMLM","PstI.TP1294018","1","2280325","-1.6216e-05","0.001","C"
"18","Trait18","mrMLM","PstI.TP56795","1","2315051","-2.0872e-05","0.0013","G"
"18","Trait18","mrMLM","PstI.TP653218","1","2466683","-5.4604e-05","0.0033","A"
"18","Trait18","mrMLM","PstI.TP108989","1","2588793","0.0747","0.1902","C"
"18","Trait18","mrMLM","PstI.TP966432","1","2596832","5.807e-05","0.0036","A"
"18","Trait18","mrMLM","NsiI.TP486649","1","2601704","0.4948","0.9793","A"
"18","Trait18","mrMLM","PstI.TP441536","1","2816855","2e-04","0.0095","C"
"18","Trait18","mrMLM","PstI.TP1085601","1","2820903","3.5188e-05","0.0022","A"
"18","Trait18","mrMLM","PstI.TP525202","1","2884119","-0.1481","0.3489","A"
"18","Trait18","mrMLM","PstI.TP1268585","1","2988383","-0.0288","0.1233","C"
"18","Trait18","mrMLM","PstI.TP849876","1","3050119","1.9552e-05","0.0012","C"
"18","Trait18","mrMLM","PstI.TP66009","1","3078783","-0.1577","0.2171","A"
"18","Trait18","mrMLM","PstI.TP209693","1","3305106","-0.1021","0.2189","A"
"18","Trait18","mrMLM","PstI.TP626124","1","3342723","-4.7294e-05","0.0029","A"
"18","Trait18","mrMLM","PstI.TP1059573","1","3357749","-0.2997","0.6712","A"
"18","Trait18","mrMLM","NsiI.TP504485","1","3381640","-4.838e-05","0.003","A"
"18","Trait18","mrMLM","PstI.TP1243055","1","3389055","0.1841","0.3211","A"
"18","Trait18","mrMLM","PstI.TP1244443","1","3397749","-0.0606","0.2088","C"
"18","Trait18","mrMLM","NsiI.TP24278","1","3414839","-3.6279e-05","0.0022","A"
"18","Trait18","mrMLM","PstI.TP1199997","1","3471828","-6.648e-07","4.0566e-05","C"
"18","Trait18","mrMLM","PstI.TP757375","1","3471897","-0.2426","0.4012","A"
"18","Trait18","mrMLM","PstI.TP726521","1","3535515","7.5347e-05","0.0046","C"
"18","Trait18","mrMLM","PstI.TP374511","1","3576636","0.3047","0.786","A"
"18","Trait18","mrMLM","PstI.TP1267977","1","3576713","-1.0497e-05","6e-04","A"
"18","Trait18","mrMLM","PstI.TP1155202","1","3620639","-0.164","0.296","A"
"18","Trait18","mrMLM","PstI.TP961085","1","3705536","2e-04","0.0103","A"
"18","Trait18","mrMLM","PstI.TP21889","1","3705780","1e-04","0.0076","A"
"18","Trait18","mrMLM","PstI.TP1053336","1","3955998","1.7767e-06","1e-04","A"
"18","Trait18","mrMLM","NsiI.TP403662","1","3957731","-9.978e-05","0.0061","A"
"18","Trait18","mrMLM","PstI.TP891020","1","4033768","0.0278","0.115","G"
"18","Trait18","mrMLM","PstI.TP629259","1","4276027","4.464e-05","0.0027","C"
"18","Trait18","mrMLM","PstI.TP629254","1","4276045","-0.7963","1.2032","A"
"18","Trait18","mrMLM","PstI.TP736289","1","4314719","-3.1169e-06","2e-04","A"
"18","Trait18","mrMLM","PstI.TP820611","1","4393513","-0.3011","0.4583","A"
"18","Trait18","mrMLM","PstI.TP140451","1","4460094","5.4738e-05","0.0034","G"
"18","Trait18","mrMLM","NsiI.TP39399","1","4465777","0.4243","1.108","C"
"18","Trait18","mrMLM","PstI.TP403850","1","4535788","-3.9801e-05","0.0024","A"
"18","Trait18","mrMLM","PstI.TP1250346","1","4555696","0.1929","0.365","A"
"18","Trait18","mrMLM","NsiI.TP468762","1","4620729","6.5689e-06","4e-04","A"
"18","Trait18","mrMLM","PstI.TP1009631","1","4625223","-0.0329","0.1107","A"
"18","Trait18","mrMLM","PstI.TP982823","1","4677828","-1e-04","0.0076","C"
"18","Trait18","mrMLM","PstI.TP307588","1","4762662","-6.2383e-05","0.0038","A"
"18","Trait18","mrMLM","PstI.TP920636","1","4777048","-0.3736","0.8333","A"
"18","Trait18","mrMLM","PstI.TP1168479","1","4789991","-2.448e-05","0.0015","C"
"18","Trait18","mrMLM","PstI.TP947391","1","4891496","6.4162e-05","0.0039","C"
"18","Trait18","mrMLM","PstI.TP683907","1","4900973","-0.0187","0.1055","A"
"18","Trait18","mrMLM","PstI.TP402429","1","4990016","-0.2359","0.4835","C"
"18","Trait18","mrMLM","PstI.TP748688","1","5063937","-4.7799e-05","0.0029","C"
"18","Trait18","mrMLM","PstI.TP1126882","1","5115206","-0.585","0.8573","A"
"18","Trait18","mrMLM","PstI.TP684655","1","5379329","-8.9224e-05","0.0055","A"
"18","Trait18","mrMLM","PstI.TP213596","1","5408780","6.0694e-05","0.0037","A"
"18","Trait18","mrMLM","NsiI.TP556033","1","5459542","-1e-04","0.0062","C"
"18","Trait18","mrMLM","NsiI.TP367540","1","5460609","2.7403e-05","0.0017","C"
"18","Trait18","mrMLM","PstI.TP928135","1","5502147","4.9353e-05","0.003","A"
"18","Trait18","mrMLM","PstI.TP9547","1","5534818","-1e-04","0.0074","C"
"18","Trait18","mrMLM","PstI.TP476949","1","5536792","1.3274e-05","8e-04","A"
"18","Trait18","mrMLM","PstI.TP137261","1","5540981","-0.0683","0.236","A"
"18","Trait18","mrMLM","PstI.TP291849","1","5571398","-3.3724e-05","0.0021","G"
"18","Trait18","mrMLM","NsiI.TP83219","1","5636529","-2.9458e-05","0.0018","A"
"18","Trait18","mrMLM","PstI.TP584919","1","5663458","3.5078e-05","0.0021","G"
"18","Trait18","mrMLM","NsiI.TP522455","1","5717942","-4.1794e-05","0.0026","C"
"18","Trait18","mrMLM","PstI.TP677745","1","5751851","9.3231e-06","6e-04","C"
"18","Trait18","mrMLM","PstI.TP174008","1","5805470","2.6943e-06","2e-04","C"
"18","Trait18","mrMLM","PstI.TP705967","1","5858828","2.863e-05","0.0018","C"
"18","Trait18","mrMLM","NsiI.TP530878","1","5870812","-1.1989e-06","7.316e-05","A"
"18","Trait18","mrMLM","PstI.TP1252197","1","5912854","0.0436","0.159","C"
"18","Trait18","mrMLM","PstI.TP116123","1","5967108","0.348","0.6751","A"
"18","Trait18","mrMLM","PstI.TP804275","1","5979740","2.4704e-05","0.0015","A"
"18","Trait18","mrMLM","PstI.TP523933","1","6018181","-0.1117","0.412","C"
"18","Trait18","mrMLM","PstI.TP722242","1","6187691","0.915","1.1955","A"
"18","Trait18","mrMLM","NsiI.TP488601","1","6409370","0.2173","0.7904","C"
"18","Trait18","mrMLM","PstI.TP1015835","1","6514843","4.2731e-05","0.0026","A"
"18","Trait18","mrMLM","PstI.TP547229","1","6574881","-6.4953e-05","0.004","C"
"18","Trait18","mrMLM","PstI.TP1129801","1","6608649","6.1451e-05","0.0038","C"
"18","Trait18","mrMLM","PstI.TP272307","1","6679965","-8.8119e-05","0.0054","A"
"18","Trait18","mrMLM","PstI.TP841428","1","6731433","-0.0481","0.1048","A"
"18","Trait18","mrMLM","PstI.TP1245357","1","6748280","-0.1862","0.3832","A"
"18","Trait18","mrMLM","PstI.TP1136661","1","6752030","-5.2643e-05","0.0032","G"
"18","Trait18","mrMLM","PstI.TP444825","1","6930877","-0.2149","0.333","C"
"18","Trait18","mrMLM","NsiI.TP350497","1","6933742","5.699e-06","3e-04","C"
"18","Trait18","mrMLM","PstI.TP572285","1","6947477","-1.5876e-05","0.001","G"
"18","Trait18","mrMLM","NsiI.TP800074","1","6979429","0.0296","0.0946","C"
"18","Trait18","mrMLM","PstI.TP806450","1","7007771","4.9727e-05","0.003","C"
"18","Trait18","mrMLM","PstI.TP443586","1","7215893","-1.9123e-05","0.0012","A"
"18","Trait18","mrMLM","PstI.TP488378","1","7260223","1.3739","1.4031","C"
"18","Trait18","mrMLM","PstI.TP356624","1","7268772","-2.9766e-05","0.0018","A"
"18","Trait18","mrMLM","NsiI.TP375218","1","7321465","5.0538e-05","0.0031","A"
"18","Trait18","mrMLM","PstI.TP451905","1","7339832","5.8809e-05","0.0036","A"
"18","Trait18","mrMLM","PstI.TP867155","1","7342618","1e-04","0.0063","G"
"18","Trait18","mrMLM","PstI.TP1288486","1","7349710","0.1079","0.3869","C"
"18","Trait18","mrMLM","NsiI.TP481176","1","7350098","-4.0999e-05","0.0025","A"
"18","Trait18","mrMLM","PstI.TP712786","1","7449325","-4.613e-05","0.0028","C"
"18","Trait18","mrMLM","PstI.TP1137764","1","7486769","4.9154e-05","0.003","A"
"18","Trait18","mrMLM","PstI.TP1173447","1","7571007","-0.3487","0.7098","C"
"18","Trait18","mrMLM","NsiI.TP432315","1","7822652","-7.4311e-05","0.0046","A"
"18","Trait18","mrMLM","PstI.TP614866","1","7824409","0.1145","0.2013","A"
"18","Trait18","mrMLM","PstI.TP973605","1","7933170","0.0284","0.1197","G"
"18","Trait18","mrMLM","PstI.TP972953","1","7984963","0.1786","0.694","C"
"18","Trait18","mrMLM","PstI.TP36329","1","8029204","-0.3102","0.4562","A"
"18","Trait18","mrMLM","NsiI.TP273737","1","8121676","-3.1161e-05","0.0019","C"
"18","Trait18","mrMLM","PstI.TP308053","1","8330660","-0.0718","0.2189","A"
"18","Trait18","mrMLM","PstI.TP235369","1","8337767","0.5368","0.881","A"
"18","Trait18","mrMLM","PstI.TP424566","1","8533790","8.3782e-05","0.0051","C"
"18","Trait18","mrMLM","PstI.TP983141","1","8569458","-9.6412e-06","6e-04","C"
"18","Trait18","mrMLM","PstI.TP426455","1","8609159","1e-04","0.0068","C"
"18","Trait18","mrMLM","PstI.TP545486","1","8870035","-1e-04","0.0077","C"
"18","Trait18","mrMLM","PstI.TP302093","1","8923298","-1.241e-05","8e-04","C"
"18","Trait18","mrMLM","PstI.TP461927","1","9014162","2.6008e-05","0.0016","A"
"18","Trait18","mrMLM","PstI.TP691225","1","9036250","9.9936e-07","6.0982e-05","G"
"18","Trait18","mrMLM","PstI.TP443245","1","9039678","-0.5601","1.1326","C"
"18","Trait18","mrMLM","PstI.TP978811","1","9073364","-0.2534","0.3898","C"
"18","Trait18","mrMLM","PstI.TP542649","1","9116308","-0.2229","0.4114","C"
"18","Trait18","mrMLM","PstI.TP550784","1","9140137","-5.5283e-05","0.0034","A"
"18","Trait18","mrMLM","PstI.TP581769","1","9144035","0.482","0.8105","A"
"18","Trait18","mrMLM","NsiI.TP300557","1","9206508","8.5359e-06","5e-04","A"
"18","Trait18","mrMLM","PstI.TP745827","1","9270379","-5.8527e-05","0.0036","A"
"18","Trait18","mrMLM","PstI.TP456141","1","9284445","-0.2814","0.5738","C"
"18","Trait18","mrMLM","NsiI.TP769756","1","9322002","-1.7126","2.1823","A"
"18","Trait18","mrMLM","PstI.TP974726","1","9504539","2.4176e-05","0.0015","G"
"18","Trait18","mrMLM","NsiI.TP134750","1","9511955","0.1116","0.2006","A"
"18","Trait18","mrMLM","PstI.TP701371","1","9558859","-1.8536e-05","0.0011","C"
"18","Trait18","mrMLM","PstI.TP1174311","1","9559149","0.0301","0.1482","A"
"18","Trait18","mrMLM","PstI.TP390724","1","9756005","-3.2962e-05","0.002","G"
"18","Trait18","mrMLM","NsiI.TP727325","1","9821700","3.5587e-05","0.0022","A"
"18","Trait18","mrMLM","PstI.TP377612","1","9851429","2.1019e-05","0.0013","A"
"18","Trait18","mrMLM","PstI.TP377610","1","9851445","-1.3598e-05","8e-04","C"
"18","Trait18","mrMLM","PstI.TP1001875","1","9929490","-1.0782e-05","7e-04","C"
"18","Trait18","mrMLM","PstI.TP120265","1","9929566","4.0837e-05","0.0025","A"
"18","Trait18","mrMLM","PstI.TP145867","1","9990979","-2.1963e-05","0.0013","C"
"18","Trait18","mrMLM","PstI.TP821356","1","10005335","-2.5098e-05","0.0015","C"
"18","Trait18","mrMLM","PstI.TP498398","1","10010021","-7.0278e-05","0.0043","A"
"18","Trait18","mrMLM","PstI.TP1106149","1","10181736","-0.1876","0.5345","C"
"18","Trait18","mrMLM","PstI.TP345581","1","10284848","-4.6451e-05","0.0028","C"
"18","Trait18","mrMLM","NsiI.TP664565","1","10300447","5.5406e-05","0.0034","A"
"18","Trait18","mrMLM","PstI.TP593918","1","10465079","2.4423e-05","0.0015","A"
"18","Trait18","mrMLM","NsiI.TP360999","1","10465743","-7.5887e-06","5e-04","C"
"18","Trait18","mrMLM","PstI.TP323026","1","10477035","-3.311e-05","0.002","A"
"18","Trait18","mrMLM","PstI.TP91211","1","10530796","-4.8716e-05","0.003","G"
"18","Trait18","mrMLM","PstI.TP488889","1","10576905","-0.0012","0.0215","G"
"18","Trait18","mrMLM","PstI.TP948493","1","10639570","-7.3379e-05","0.0045","A"
"18","Trait18","mrMLM","PstI.TP980214","1","10687788","0.0455","0.2096","G"
"18","Trait18","mrMLM","PstI.TP667320","1","10965394","5.3376e-05","0.0033","C"
"18","Trait18","mrMLM","PstI.TP869093","1","11187262","-1e-04","0.0064","C"
"18","Trait18","mrMLM","PstI.TP835148","1","11456164","6.9347e-05","0.0043","A"
"18","Trait18","mrMLM","PstI.TP1045636","1","11697258","-5.1653e-05","0.0032","A"
"18","Trait18","mrMLM","PstI.TP319571","1","11815150","3.3362e-07","2.0363e-05","A"
"18","Trait18","mrMLM","PstI.TP1288084","1","11935767","-7.8017e-05","0.0048","A"
"18","Trait18","mrMLM","PstI.TP939213","1","11990855","-4.8501e-05","0.003","A"
"18","Trait18","mrMLM","PstI.TP301133","1","12137712","4.1528e-05","0.0025","G"
"18","Trait18","mrMLM","NsiI.TP690036","1","12138480","4.4817e-05","0.0027","C"
"18","Trait18","mrMLM","PstI.TP181460","1","12172878","-0.1394","0.4018","C"
"18","Trait18","mrMLM","PstI.TP308387","1","12249163","-2.5535e-05","0.0016","A"
"18","Trait18","mrMLM","PstI.TP401102","1","12714512","-4.0561e-05","0.0025","C"
"18","Trait18","mrMLM","PstI.TP419952","1","13194145","-0.9312","1.7873","C"
"18","Trait18","mrMLM","PstI.TP770895","1","13263569","0.5036","1.2896","A"
"18","Trait18","mrMLM","PstI.TP726878","1","13263594","-9.7759e-05","0.006","A"
"18","Trait18","mrMLM","NsiI.TP146220","1","13426299","3.4945e-05","0.0021","A"
"18","Trait18","mrMLM","PstI.TP775845","1","13537099","-6.1362e-05","0.0038","C"
"18","Trait18","mrMLM","PstI.TP672785","1","13856592","-6.3859e-05","0.0039","C"
"18","Trait18","mrMLM","NsiI.TP819777","1","14025316","-3.0079e-05","0.0018","C"
"18","Trait18","mrMLM","PstI.TP37475","1","14297444","7.6759e-05","0.0047","A"
"18","Trait18","mrMLM","PstI.TP1098610","1","14727981","8.2087e-06","5e-04","A"
"18","Trait18","mrMLM","PstI.TP473065","1","14979768","-9.385e-05","0.0058","C"
"18","Trait18","mrMLM","PstI.TP994295","1","15000089","-9.7622e-05","0.006","C"
"18","Trait18","mrMLM","NsiI.TP173516","1","15009936","-7.8819e-05","0.0048","A"
"18","Trait18","mrMLM","PstI.TP980794","1","15035098","-6.1197e-05","0.0038","C"
"18","Trait18","mrMLM","NsiI.TP258606","1","15160092","-6.6163e-05","0.0041","C"
"18","Trait18","mrMLM","NsiI.TP453296","1","15160906","3.2886e-05","0.002","G"
"18","Trait18","mrMLM","PstI.TP745600","1","15174350","0.8254","1.0476","A"
"18","Trait18","mrMLM","NsiI.TP190002","1","15394010","-0.1528","0.5162","C"
"18","Trait18","mrMLM","PstI.TP364469","1","15807512","7.2464e-05","0.0044","A"
"18","Trait18","mrMLM","PstI.TP537488","1","15836219","0.2956","0.8798","C"
"18","Trait18","mrMLM","PstI.TP548596","1","16432580","5.6195e-05","0.0034","A"
"18","Trait18","mrMLM","PstI.TP1150194","1","16733554","7.0957e-05","0.0044","A"
"18","Trait18","mrMLM","PstI.TP1062903","1","16796019","-1.8668e-05","0.0011","A"
"18","Trait18","mrMLM","PstI.TP875497","1","17132096","6.5087e-06","4e-04","G"
"18","Trait18","mrMLM","PstI.TP270063","1","17132801","-5.0781e-05","0.0031","A"
"18","Trait18","mrMLM","NsiI.TP347636","1","17221327","7.7553e-05","0.0048","G"
"18","Trait18","mrMLM","PstI.TP97518","1","17476051","-1.7029e-05","0.001","C"
"18","Trait18","mrMLM","PstI.TP1199192","1","17514476","2.3605e-05","0.0014","A"
"18","Trait18","mrMLM","NsiI.TP210953","1","17586467","-6.0048e-05","0.0037","C"
"18","Trait18","mrMLM","PstI.TP311967","1","17610629","-4.3872e-05","0.0027","C"
"18","Trait18","mrMLM","PstI.TP392482","1","17611146","-1.5671","2.773","A"
"18","Trait18","mrMLM","PstI.TP907404","1","18035898","-4.4043e-05","0.0027","A"
"18","Trait18","mrMLM","PstI.TP147052","1","18036670","0.2418","0.5234","A"
"18","Trait18","mrMLM","PstI.TP353784","1","18167193","0.674","1.396","C"
"18","Trait18","mrMLM","PstI.TP510832","1","18167351","-0.024","0.103","A"
"18","Trait18","mrMLM","NsiI.TP20060","1","18191763","3.0108e-05","0.0018","A"
"18","Trait18","mrMLM","PstI.TP1245745","1","18203316","-0.3708","0.6878","C"
"18","Trait18","mrMLM","PstI.TP460935","1","18308167","-0.0342","0.0988","A"
"18","Trait18","mrMLM","PstI.TP1279895","1","18383885","4.7892e-05","0.0029","A"
"18","Trait18","mrMLM","PstI.TP1126710","1","18437271","2.7866e-05","0.0017","G"
"18","Trait18","mrMLM","NsiI.TP772843","1","18447607","-6.6376e-05","0.0041","G"
"18","Trait18","mrMLM","PstI.TP533117","1","18662889","2.5879e-05","0.0016","G"
"18","Trait18","mrMLM","PstI.TP166501","1","18793961","-0.3482","0.9629","A"
"18","Trait18","mrMLM","PstI.TP1140029","1","19067860","1.6535e-05","0.001","A"
"18","Trait18","mrMLM","NsiI.TP175150","1","19077723","1e-04","0.0072","A"
"18","Trait18","mrMLM","PstI.TP298371","1","19099334","-1e-04","0.0069","A"
"18","Trait18","mrMLM","PstI.TP458499","1","19100550","-1.2121e-05","7e-04","A"
"18","Trait18","mrMLM","NsiI.TP731560","1","19407596","-0.3253","0.3296","C"
"18","Trait18","mrMLM","PstI.TP579186","1","19637965","-0.035","0.1029","C"
"18","Trait18","mrMLM","PstI.TP574132","1","19943823","0.0201","0.0893","A"
"18","Trait18","mrMLM","PstI.TP1110165","1","20001173","6.5605e-06","4e-04","A"
"18","Trait18","mrMLM","PstI.TP890955","1","20013544","4.67e-05","0.0029","A"
"18","Trait18","mrMLM","PstI.TP890977","1","20013575","-5.2143e-05","0.0032","C"
"18","Trait18","mrMLM","PstI.TP385421","1","20238710","6.0735e-05","0.0037","A"
"18","Trait18","mrMLM","NsiI.TP352570","1","20251715","-0.0875","0.1464","C"
"18","Trait18","mrMLM","NsiI.TP440927","1","20252244","6.2635e-05","0.0038","A"
"18","Trait18","mrMLM","PstI.TP1239144","1","20685889","-4.134e-05","0.0025","C"
"18","Trait18","mrMLM","PstI.TP861964","1","20685961","0.407","0.5571","A"
"18","Trait18","mrMLM","PstI.TP851166","1","21305923","0.147","0.2658","C"
"18","Trait18","mrMLM","PstI.TP791712","1","21320307","-0.443","1.0886","C"
"18","Trait18","mrMLM","PstI.TP265643","1","21534801","0.1556","0.2488","A"
"18","Trait18","mrMLM","PstI.TP198890","1","21626192","1.1606e-05","7e-04","A"
"18","Trait18","mrMLM","PstI.TP1074331","1","21885836","-8.6156e-05","0.0053","A"
"18","Trait18","mrMLM","PstI.TP761935","1","22258955","0.3298","0.436","A"
"18","Trait18","mrMLM","PstI.TP543648","1","22275588","-0.0936","0.2562","C"
"18","Trait18","mrMLM","NsiI.TP304101","1","22335385","-0.0021","0.0242","C"
"18","Trait18","mrMLM","PstI.TP1133775","1","23057893","5.7763e-05","0.0035","C"
"18","Trait18","mrMLM","PstI.TP1020277","1","23246220","0.8216","1.2493","C"
"18","Trait18","mrMLM","PstI.TP1256502","1","23777666","-6.7556e-05","0.0041","A"
"18","Trait18","mrMLM","PstI.TP884909","1","23972025","5.3955e-05","0.0033","C"
"18","Trait18","mrMLM","NsiI.TP269540","1","24901828","-2.8749e-05","0.0018","A"
"18","Trait18","mrMLM","PstI.TP510443","1","25088662","1.0802e-05","7e-04","G"
"18","Trait18","mrMLM","PstI.TP98839","1","25165051","9.6954e-06","6e-04","C"
"18","Trait18","mrMLM","PstI.TP543090","1","25480362","-0.2059","0.3076","A"
"18","Trait18","mrMLM","PstI.TP21552","1","26847368","-0.8377","0.979","A"
"18","Trait18","mrMLM","PstI.TP757921","1","26848011","0.1974","0.7366","A"
"18","Trait18","mrMLM","PstI.TP288641","1","27158173","2.8107e-05","0.0017","A"
"18","Trait18","mrMLM","PstI.TP309238","1","27158767","-1.075","1.0305","G"
"18","Trait18","mrMLM","PstI.TP364380","1","27181483","1e-04","0.0067","A"
"18","Trait18","mrMLM","PstI.TP176880","1","28241729","0.4959","0.8127","A"
"18","Trait18","mrMLM","PstI.TP896979","1","28970255","-8.8222e-06","5e-04","G"
"18","Trait18","mrMLM","NsiI.TP633588","1","29778455","0.3023","0.3707","A"
"18","Trait18","mrMLM","PstI.TP150197","1","30650620","7.2373e-05","0.0044","G"
"18","Trait18","mrMLM","PstI.TP31070","1","30825121","-3.7244e-05","0.0023","C"
"18","Trait18","mrMLM","NsiI.TP61845","1","30836654","-0.0163","0.0838","C"
"18","Trait18","mrMLM","PstI.TP510044","1","31327463","8.8693e-05","0.0054","C"
"18","Trait18","mrMLM","PstI.TP231608","1","46403489","-1.9068e-05","0.0012","A"
"18","Trait18","mrMLM","PstI.TP1213378","1","46786394","0.8864","1.6789","C"
"18","Trait18","mrMLM","PstI.TP286748","1","49731278","-3.6262e-05","0.0022","A"
"18","Trait18","mrMLM","PstI.TP261824","1","50142562","-0.5746","0.8458","A"
"18","Trait18","mrMLM","PstI.TP1189297","1","50142670","0.163","0.3403","A"
"18","Trait18","mrMLM","PstI.TP1162168","1","50144561","-7.9387e-05","0.0049","A"
"18","Trait18","mrMLM","PstI.TP122157","1","50223254","5.2254e-06","3e-04","A"
"18","Trait18","mrMLM","PstI.TP15027","1","50852753","7.1123e-05","0.0044","C"
"18","Trait18","mrMLM","PstI.TP1138376","1","51888724","-4.0678e-05","0.0025","A"
"18","Trait18","mrMLM","PstI.TP481755","1","51889649","3.8131e-06","2e-04","G"
"18","Trait18","mrMLM","PstI.TP452799","1","52828554","-1.0022e-05","6e-04","A"
"18","Trait18","mrMLM","PstI.TP548667","1","53141843","-1.7641","2.4657","A"
"18","Trait18","mrMLM","PstI.TP1134497","1","53143016","-1.8042e-05","0.0011","C"
"18","Trait18","mrMLM","PstI.TP643290","1","53455562","6.5552e-05","0.004","A"
"18","Trait18","mrMLM","PstI.TP378778","1","54121051","-1.2779e-05","8e-04","G"
"18","Trait18","mrMLM","NsiI.TP160863","1","54752388","0.1218","0.365","C"
"18","Trait18","mrMLM","PstI.TP665437","1","54999161","-2.4502e-05","0.0015","C"
"18","Trait18","mrMLM","PstI.TP160672","1","55685308","-2.9045e-05","0.0018","A"
"18","Trait18","mrMLM","PstI.TP1167747","1","56262223","-0.0642","0.1784","A"
"18","Trait18","mrMLM","PstI.TP1007712","1","56295361","-0.3101","0.7778","A"
"18","Trait18","mrMLM","PstI.TP1255073","1","56318472","1.1298e-05","7e-04","C"
"18","Trait18","mrMLM","PstI.TP309283","1","56385216","4.4982e-05","0.0028","A"
"18","Trait18","mrMLM","NsiI.TP742789","1","56568036","0.2332","0.4721","A"
"18","Trait18","mrMLM","NsiI.TP824820","1","56735765","1.6106e-05","0.001","A"
"18","Trait18","mrMLM","PstI.TP822327","1","56871868","1e-04","0.0068","A"
"18","Trait18","mrMLM","PstI.TP377200","1","56910407","4.0856e-05","0.0025","G"
"18","Trait18","mrMLM","PstI.TP1041006","1","57001520","-0.3118","0.7064","C"
"18","Trait18","mrMLM","PstI.TP1282088","1","57117988","-5.8338e-05","0.0036","G"
"18","Trait18","mrMLM","PstI.TP807213","1","57183105","-0.046","0.1414","C"
"18","Trait18","mrMLM","PstI.TP1165736","1","57192298","-3.2955e-05","0.002","C"
"18","Trait18","mrMLM","PstI.TP264010","1","57283338","3.2676e-05","0.002","A"
"18","Trait18","mrMLM","PstI.TP445858","1","57330069","-0.9418","1.307","C"
"18","Trait18","mrMLM","PstI.TP96755","1","57367730","-0.6324","0.9087","C"
"18","Trait18","mrMLM","NsiI.TP459313","1","57397568","0.7647","1.3512","A"
"18","Trait18","mrMLM","PstI.TP968463","1","57418406","-0.1687","0.3242","A"
"18","Trait18","mrMLM","NsiI.TP758763","1","57499558","-0.8376","1.5834","G"
"18","Trait18","mrMLM","NsiI.TP755202","1","57718474","7.1516e-05","0.0044","C"
"18","Trait18","mrMLM","NsiI.TP46196","1","57778864","-4.1655e-05","0.0025","C"
"18","Trait18","mrMLM","NsiI.TP489836","1","57849492","1.6301e-05","0.001","C"
"18","Trait18","mrMLM","PstI.TP9065","1","57881166","-4.5233e-06","3e-04","A"
"18","Trait18","mrMLM","PstI.TP708344","1","57964831","-1e-04","0.008","A"
"18","Trait18","mrMLM","PstI.TP720409","1","58165134","7.6634e-05","0.0047","C"
"18","Trait18","mrMLM","PstI.TP306310","1","58165810","4.4258e-05","0.0027","C"
"18","Trait18","mrMLM","PstI.TP894259","1","58263461","-2.4878e-06","2e-04","C"
"18","Trait18","mrMLM","NsiI.TP20336","1","58285925","0.2891","0.3048","C"
"18","Trait18","mrMLM","NsiI.TP326794","1","58346265","0.0274","0.0965","C"
