"Trait ID","Trait name","Method","RS#","Chromosome","Marker position (bp)","SNP effect","'-log10(P)'","Genotype for code 1"
"15","Trait15","mrMLM","PstI.TP820611","1","4393513","-0.3579","0.4583","A"
"15","Trait15","mrMLM","PstI.TP140451","1","4460094","6.5056e-05","0.0034","G"
"15","Trait15","mrMLM","NsiI.TP39399","1","4465777","0.5042","1.108","C"
"15","Trait15","mrMLM","PstI.TP403850","1","4535788","-4.7304e-05","0.0024","A"
"15","Trait15","mrMLM","PstI.TP1250346","1","4555696","0.2293","0.365","A"
"15","Trait15","mrMLM","NsiI.TP468762","1","4620729","7.8071e-06","4e-04","A"
"15","Trait15","mrMLM","PstI.TP1009631","1","4625223","-0.0391","0.1107","A"
"15","Trait15","mrMLM","PstI.TP982823","1","4677828","-1e-04","0.0076","C"
"15","Trait15","mrMLM","PstI.TP307588","1","4762662","-7.4142e-05","0.0038","A"
"15","Trait15","mrMLM","PstI.TP920636","1","4777048","-0.4441","0.8333","A"
"15","Trait15","mrMLM","PstI.TP1168479","1","4789991","-2.9094e-05","0.0015","C"
"15","Trait15","mrMLM","PstI.TP947391","1","4891496","7.6257e-05","0.0039","C"
"15","Trait15","mrMLM","PstI.TP683907","1","4900973","-0.0222","0.1055","A"
"15","Trait15","mrMLM","PstI.TP402429","1","4990016","-0.2804","0.4835","C"
"15","Trait15","mrMLM","PstI.TP748688","1","5063937","-5.6809e-05","0.0029","C"
"15","Trait15","mrMLM","PstI.TP1126882","1","5115206","-0.6953","0.8573","A"
"15","Trait15","mrMLM","PstI.TP684655","1","5379329","-1e-04","0.0055","A"
"15","Trait15","mrMLM","PstI.TP213596","1","5408780","7.2135e-05","0.0037","A"
"15","Trait15","mrMLM","NsiI.TP556033","1","5459542","-1e-04","0.0062","C"
"15","Trait15","mrMLM","NsiI.TP367540","1","5460609","3.2569e-05","0.0017","C"
"15","Trait15","mrMLM","PstI.TP928135","1","5502147","5.8656e-05","0.003","A"
"15","Trait15","mrMLM","PstI.TP9547","1","5534818","-1e-04","0.0074","C"
"15","Trait15","mrMLM","PstI.TP476949","1","5536792","1.5776e-05","8e-04","A"
"15","Trait15","mrMLM","PstI.TP137261","1","5540981","-0.0811","0.236","A"
"15","Trait15","mrMLM","PstI.TP291849","1","5571398","-4.0081e-05","0.0021","G"
"15","Trait15","mrMLM","NsiI.TP83219","1","5636529","-3.5011e-05","0.0018","A"
"15","Trait15","mrMLM","PstI.TP584919","1","5663458","4.169e-05","0.0021","G"
"15","Trait15","mrMLM","NsiI.TP522455","1","5717942","-4.9672e-05","0.0026","C"
"15","Trait15","mrMLM","PstI.TP677745","1","5751851","1.1081e-05","6e-04","C"
"15","Trait15","mrMLM","PstI.TP174008","1","5805470","3.2022e-06","2e-04","C"
"15","Trait15","mrMLM","PstI.TP705967","1","5858828","3.4027e-05","0.0018","C"
"15","Trait15","mrMLM","NsiI.TP530878","1","5870812","-1.4249e-06","7.316e-05","A"
"15","Trait15","mrMLM","PstI.TP1252197","1","5912854","0.0518","0.159","C"
"15","Trait15","mrMLM","PstI.TP116123","1","5967108","0.4136","0.6751","A"
"15","Trait15","mrMLM","PstI.TP804275","1","5979740","2.9361e-05","0.0015","A"
"15","Trait15","mrMLM","PstI.TP523933","1","6018181","-0.1327","0.412","C"
"15","Trait15","mrMLM","PstI.TP722242","1","6187691","1.0875","1.1955","A"
"15","Trait15","mrMLM","NsiI.TP488601","1","6409370","0.2582","0.7904","C"
"15","Trait15","mrMLM","PstI.TP1015835","1","6514843","5.0785e-05","0.0026","A"
"15","Trait15","mrMLM","PstI.TP547229","1","6574881","-7.7197e-05","0.004","C"
"15","Trait15","mrMLM","PstI.TP1129801","1","6608649","7.3035e-05","0.0038","C"
"15","Trait15","mrMLM","PstI.TP272307","1","6679965","-1e-04","0.0054","A"
"15","Trait15","mrMLM","PstI.TP841428","1","6731433","-0.0572","0.1048","A"
"15","Trait15","mrMLM","PstI.TP1245357","1","6748280","-0.2213","0.3832","A"
"15","Trait15","mrMLM","PstI.TP1136661","1","6752030","-6.2566e-05","0.0032","G"
"15","Trait15","mrMLM","PstI.TP444825","1","6930877","-0.2554","0.333","C"
"15","Trait15","mrMLM","NsiI.TP350497","1","6933742","6.7732e-06","3e-04","C"
"15","Trait15","mrMLM","PstI.TP572285","1","6947477","-1.8868e-05","0.001","G"
"15","Trait15","mrMLM","NsiI.TP800074","1","6979429","0.0352","0.0946","C"
"15","Trait15","mrMLM","PstI.TP806450","1","7007771","5.9101e-05","0.003","C"
"15","Trait15","mrMLM","PstI.TP443586","1","7215893","-2.2728e-05","0.0012","A"
"15","Trait15","mrMLM","PstI.TP488378","1","7260223","1.6329","1.4031","C"
"15","Trait15","mrMLM","PstI.TP356624","1","7268772","-3.5377e-05","0.0018","A"
"15","Trait15","mrMLM","NsiI.TP375218","1","7321465","6.0064e-05","0.0031","A"
"15","Trait15","mrMLM","PstI.TP451905","1","7339832","6.9894e-05","0.0036","A"
"15","Trait15","mrMLM","PstI.TP867155","1","7342618","1e-04","0.0063","G"
"15","Trait15","mrMLM","PstI.TP1288486","1","7349710","0.1283","0.3869","C"
"15","Trait15","mrMLM","NsiI.TP481176","1","7350098","-4.8728e-05","0.0025","A"
"15","Trait15","mrMLM","PstI.TP712786","1","7449325","-5.4826e-05","0.0028","C"
"15","Trait15","mrMLM","PstI.TP1137764","1","7486769","5.842e-05","0.003","A"
"15","Trait15","mrMLM","PstI.TP1173447","1","7571007","-0.4144","0.7098","C"
"15","Trait15","mrMLM","NsiI.TP432315","1","7822652","-8.8319e-05","0.0046","A"
"15","Trait15","mrMLM","PstI.TP614866","1","7824409","0.1361","0.2013","A"
"15","Trait15","mrMLM","PstI.TP973605","1","7933170","0.0337","0.1197","G"
"15","Trait15","mrMLM","PstI.TP972953","1","7984963","0.2123","0.694","C"
"15","Trait15","mrMLM","PstI.TP36329","1","8029204","-0.3687","0.4562","A"
"15","Trait15","mrMLM","NsiI.TP273737","1","8121676","-3.7035e-05","0.0019","C"
"15","Trait15","mrMLM","PstI.TP308053","1","8330660","-0.0853","0.2189","A"
"15","Trait15","mrMLM","PstI.TP235369","1","8337767","0.6379","0.881","A"
"15","Trait15","mrMLM","PstI.TP424566","1","8533790","9.9575e-05","0.0051","C"
"15","Trait15","mrMLM","PstI.TP983141","1","8569458","-1.1459e-05","6e-04","C"
"15","Trait15","mrMLM","PstI.TP426455","1","8609159","1e-04","0.0068","C"
"15","Trait15","mrMLM","PstI.TP545486","1","8870035","-1e-04","0.0077","C"
"15","Trait15","mrMLM","PstI.TP302093","1","8923298","-1.4749e-05","8e-04","C"
"15","Trait15","mrMLM","PstI.TP461927","1","9014162","3.0911e-05","0.0016","A"
"15","Trait15","mrMLM","PstI.TP691225","1","9036250","1.1877e-06","6.0982e-05","G"
"15","Trait15","mrMLM","PstI.TP443245","1","9039678","-0.6656","1.1326","C"
"15","Trait15","mrMLM","PstI.TP978811","1","9073364","-0.3012","0.3898","C"
"15","Trait15","mrMLM","PstI.TP542649","1","9116308","-0.265","0.4114","C"
"15","Trait15","mrMLM","PstI.TP550784","1","9140137","-6.5704e-05","0.0034","A"
"15","Trait15","mrMLM","PstI.TP581769","1","9144035","0.5728","0.8105","A"
"15","Trait15","mrMLM","NsiI.TP300557","1","9206508","1.0145e-05","5e-04","A"
"15","Trait15","mrMLM","PstI.TP745827","1","9270379","-6.956e-05","0.0036","A"
"15","Trait15","mrMLM","PstI.TP456141","1","9284445","-0.3344","0.5738","C"
"15","Trait15","mrMLM","NsiI.TP769756","1","9322002","-2.0354","2.1823","A"
"15","Trait15","mrMLM","PstI.TP974726","1","9504539","2.8734e-05","0.0015","G"
"15","Trait15","mrMLM","NsiI.TP134750","1","9511955","0.1327","0.2006","A"
"15","Trait15","mrMLM","PstI.TP701371","1","9558859","-2.2031e-05","0.0011","C"
"15","Trait15","mrMLM","PstI.TP1174311","1","9559149","0.0358","0.1482","A"
"15","Trait15","mrMLM","PstI.TP390724","1","9756005","-3.9175e-05","0.002","G"
"15","Trait15","mrMLM","NsiI.TP727325","1","9821700","4.2295e-05","0.0022","A"
"15","Trait15","mrMLM","PstI.TP377612","1","9851429","2.4981e-05","0.0013","A"
"15","Trait15","mrMLM","PstI.TP377610","1","9851445","-1.6162e-05","8e-04","C"
"15","Trait15","mrMLM","PstI.TP1001875","1","9929490","-1.2815e-05","7e-04","C"
"15","Trait15","mrMLM","PstI.TP120265","1","9929566","4.8535e-05","0.0025","A"
"15","Trait15","mrMLM","PstI.TP145867","1","9990979","-2.6103e-05","0.0013","C"
"15","Trait15","mrMLM","PstI.TP821356","1","10005335","-2.9829e-05","0.0015","C"
"15","Trait15","mrMLM","PstI.TP498398","1","10010021","-8.3526e-05","0.0043","A"
"15","Trait15","mrMLM","PstI.TP1106149","1","10181736","-0.223","0.5345","C"
"15","Trait15","mrMLM","PstI.TP345581","1","10284848","-5.5207e-05","0.0028","C"
"15","Trait15","mrMLM","NsiI.TP664565","1","10300447","6.585e-05","0.0034","A"
"15","Trait15","mrMLM","PstI.TP593918","1","10465079","2.9027e-05","0.0015","A"
"15","Trait15","mrMLM","NsiI.TP360999","1","10465743","-9.0192e-06","5e-04","C"
"15","Trait15","mrMLM","PstI.TP323026","1","10477035","-3.9352e-05","0.002","A"
"15","Trait15","mrMLM","PstI.TP91211","1","10530796","-5.79e-05","0.003","G"
"15","Trait15","mrMLM","PstI.TP488889","1","10576905","-0.0014","0.0215","G"
"15","Trait15","mrMLM","PstI.TP948493","1","10639570","-8.7212e-05","0.0045","A"
"15","Trait15","mrMLM","PstI.TP980214","1","10687788","0.054","0.2096","G"
"15","Trait15","mrMLM","PstI.TP667320","1","10965394","6.3438e-05","0.0033","C"
"15","Trait15","mrMLM","PstI.TP869093","1","11187262","-1e-04","0.0064","C"
"15","Trait15","mrMLM","PstI.TP835148","1","11456164","8.242e-05","0.0043","A"
"15","Trait15","mrMLM","PstI.TP1045636","1","11697258","-6.139e-05","0.0032","A"
"15","Trait15","mrMLM","PstI.TP319571","1","11815150","3.965e-07","2.0363e-05","A"
"15","Trait15","mrMLM","PstI.TP1288084","1","11935767","-9.2723e-05","0.0048","A"
"15","Trait15","mrMLM","PstI.TP939213","1","11990855","-5.7643e-05","0.003","A"
"15","Trait15","mrMLM","PstI.TP301133","1","12137712","4.9356e-05","0.0025","G"
"15","Trait15","mrMLM","NsiI.TP690036","1","12138480","5.3265e-05","0.0027","C"
"15","Trait15","mrMLM","PstI.TP181460","1","12172878","-0.1657","0.4018","C"
"15","Trait15","mrMLM","PstI.TP308387","1","12249163","-3.0348e-05","0.0016","A"
"15","Trait15","mrMLM","PstI.TP401102","1","12714512","-4.8207e-05","0.0025","C"
"15","Trait15","mrMLM","PstI.TP419952","1","13194145","-1.1068","1.7873","C"
"15","Trait15","mrMLM","PstI.TP770895","1","13263569","0.5985","1.2896","A"
"15","Trait15","mrMLM","PstI.TP726878","1","13263594","-1e-04","0.006","A"
"15","Trait15","mrMLM","NsiI.TP146220","1","13426299","4.1532e-05","0.0021","A"
"15","Trait15","mrMLM","PstI.TP775845","1","13537099","-7.2929e-05","0.0038","C"
"15","Trait15","mrMLM","PstI.TP672785","1","13856592","-7.5897e-05","0.0039","C"
"15","Trait15","mrMLM","NsiI.TP819777","1","14025316","-3.5749e-05","0.0018","C"
"15","Trait15","mrMLM","PstI.TP37475","1","14297444","9.1228e-05","0.0047","A"
"15","Trait15","mrMLM","PstI.TP1098610","1","14727981","9.7561e-06","5e-04","A"
"15","Trait15","mrMLM","PstI.TP473065","1","14979768","-1e-04","0.0058","C"
"15","Trait15","mrMLM","PstI.TP994295","1","15000089","-1e-04","0.006","C"
"15","Trait15","mrMLM","NsiI.TP173516","1","15009936","-9.3676e-05","0.0048","A"
"15","Trait15","mrMLM","PstI.TP980794","1","15035098","-7.2733e-05","0.0038","C"
"15","Trait15","mrMLM","NsiI.TP258606","1","15160092","-7.8634e-05","0.0041","C"
"15","Trait15","mrMLM","NsiI.TP453296","1","15160906","3.9085e-05","0.002","G"
"15","Trait15","mrMLM","PstI.TP745600","1","15174350","0.9809","1.0476","A"
"15","Trait15","mrMLM","NsiI.TP190002","1","15394010","-0.1816","0.5162","C"
"15","Trait15","mrMLM","PstI.TP364469","1","15807512","8.6124e-05","0.0044","A"
"15","Trait15","mrMLM","PstI.TP537488","1","15836219","0.3514","0.8798","C"
"15","Trait15","mrMLM","PstI.TP548596","1","16432580","6.6788e-05","0.0034","A"
"15","Trait15","mrMLM","PstI.TP1150194","1","16733554","8.4333e-05","0.0044","A"
"15","Trait15","mrMLM","PstI.TP1062903","1","16796019","-2.2187e-05","0.0011","A"
"15","Trait15","mrMLM","PstI.TP875497","1","17132096","7.7356e-06","4e-04","G"
"15","Trait15","mrMLM","PstI.TP270063","1","17132801","-6.0353e-05","0.0031","A"
"15","Trait15","mrMLM","NsiI.TP347636","1","17221327","9.2172e-05","0.0048","G"
"15","Trait15","mrMLM","PstI.TP97518","1","17476051","-2.0239e-05","0.001","C"
"15","Trait15","mrMLM","PstI.TP1199192","1","17514476","2.8055e-05","0.0014","A"
"15","Trait15","mrMLM","NsiI.TP210953","1","17586467","-7.1367e-05","0.0037","C"
"15","Trait15","mrMLM","PstI.TP311967","1","17610629","-5.2142e-05","0.0027","C"
"15","Trait15","mrMLM","PstI.TP392482","1","17611146","-1.8625","2.773","A"
"15","Trait15","mrMLM","PstI.TP907404","1","18035898","-5.2345e-05","0.0027","A"
"15","Trait15","mrMLM","PstI.TP147052","1","18036670","0.2874","0.5234","A"
"15","Trait15","mrMLM","PstI.TP353784","1","18167193","0.801","1.396","C"
"15","Trait15","mrMLM","PstI.TP510832","1","18167351","-0.0285","0.103","A"
"15","Trait15","mrMLM","NsiI.TP20060","1","18191763","3.5783e-05","0.0018","A"
"15","Trait15","mrMLM","PstI.TP1245745","1","18203316","-0.4407","0.6878","C"
"15","Trait15","mrMLM","PstI.TP460935","1","18308167","-0.0406","0.0988","A"
"15","Trait15","mrMLM","PstI.TP1279895","1","18383885","5.692e-05","0.0029","A"
"15","Trait15","mrMLM","PstI.TP1126710","1","18437271","3.3119e-05","0.0017","G"
"15","Trait15","mrMLM","NsiI.TP772843","1","18447607","-7.8888e-05","0.0041","G"
"15","Trait15","mrMLM","PstI.TP533117","1","18662889","3.0757e-05","0.0016","G"
"15","Trait15","mrMLM","PstI.TP166501","1","18793961","-0.4139","0.9629","A"
"15","Trait15","mrMLM","PstI.TP1140029","1","19067860","1.9652e-05","0.001","A"
"15","Trait15","mrMLM","NsiI.TP175150","1","19077723","1e-04","0.0072","A"
"15","Trait15","mrMLM","PstI.TP298371","1","19099334","-1e-04","0.0069","A"
"15","Trait15","mrMLM","PstI.TP458499","1","19100550","-1.4406e-05","7e-04","A"
"15","Trait15","mrMLM","NsiI.TP731560","1","19407596","-0.3866","0.3296","C"
"15","Trait15","mrMLM","PstI.TP579186","1","19637965","-0.0416","0.1029","C"
"15","Trait15","mrMLM","PstI.TP574132","1","19943823","0.0239","0.0893","A"
"15","Trait15","mrMLM","PstI.TP1110165","1","20001173","7.7972e-06","4e-04","A"
"15","Trait15","mrMLM","PstI.TP890955","1","20013544","5.5503e-05","0.0029","A"
"15","Trait15","mrMLM","PstI.TP890977","1","20013575","-6.1972e-05","0.0032","C"
"15","Trait15","mrMLM","PstI.TP385421","1","20238710","7.2184e-05","0.0037","A"
"15","Trait15","mrMLM","NsiI.TP352570","1","20251715","-0.104","0.1464","C"
"15","Trait15","mrMLM","NsiI.TP440927","1","20252244","7.4442e-05","0.0038","A"
"15","Trait15","mrMLM","PstI.TP1239144","1","20685889","-4.9133e-05","0.0025","C"
"15","Trait15","mrMLM","PstI.TP861964","1","20685961","0.4838","0.5571","A"
"15","Trait15","mrMLM","PstI.TP851166","1","21305923","0.1747","0.2658","C"
"15","Trait15","mrMLM","PstI.TP791712","1","21320307","-0.5265","1.0886","C"
"15","Trait15","mrMLM","PstI.TP265643","1","21534801","0.1849","0.2488","A"
"15","Trait15","mrMLM","PstI.TP198890","1","21626192","1.3794e-05","7e-04","A"
"15","Trait15","mrMLM","PstI.TP1074331","1","21885836","-1e-04","0.0053","A"
"15","Trait15","mrMLM","PstI.TP761935","1","22258955","0.3919","0.436","A"
"15","Trait15","mrMLM","PstI.TP543648","1","22275588","-0.1112","0.2562","C"
"15","Trait15","mrMLM","NsiI.TP304101","1","22335385","-0.0025","0.0242","C"
"15","Trait15","mrMLM","PstI.TP1133775","1","23057893","6.8651e-05","0.0035","C"
"15","Trait15","mrMLM","PstI.TP1020277","1","23246220","0.9764","1.2493","C"
"15","Trait15","mrMLM","PstI.TP1256502","1","23777666","-8.029e-05","0.0041","A"
"15","Trait15","mrMLM","PstI.TP884909","1","23972025","6.4126e-05","0.0033","C"
"15","Trait15","mrMLM","NsiI.TP269540","1","24901828","-3.4168e-05","0.0018","A"
"15","Trait15","mrMLM","PstI.TP510443","1","25088662","1.2838e-05","7e-04","G"
"15","Trait15","mrMLM","PstI.TP98839","1","25165051","1.1523e-05","6e-04","C"
"15","Trait15","mrMLM","PstI.TP543090","1","25480362","-0.2447","0.3076","A"
"15","Trait15","mrMLM","PstI.TP21552","1","26847368","-0.9957","0.979","A"
"15","Trait15","mrMLM","PstI.TP757921","1","26848011","0.2346","0.7366","A"
"15","Trait15","mrMLM","PstI.TP288641","1","27158173","3.3405e-05","0.0017","A"
"15","Trait15","mrMLM","PstI.TP309238","1","27158767","-1.2776","1.0305","G"
"15","Trait15","mrMLM","PstI.TP364380","1","27181483","1e-04","0.0067","A"
"15","Trait15","mrMLM","PstI.TP176880","1","28241729","0.5894","0.8127","A"
"15","Trait15","mrMLM","PstI.TP896979","1","28970255","-1.0485e-05","5e-04","G"
"15","Trait15","mrMLM","NsiI.TP633588","1","29778455","0.3593","0.3707","A"
"15","Trait15","mrMLM","PstI.TP150197","1","30650620","8.6015e-05","0.0044","G"
"15","Trait15","mrMLM","PstI.TP31070","1","30825121","-4.4265e-05","0.0023","C"
"15","Trait15","mrMLM","NsiI.TP61845","1","30836654","-0.0194","0.0838","C"
"15","Trait15","mrMLM","PstI.TP510044","1","31327463","1e-04","0.0054","C"
"15","Trait15","mrMLM","PstI.TP231608","1","46403489","-2.2662e-05","0.0012","A"
"15","Trait15","mrMLM","PstI.TP1213378","1","46786394","1.0535","1.6789","C"
"15","Trait15","mrMLM","PstI.TP286748","1","49731278","-4.3097e-05","0.0022","A"
"15","Trait15","mrMLM","PstI.TP261824","1","50142562","-0.683","0.8458","A"
"15","Trait15","mrMLM","PstI.TP1189297","1","50142670","0.1937","0.3403","A"
"15","Trait15","mrMLM","PstI.TP1162168","1","50144561","-9.4351e-05","0.0049","A"
"15","Trait15","mrMLM","PstI.TP122157","1","50223254","6.2103e-06","3e-04","A"
"15","Trait15","mrMLM","PstI.TP15027","1","50852753","8.4529e-05","0.0044","C"
"15","Trait15","mrMLM","PstI.TP1138376","1","51888724","-4.8346e-05","0.0025","A"
"15","Trait15","mrMLM","PstI.TP481755","1","51889649","4.5319e-06","2e-04","G"
"15","Trait15","mrMLM","PstI.TP452799","1","52828554","-1.1911e-05","6e-04","A"
"15","Trait15","mrMLM","PstI.TP548667","1","53141843","-2.0967","2.4657","A"
"15","Trait15","mrMLM","PstI.TP1134497","1","53143016","-2.1442e-05","0.0011","C"
"15","Trait15","mrMLM","PstI.TP643290","1","53455562","7.7908e-05","0.004","A"
"15","Trait15","mrMLM","PstI.TP378778","1","54121051","-1.5188e-05","8e-04","G"
"15","Trait15","mrMLM","NsiI.TP160863","1","54752388","0.1448","0.365","C"
"15","Trait15","mrMLM","PstI.TP665437","1","54999161","-2.912e-05","0.0015","C"
"15","Trait15","mrMLM","PstI.TP160672","1","55685308","-3.452e-05","0.0018","A"
"15","Trait15","mrMLM","PstI.TP1167747","1","56262223","-0.0763","0.1784","A"
"15","Trait15","mrMLM","PstI.TP1007712","1","56295361","-0.3686","0.7778","A"
"15","Trait15","mrMLM","PstI.TP1255073","1","56318472","1.3428e-05","7e-04","C"
"15","Trait15","mrMLM","PstI.TP309283","1","56385216","5.3461e-05","0.0028","A"
"15","Trait15","mrMLM","NsiI.TP742789","1","56568036","0.2771","0.4721","A"
"15","Trait15","mrMLM","NsiI.TP824820","1","56735765","1.9142e-05","0.001","A"
"15","Trait15","mrMLM","PstI.TP822327","1","56871868","1e-04","0.0068","A"
"15","Trait15","mrMLM","PstI.TP377200","1","56910407","4.8558e-05","0.0025","G"
"15","Trait15","mrMLM","PstI.TP1041006","1","57001520","-0.3706","0.7064","C"
"15","Trait15","mrMLM","PstI.TP1282088","1","57117988","-6.9334e-05","0.0036","G"
"15","Trait15","mrMLM","PstI.TP807213","1","57183105","-0.0547","0.1414","C"
"15","Trait15","mrMLM","PstI.TP1165736","1","57192298","-3.9168e-05","0.002","C"
"15","Trait15","mrMLM","PstI.TP264010","1","57283338","3.8836e-05","0.002","A"
"15","Trait15","mrMLM","PstI.TP445858","1","57330069","-1.1193","1.307","C"
"15","Trait15","mrMLM","PstI.TP96755","1","57367730","-0.7516","0.9087","C"
"15","Trait15","mrMLM","NsiI.TP459313","1","57397568","0.9088","1.3512","A"
"15","Trait15","mrMLM","PstI.TP968463","1","57418406","-0.2005","0.3242","A"
"15","Trait15","mrMLM","NsiI.TP758763","1","57499558","-0.9955","1.5834","G"
"15","Trait15","mrMLM","NsiI.TP755202","1","57718474","8.4996e-05","0.0044","C"
"15","Trait15","mrMLM","NsiI.TP46196","1","57778864","-4.9508e-05","0.0025","C"
"15","Trait15","mrMLM","NsiI.TP489836","1","57849492","1.9374e-05","0.001","C"
"15","Trait15","mrMLM","PstI.TP9065","1","57881166","-5.3759e-06","3e-04","A"
"15","Trait15","mrMLM","PstI.TP708344","1","57964831","-2e-04","0.008","A"
"15","Trait15","mrMLM","PstI.TP720409","1","58165134","9.108e-05","0.0047","C"
"15","Trait15","mrMLM","PstI.TP306310","1","58165810","5.2601e-05","0.0027","C"
"15","Trait15","mrMLM","PstI.TP894259","1","58263461","-2.9567e-06","2e-04","C"
"15","Trait15","mrMLM","NsiI.TP20336","1","58285925","0.3436","0.3048","C"
"15","Trait15","mrMLM","NsiI.TP326794","1","58346265","0.0326","0.0965","C"
